Gene = Edc3
index = 359
Annotated 5SS: [  160  5022  7728 18982 31504 36263]
Annotated 3SS: [ 4840  7407 18645 31349 36044 39620]
SMsplice 5SS: [  160  5022  7728  8822 18982 31504 33318 36263]
SMsplice 3SS: [ 4840  7642  8670 18645 31349 33217 36044 42275]
top_k =  100
Partition function (log Z): -24.43162102647102

Sorted 5' Splice Sites (High to Low Probability):
Position 7728: 0.9498153051880877
Position 5022: 0.947618071939983
Position 160: 0.9388833002954966
Position 8822: 0.5223537155676353
Position 3936: 0.45430509581711737
Position 5962: 0.4430944868098231
Position 7550: 0.19941637799911738
Position 7469: 0.10713268274094889
Position 9713: 0.07560694927459127
Position 7513: 0.07256953567474561
Position 7910: 0.06064334501747931
Position 6095: 0.052926648778095144
Position 4948: 0.05238192806001816
Position 933: 0.03565379012400609
Position 7047: 0.029367105414861185
Position 13: 0.02375276264121517
Position 3506: 0.021552604146962057
Position 3468: 0.015096750369406824
Position 92: 0.014551712748554794
Position 5999: 0.013785023287665128
Position 73: 0.013260287736691138
Position 3128: 0.008217468860369347
Position 292: 0.007538158680224262
Position 2962: 0.006915134429234726
Position 5930: 0.004607242908324661
Position 217: 0.00045943770378251337
Position 46: 0.0004232773167721159
Position 226: 0.00023504367226250615
Position 112: 0.00020252907891895412
Position 320: 0.00017210131203716187
Position 121: 0.00014857815342219258
Position 596: 0.0001127407939664794
Position 591: 9.105293940885048e-05
Position 190: 5.056181505558775e-05
Position 766: 2.1562202985079494e-05
Position 214: 1.9665136200217604e-05
Position 473: 1.926897979687887e-05
Position 182: 1.7942346095508845e-05
Position 33: 1.4196167402746056e-05
Position 457: 1.3068653877426792e-05
Position 434: 1.2751625828833126e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 4840: 0.9878477215561426
Position 7407: 0.6580158118234674
Position 7642: 0.6391435710617849
Position 3839: 0.45430509581711737
Position 8670: 0.4427214406035892
Position 5812: 0.33316747955336273
Position 13164: 0.23937306036854583
Position 15026: 0.16583281712799122
Position 8739: 0.15782492144751012
Position 9622: 0.15069257399441333
Position 7968: 0.1125235884527071
Position 7878: 0.08009005322259846
Position 7645: 0.07134175499979427
Position 8337: 0.06529320216131695
Position 5872: 0.06449810401443992
Position 8136: 0.05874179668253013
Position 10576: 0.05260957505364596
Position 5998: 0.048709354148828016
Position 5786: 0.036497137015484266
Position 7842: 0.035065154351056504
Position 8974: 0.03359285220637858
Position 855: 0.03275991818950557
Position 6798: 0.02936710541486124
Position 3289: 0.0271131834175208
Position 5739: 0.025891503370530436
Position 2862: 0.010576209598708676
Position 3331: 0.009536171098848092
Position 7412: 0.00951585289561472
Position 4778: 0.009406215906550133
Position 8170: 0.008671138932368061
Position 9434: 0.006488746077292847
Position 5886: 0.005649823681262435
Position 3065: 0.004556393690895398
Position 4781: 0.0027460625373067478
Position 841: 0.001657818161624086
Position 830: 0.0012360537728764043
