Gene = Dmkn
index = 339
Annotated 5SS: [  539   930  1085  1339  1711  2755  3460  3668  7330  7511  7983 11622
 12361 13893 14047 14507 15942 16118]
Annotated 3SS: [  752  1027  1287  1503  2709  3396  3616  7269  7462  7934 11564 12315
 13844 13998 14437 15914 16069 16976]
SMsplice 5SS: [  539   930  1085  1711  3460  7330  7511  8057 12361 14507 15942]
SMsplice 3SS: [  752  1027  1503  3396  7269  7462  7934 12315 14437 15914 16069]
top_k =  100
Partition function (log Z): 9.526477789115159

Sorted 5' Splice Sites (High to Low Probability):
Position 1711: 0.9995766593593848
Position 14507: 0.9768203475045476
Position 930: 0.9692218327442435
Position 7330: 0.9486054742570669
Position 539: 0.9093924971850534
Position 3460: 0.8970526979617525
Position 12361: 0.8494358791587524
Position 8057: 0.8444776928225418
Position 7511: 0.7238079572477316
Position 15942: 0.5638334120019186
Position 1085: 0.5603982304809492
Position 13893: 0.4284926435425223
Position 3668: 0.4054181672826262
Position 1339: 0.398425794830505
Position 16118: 0.39089505474821806
Position 1992: 0.32873420381484353
Position 6000: 0.2711878030570118
Position 7983: 0.1193646327577998
Position 5809: 0.10682365096259258
Position 11622: 0.10040063058325012
Position 16114: 0.08164893940379092
Position 16189: 0.08106134083046343
Position 6047: 0.08016616948727483
Position 2755: 0.06011055151552483
Position 3518: 0.05954461910032979
Position 6089: 0.03636950195275991
Position 6815: 0.03181312332985214
Position 1405: 0.026895539484816808
Position 384: 0.02587199419914442
Position 509: 0.020256251150806138
Position 559: 0.015225360468551634
Position 7752: 0.012548761448398093
Position 80: 0.011019662098274879
Position 1969: 0.009938904292754956
Position 1915: 0.005907757827767117
Position 14877: 0.005847045464819283
Position 14459: 0.005824643809578794
Position 615: 0.0053868779644933975
Position 213: 0.0032101778878480002
Position 1399: 0.0026418245313018446
Position 879: 0.002281599839142178
Position 790: 0.0021647902399359827
Position 1328: 0.002145667884331429
Position 1242: 0.0021376651951743987
Position 574: 0.001833770561423111
Position 1058: 0.0017899421524694384
Position 1095: 0.001736530090820978
Position 1435: 0.0016641183337920609
Position 9739: 0.0014716512302998467
Position 883: 0.0013219383173788018
Position 32: 0.001119079451884147
Position 1360: 0.0010221443226891822
Position 210: 0.0004669967247569958
Position 664: 0.0004098848834997046
Position 1158: 0.0004017189892600827
Position 1411: 0.00038082775445383033
Position 532: 0.00033415461463319896
Position 261: 0.0002757536314598222
Position 561: 0.0002164807870442495
Position 14671: 0.00015825172929406756
Position 871: 0.00012170436596195138
Position 518: 0.00011703618727435729
Position 626: 0.00010132752934726844
Position 543: 9.101361223252114e-05
Position 204: 8.618485543276774e-05
Position 817: 7.883071260706352e-05
Position 311: 7.099478645052363e-05
Position 36: 6.672194584872409e-05
Position 580: 5.7002154821927096e-05
Position 635: 4.156749073585334e-05
Position 237: 3.267089923022723e-05
Position 588: 2.3159369386217844e-05
Position 793: 2.263584004310876e-05
Position 935: 2.255193061152459e-05
Position 766: 2.2271434280344244e-05
Position 1697: 1.333331163276034e-06
Position 1704: 1.0685284048730054e-06
Position 8: 1.3074648251694476e-07
Position 416: 4.6848910236501554e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14437: 0.9846071686832887
Position 7269: 0.9829365269560394
Position 1503: 0.97389889668163
Position 752: 0.9677159408994145
Position 3396: 0.9671644711707498
Position 7934: 0.9638423255803408
Position 16069: 0.9142282848151403
Position 12315: 0.8494358791587524
Position 1027: 0.8134176599380054
Position 7462: 0.6954831166591484
Position 16976: 0.5853779778798486
Position 15914: 0.5805954152500609
Position 5951: 0.3877234744970465
Position 3616: 0.3467328226964643
Position 13844: 0.29452344821834375
Position 1874: 0.24127787745341506
Position 1287: 0.1558898868277831
Position 13542: 0.12139305818623727
Position 11564: 0.10040063058325015
Position 1781: 0.07206141440361544
Position 5539: 0.06451069949230297
Position 5597: 0.042312951470289614
Position 2709: 0.032246789236528954
Position 6714: 0.03181312332985213
Position 1476: 0.021158428795818626
Position 17020: 0.017588442748225335
Position 3534: 0.01671160039717635
Position 3249: 0.015445877606873345
Position 1839: 0.013603025201345273
Position 724: 0.013038439237846726
Position 2527: 0.012903427659446066
Position 17051: 0.012636454004779358
Position 13576: 0.012576137137941194
Position 3537: 0.011372708051021174
Position 1214: 0.01107449023224804
Position 1888: 0.010011271238369292
Position 2536: 0.009702827310693798
Position 1790: 0.006593787480739337
Position 14736: 0.005847045464819283
Position 2484: 0.005257507308856016
Position 16731: 0.005049994917172518
Position 1610: 0.004310511422446312
Position 7672: 0.0035033234584989454
Position 7645: 0.0030392258795094215
Position 3303: 0.002088228802241706
Position 3560: 0.0016370165336484688
Position 9628: 0.0014716512302998467
Position 789: 0.0014342571211038437
Position 1180: 0.0013383966595484596
Position 1199: 0.0012499332118832084
Position 1042: 0.0010569609310040018
Position 1811: 0.000978584984867916
Position 3577: 0.0008627590865309097
Position 1241: 0.0006751207914035216
Position 1176: 0.0006596312121050532
Position 1203: 0.000541488236313322
Position 1031: 0.0005161944894851896
Position 929: 0.00036077544159344825
Position 887: 0.00030471792800885783
Position 1322: 0.00028884026561726674
Position 843: 0.0002866375308372172
Position 1058: 0.00017126032174906257
Position 14582: 0.00015825172929406756
Position 278: 0.00015212287531681337
Position 825: 0.00014326687064897245
Position 281: 7.494001654221933e-05
Position 447: 6.256735819035497e-05
Position 443: 6.0361466651274724e-05
Position 352: 5.393660897601556e-05
Position 408: 5.3694802433976184e-05
Position 1961: 4.026873261191764e-05
Position 362: 3.927818194730047e-05
Position 730: 3.182532685073773e-05
Position 765: 2.4004888951089703e-05
Position 480: 1.8042659155018434e-05
Position 410: 1.610572117948017e-05
Position 1817: 1.4636440401424317e-05
Position 484: 1.2978225750093488e-05
Position 237: 1.181315287667331e-05
Position 472: 1.071820691018677e-05
Position 367: 6.864685031210916e-06
