Gene = Cd34
index = 237
Annotated 5SS: [  226  9188 10746 12201 19755 20044 20412]
Annotated 3SS: [ 9019 10485 12119 19597 19990 20246 21116]
SMsplice 5SS: [  345  6431  9188 19755 20412]
SMsplice 3SS: [ 6131  9019 19597 20246 20960]
top_k =  100
Partition function (log Z): -8.480489099776225

Sorted 5' Splice Sites (High to Low Probability):
Position 9188: 0.9999406619170265
Position 19755: 0.9857078886185149
Position 1264: 0.7152801795591235
Position 6431: 0.4160491289766175
Position 345: 0.3733833952773689
Position 6215: 0.3453896365684135
Position 20412: 0.31967681055826047
Position 5870: 0.22371258710668196
Position 20044: 0.20926341549486094
Position 137: 0.1985557473279467
Position 226: 0.19573979197909303
Position 5885: 0.16850778441062514
Position 5130: 0.15271188147997025
Position 153: 0.11896999982181274
Position 1489: 0.10702655961757317
Position 331: 0.09421489359801079
Position 1579: 0.061037719472981915
Position 6384: 0.04857729419168906
Position 198: 0.004574474632706179
Position 549: 0.0030086623218859763
Position 384: 0.002956708868411445
Position 1268: 0.001628778343472494
Position 884: 0.0006119855193900863
Position 10746: 9.392090399699968e-05
Position 12201: 9.018737908834795e-05
Position 703: 6.358150860876837e-05
Position 398: 4.816156993952994e-05
Position 10750: 1.9432483262000946e-05
Position 536: 8.3037018944707e-07
Position 230: 4.3004900035890077e-07
Position 437: 3.8678612298137465e-07
Position 92: 2.369201843307859e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9019: 0.9999991655789635
Position 19597: 0.9984332039100476
Position 20960: 0.8074872237910413
Position 6131: 0.7942656392439945
Position 20246: 0.33566303436525413
Position 19990: 0.27509356288316134
Position 1100: 0.24849516496960156
Position 5737: 0.23053936154563703
Position 1187: 0.20600245988930807
Position 1045: 0.17061610797103868
Position 5676: 0.16168100997167026
Position 1377: 0.15647126950128398
Position 4981: 0.15271188147997017
Position 21063: 0.09640429363217953
Position 1061: 0.030889745247233088
Position 804: 0.024915063167845714
Position 6176: 0.015750420492725563
Position 1135: 0.012880168217528687
Position 1487: 0.011593757357265085
Position 979: 0.010842298038197681
Position 883: 0.0039041416743471804
Position 12119: 0.0004994217436304534
Position 12606: 0.00045685652932107954
Position 239: 0.00029535903601066806
Position 9330: 0.0002949314278750553
Position 10562: 0.00015825592601099122
Position 10485: 0.0001428775000773298
Position 971: 0.0001249361298614015
Position 11180: 8.772643588345537e-05
Position 9814: 7.092921052730236e-05
Position 251: 4.340741475077471e-05
Position 650: 2.9266122420320884e-05
