Gene = 4930444P10Rik
index = 48
Annotated 5SS: [  352 12496 14758 24526]
Annotated 3SS: [12331 14624 24469 27050]
SMsplice 5SS: [  352 10909 12496 14758 24526]
SMsplice 3SS: [10817 12331 14675 24469 27050]
top_k =  100
Partition function (log Z): -13.181106405748457

Sorted 5' Splice Sites (High to Low Probability):
Position 352: 0.9998077261350864
Position 10909: 0.9611532505460137
Position 12496: 0.6901869451318914
Position 1579: 0.3038051675381542
Position 13334: 0.13978199410342562
Position 3878: 0.087941835538666
Position 811: 0.05385554386152431
Position 13283: 0.03550589725798547
Position 11992: 0.02919733903600811
Position 2745: 0.019382277507392975
Position 655: 0.016878975180644615
Position 10925: 0.011872122463070865
Position 780: 0.0010600048693991501
Position 776: 0.00011833851527259943
Position 972: 0.00010018325718851919
Position 520: 9.885563053318735e-05
Position 301: 8.89237510618658e-05
Position 750: 8.810567008321247e-05
Position 1784: 4.829603987445622e-05
Position 305: 2.560355742987097e-05
Position 515: 1.2585940284077997e-05
Position 506: 9.365252038965596e-06
Position 150: 3.0438334244178575e-06
Position 296: 2.2203446416038208e-06
Position 356: 1.8474321166407814e-06
Position 335: 1.3503032097375615e-06
Position 229: 6.318663637026239e-07
Position 570: 9.443566188815225e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16204: 0.805106194921763
Position 12331: 0.6901869451318919
Position 10817: 0.5250975609742519
Position 10814: 0.4162161663469641
Position 13219: 0.1795324788274123
Position 1463: 0.150216780310335
Position 3736: 0.08507674549394593
Position 1321: 0.0805448773325383
Position 18119: 0.07706963702656995
Position 12830: 0.07426955029030641
Position 1442: 0.052189514438073015
Position 10820: 0.02993379332706368
Position 11883: 0.02919733903600811
Position 10823: 0.02834524184461304
Position 569: 0.027105467914522206
Position 703: 0.026588960316956036
Position 2658: 0.01944578100615633
Position 640: 0.018030374230900446
Position 1555: 0.01121046801613589
Position 1384: 0.009586025105696047
Position 14996: 0.005811718615976311
Position 13029: 0.0037410413584181264
Position 3759: 0.002930981067095737
Position 11301: 0.001558096193895125
Position 11051: 0.0012245471361514086
Position 519: 0.00016411913967785354
Position 7275: 0.00010364747963212868
Position 1522: 9.457791876659609e-05
Position 1835: 7.777186760930861e-05
Position 427: 6.458789974045393e-05
Position 713: 5.794303753708745e-05
Position 460: 4.924000103968101e-05
Position 841: 4.67426039382488e-05
Position 1729: 3.5495268697013436e-05
Position 472: 2.9345452674935897e-05
Position 608: 2.021034726524828e-05
Position 2825: 1.8720054090452888e-05
Position 4561: 1.4677232743208436e-05
Position 449: 1.3181449491521276e-05
Position 875: 1.0584496508800846e-05
Position 810: 6.090735957809406e-06
Position 2500: 5.097287123727543e-06
Position 1351: 5.949342558319408e-08
Position 1241: 5.793287147666502e-08
Position 1357: 4.043924691347524e-09
