Gene = Fbxo9
index = 405
Annotated 5SS: [   64  4795  7538  9278 10720 13198 13921 21596 21892 22791 23159 24563]
Annotated 3SS: [ 4710  7378  9219 10619 13066 13805 21476 21800 22694 23064 24410 26976]
SMsplice 5SS: [   64  4795  9278 10720 13198 13489 13921 18460 19160 21596 21892 22791
 24563]
SMsplice 3SS: [ 4710  9219 10619 13066 13387 13805 18360 19065 21476 21800 22694 24410
 26976]
top_k =  100
Partition function (log Z): 3.2822420991436347

Sorted 5' Splice Sites (High to Low Probability):
Position 9278: 1.0000000000000007
Position 21596: 0.9971089130434856
Position 22791: 0.9757985995013099
Position 19160: 0.9375898614064466
Position 64: 0.8744055902129971
Position 13921: 0.7723659988256573
Position 10720: 0.7529060963158637
Position 13489: 0.7504624749406195
Position 4831: 0.6706303767228967
Position 21892: 0.648604135001853
Position 24563: 0.6305017260889272
Position 13198: 0.5600210325563948
Position 18460: 0.4478802838619997
Position 7586: 0.3852839136863094
Position 13308: 0.3339999944434926
Position 17389: 0.252674573895729
Position 7537: 0.23792987985920364
Position 25621: 0.22045803938436911
Position 24233: 0.2111202773240931
Position 21912: 0.19776987678003816
Position 10754: 0.16291952385878747
Position 3476: 0.1036891899303014
Position 23159: 0.09868656786060359
Position 21908: 0.07520416427141019
Position 8580: 0.06400471957694097
Position 18582: 0.062182128452378166
Position 775: 0.05006416824383613
Position 4838: 0.04517185044383268
Position 12024: 0.04216074180394793
Position 1037: 0.028106180907676005
Position 10734: 0.026519649037941132
Position 24157: 0.026173183988230164
Position 891: 0.026062649195135047
Position 2206: 0.025010055787757363
Position 641: 0.02079274657850719
Position 1196: 0.01725851628615235
Position 23912: 0.015935942180475896
Position 10724: 0.015045944753386567
Position 222: 0.013397644920657606
Position 10738: 0.011379619750082516
Position 10745: 0.011149241811344962
Position 3163: 0.009409355663389584
Position 809: 0.008217592358144662
Position 2099: 0.006995476416252281
Position 608: 0.006283610176667138
Position 78: 0.003461272447078265
Position 4108: 0.0032396181388657987
Position 2095: 0.002589432525165265
Position 22770: 0.0008513077744968342
Position 165: 5.5322465702036995e-05
Position 85: 1.5334374770988493e-05
Position 68: 4.084525350039434e-06
Position 21991: 1.7593099631873144e-06
Position 19: 1.6753688225025606e-06
Position 35: 1.1822936006288567e-07
Position 9: 1.0221458376949472e-07
Position 28: 8.081691252614464e-08
Position 12: 6.672017560602754e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13066: 1.0000000000000009
Position 9219: 1.0000000000000002
Position 21476: 0.9971089130434855
Position 22694: 0.9799820829631763
Position 10619: 0.9571372872151463
Position 19065: 0.9375898614064467
Position 21800: 0.8745318876333092
Position 24410: 0.7488318539993162
Position 13805: 0.7218532684941816
Position 4710: 0.7158022271667298
Position 13387: 0.602229505396482
Position 26976: 0.5801791569228418
Position 18360: 0.5100624123143779
Position 7427: 0.31678458536003595
Position 7378: 0.3064292081854769
Position 24101: 0.17579222828343252
Position 17304: 0.14883032112141972
Position 25502: 0.12273464430538181
Position 25578: 0.11387864332889237
Position 23726: 0.10424474680021852
Position 17274: 0.10384425277430924
Position 23064: 0.09364353945593462
Position 3230: 0.08382045232159645
Position 25842: 0.0749117103718944
Position 8432: 0.06400471957694098
Position 24142: 0.06150123302889081
Position 13326: 0.042253996544024314
Position 11925: 0.04216074180394793
Position 24433: 0.03985282809195706
Position 2042: 0.027676760460252813
Position 25477: 0.027526763426368336
Position 13742: 0.025301959156608343
Position 13575: 0.025210771174867044
Position 25375: 0.02417699946292196
Position 21780: 0.02375628984316273
Position 10638: 0.022782788312259647
Position 968: 0.020622770761098006
Position 3261: 0.01698826438474794
Position 21864: 0.011730787008368966
Position 23044: 0.011338906584642008
Position 21835: 0.008666737326185395
Position 23300: 0.00859019616947033
Position 544: 0.007266251535739955
Position 1896: 0.006918204268922095
Position 23406: 0.006329483708062405
Position 3070: 0.005361751088924969
Position 138: 0.004872247967410025
Position 862: 0.0040837116815932405
Position 3073: 0.004047604574464616
Position 23220: 0.003846813030947524
Position 1102: 0.0034783165887942425
Position 980: 0.0034292158364407676
Position 3851: 0.0032396181388657987
Position 21688: 0.002894233552237936
Position 3196: 0.002880473223957013
Position 566: 0.0017351012454192433
Position 916: 0.0016423064704427861
Position 23012: 0.0013196169945937002
Position 624: 0.0009968339555897789
Position 23105: 0.0004963682426715732
Position 22962: 0.0003478289308920253
