Gene = 4930548H24Rik
index = 53
Annotated 5SS: [446]
Annotated 3SS: [1422]
SMsplice 5SS: [446]
SMsplice 3SS: [1422]
top_k =  100
Partition function (log Z): -7.521174398651007

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.9155271211472202
Position 221: 0.23857084448232702
Position 1523: 0.06933876993958091
Position 1346: 0.033193497878746495
Position 450: 0.03317438046385253
Position 931: 0.03234480604416178
Position 159: 0.01990898054856794
Position 1686: 0.01916174445172995
Position 77: 0.017699033006747227
Position 104: 0.016883033335285836
Position 1780: 0.011041979370528053
Position 924: 0.00731210762862466
Position 1144: 0.006567816752202209
Position 257: 0.005137846861886346
Position 6: 0.004716626897890365
Position 626: 0.0022487350533614216
Position 906: 0.0018850383321945003
Position 400: 0.0018843107265029701
Position 901: 0.001650654913438964
Position 126: 0.0015784845149175873
Position 108: 0.0010066686346335237
Position 111: 0.0003863582565890698
Position 25: 0.0003485808529088722
Position 261: 0.00034194385647700736
Position 1118: 0.00027389601386852187
Position 712: 3.6229380549218766e-05
Position 494: 1.4959468856284441e-05
Position 327: 1.0183268489528116e-05
Position 480: 9.197544812878112e-06
Position 190: 1.4153807044622435e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1422: 0.6600649979769521
Position 816: 0.22261335248521127
Position 361: 0.10510684038411668
Position 295: 0.09209583164813291
Position 2338: 0.07840683723805743
Position 1226: 0.07004091599393068
Position 1888: 0.0625288589765863
Position 1258: 0.0456470795057056
Position 327: 0.041041804925549284
Position 1822: 0.024528355684442338
Position 365: 0.013670334717855115
Position 1383: 0.00728342611414526
Position 332: 0.006006671250785752
Position 625: 0.005066394813706758
Position 1010: 0.0031834448426901964
Position 1271: 0.001726733836794963
Position 1779: 0.0016821461773363152
Position 206: 0.0012027103028510128
Position 305: 0.0001258243686406302
Position 561: 3.540127989282909e-05
Position 379: 3.097039415850645e-05
Position 156: 2.6014124099237975e-05
Position 400: 2.3148001218599822e-05
Position 971: 2.273541683378057e-05
Position 392: 1.89183151403724e-05
Position 188: 1.773350924320941e-05
Position 211: 1.7048655479349953e-05
Position 250: 1.3066781156107188e-05
Position 159: 1.3052436803840624e-05
Position 500: 1.3030640671103731e-05
Position 142: 1.629825708386976e-07
