Gene = C130050O18Rik
index = 192
Annotated 5SS: [ 128 1293]
Annotated 3SS: [1151 8992]
SMsplice 5SS: [ 128 1293]
SMsplice 3SS: [1151 8992]
top_k =  100
Partition function (log Z): -9.566459570927869

Sorted 5' Splice Sites (High to Low Probability):
Position 1293: 0.9161835862498053
Position 128: 0.8668666416702475
Position 6957: 0.2625744238842324
Position 7068: 0.22393709348010019
Position 6683: 0.11771617459392567
Position 5469: 0.10293387096929099
Position 499: 0.08903368312514394
Position 505: 0.04603186464518062
Position 473: 0.025888253780509733
Position 726: 0.02537972554247136
Position 5163: 0.022804231656555266
Position 3031: 0.022360440405635874
Position 3957: 0.021528429102558016
Position 5928: 0.011706477755486331
Position 843: 0.009976200391318584
Position 830: 0.0076059081875099015
Position 263: 0.004206745938388228
Position 323: 0.0020650455765557265
Position 2834: 0.0006218479947481811
Position 2042: 0.0004067568746589244
Position 1435: 0.0002502775581998027
Position 98: 8.662973295330483e-05
Position 270: 5.878696621587382e-05
Position 312: 2.146543557900049e-05
Position 102: 1.735661457002376e-05
Position 95: 6.937623503259566e-06
Position 257: 2.300474323604834e-07
Position 16: 1.5693808510539027e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8992: 0.934524717817465
Position 1151: 0.8918636726739243
Position 6870: 0.5041985055625232
Position 5086: 0.13763178759414524
Position 6524: 0.12150369289417369
Position 2921: 0.034274164915033906
Position 3875: 0.022102134093054095
Position 383: 0.021425180908267342
Position 312: 0.016430617557100426
Position 595: 0.01219833498946458
Position 202: 0.0106294905338716
Position 222: 0.008616066122120368
Position 1129: 0.008272486279427416
Position 5823: 0.0066208791997237094
Position 5784: 0.005085598555762622
Position 1282: 0.005072790759960426
Position 1173: 0.0043061371969194
Position 668: 0.003976035760018918
Position 6132: 0.003795985931910827
Position 5552: 0.002953440135642753
Position 1046: 0.002934223080997125
Position 900: 0.0028861933283751817
Position 3379: 0.002079466226810619
Position 4820: 0.0017800391197062677
Position 1254: 0.0016834222484990783
Position 757: 0.0014403956895287597
Position 1434: 0.0013563283990409743
Position 2526: 0.0012155567724549802
Position 4262: 0.0009628113601440049
Position 4861: 0.000906158962932601
Position 4864: 0.0008198283661213477
Position 599: 0.0007129038892037766
Position 390: 0.0006972935163692327
Position 335: 0.0006509151403515425
Position 3983: 0.0006165939344117048
Position 1913: 0.0005039603024794793
Position 2025: 0.0004811398474948378
Position 1107: 0.00040336484119712186
Position 2877: 0.00038963568870846406
Position 316: 0.0003315127695190667
Position 620: 0.00032909708157329855
Position 3746: 0.0003073224880446903
Position 2859: 0.00025727815589739823
Position 355: 0.00024182889229540196
Position 236: 0.0002257249880969937
Position 2377: 0.00019018548911773652
Position 2781: 0.0001465238161767769
Position 1072: 8.51129580202667e-05
Position 1916: 7.25079320819253e-05
Position 2566: 6.64937279999867e-05
Position 1839: 1.3563002427970941e-05
