Gene = Slc35f6
index = 981
Annotated 5SS: [ 166 6888 7734 8168 8925]
Annotated 3SS: [6814 7561 7954 8813 9443]
SMsplice 5SS: [ 166 1480 6888 7734 8168 8925]
SMsplice 3SS: [1397 6814 7561 8017 8813 9443]
top_k =  100
Partition function (log Z): -1.9017933507873814

Sorted 5' Splice Sites (High to Low Probability):
Position 6888: 0.9613299665494699
Position 166: 0.8372134106798834
Position 7734: 0.7358968231458293
Position 8168: 0.7160521638710857
Position 8925: 0.6571212559706112
Position 1480: 0.6442997275509111
Position 7738: 0.20063646727423246
Position 204: 0.13746607024406493
Position 5048: 0.09698882006293222
Position 5126: 0.0938016922956644
Position 7726: 0.06316205576822048
Position 1798: 0.06296548783370362
Position 310: 0.05745103708433959
Position 1475: 0.037272208591095125
Position 7137: 0.022853018690125532
Position 8814: 0.01666795092138345
Position 952: 0.014809827783229288
Position 974: 0.013458010640958742
Position 8955: 0.009954298136674249
Position 7857: 0.00928853020746284
Position 8951: 0.00903062393166595
Position 960: 0.007585020931114957
Position 544: 0.007309155955263447
Position 8912: 0.0069189400605736565
Position 7939: 0.004707886045154509
Position 854: 0.004204838428707087
Position 442: 0.0038626139324073484
Position 176: 0.0029812389651060265
Position 835: 0.0025000401887859776
Position 7730: 0.0002712388750718222
Position 39: 1.2523868484033608e-05
Position 296: 1.1235251588892294e-05
Position 134: 8.954339620269505e-06
Position 103: 8.194310410638279e-06
Position 48: 5.1577368627212535e-06
Position 170: 4.013300495620276e-06
Position 67: 3.262480366698458e-06
Position 18: 2.0428973488710388e-06
Position 77: 9.651360539566321e-07
Position 109: 9.571123886983217e-07
Position 79: 9.251622545746394e-07
Position 70: 6.077739192478784e-07
Position 112: 1.06457247323155e-07
Position 10: 2.27369873275222e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7561: 0.99651304898429
Position 6814: 0.9613299665494697
Position 1397: 0.6802115831854774
Position 9443: 0.6554237405709019
Position 8813: 0.6294183011442993
Position 8017: 0.43894888239768787
Position 4975: 0.19079051235859662
Position 7829: 0.11387553200690469
Position 8780: 0.09880400307603969
Position 8730: 0.0667248291601049
Position 11382: 0.05832198218168456
Position 7954: 0.05634755309970738
Position 7927: 0.04867862924959777
Position 8029: 0.04744308888250587
Position 9754: 0.04654367764169492
Position 10435: 0.04603618680909173
Position 263: 0.042423620404500484
Position 7890: 0.039416549427980195
Position 818: 0.0370309764492891
Position 1572: 0.03165617901276484
Position 11345: 0.02584319260243699
Position 9055: 0.023033591256807064
Position 7019: 0.022853018690125532
Position 9513: 0.01860474009323007
Position 1703: 0.014683046244243042
Position 10549: 0.013932539607193593
Position 1717: 0.008752234155786487
Position 1747: 0.007874028420909274
Position 402: 0.00391887502059393
Position 676: 0.003607237613551057
Position 7694: 0.0032684931988550834
Position 7986: 0.0020596406736741583
Position 715: 0.0019195239099558804
Position 1134: 0.0005902746194013047
Position 1200: 0.00043779736356282196
Position 7938: 0.00028498926306868357
Position 7481: 0.00018504288020883695
Position 1420: 0.00017748649075511122
Position 1175: 0.0001547944828095022
