Gene = Tchp
index = 1064
Annotated 5SS: [  201  1079  1758  3550  5733  7042  7906  8142  9850 10701 12005 12509]
Annotated 3SS: [  893  1546  3492  5663  6867  7792  8074  9676 10618 11818 12364 13347]
SMsplice 5SS: [  201  1079  3550  5733  7042  7906  8142  9850 10701 11245 12005 12509]
SMsplice 3SS: [  893  3492  5663  6867  7792  8074  9634 10618 11079 11818 12364 13347]
top_k =  100
Partition function (log Z): 14.53101032921164

Sorted 5' Splice Sites (High to Low Probability):
Position 8142: 1.0000000000000009
Position 7042: 0.9960066661702677
Position 9850: 0.9862736328409525
Position 7906: 0.9549341742355872
Position 3550: 0.9314388523462467
Position 12509: 0.9049148353379933
Position 201: 0.9042856434479214
Position 10701: 0.8776943604284556
Position 5733: 0.7511885550041837
Position 1121: 0.7271888163725405
Position 12005: 0.5798838672367425
Position 11245: 0.5743093843249208
Position 3893: 0.4569661878630726
Position 1453: 0.2976017692227475
Position 5500: 0.26893064262302024
Position 782: 0.2485881806450603
Position 10343: 0.23281876641392996
Position 414: 0.15523449532282546
Position 11736: 0.1469024958312453
Position 12796: 0.1162656346794197
Position 10974: 0.08061212780118228
Position 1083: 0.046573068731932295
Position 3028: 0.038803147559688236
Position 7372: 0.03744028908518639
Position 773: 0.03567784361780793
Position 1758: 0.03378789212060661
Position 2983: 0.033757672036612195
Position 1089: 0.02855562424670072
Position 5814: 0.028269011448744108
Position 7376: 0.0203002990363949
Position 10288: 0.01924743202320021
Position 313: 0.018088923451337103
Position 12750: 0.01763454938374583
Position 704: 0.015443594685837975
Position 1867: 0.015295898282435017
Position 7940: 0.013643261438211929
Position 11154: 0.013539960993638477
Position 1085: 0.01257186012249821
Position 2328: 0.012566647110655882
Position 361: 0.01104495084527548
Position 3715: 0.008378017475839704
Position 9166: 0.008198848261537021
Position 12524: 0.007021832353817597
Position 137: 0.006281885640272715
Position 5851: 0.005695339650041421
Position 11346: 0.005305794732926033
Position 10674: 0.004609357089893776
Position 194: 0.004047783236910993
Position 7075: 0.003993333829733511
Position 1132: 0.0036790337277566748
Position 6291: 0.003494715024569149
Position 477: 0.002749721295198714
Position 3582: 0.0024875976480257973
Position 459: 0.0020960415279455452
Position 7996: 0.001478889961256135
Position 10835: 0.0012474602638440203
Position 10696: 0.0011626770588590522
Position 799: 0.001093635867088822
Position 238: 0.0005122144429310967
Position 263: 0.0004634820530327693
Position 186: 0.000367380791646962
Position 260: 0.00011463701516048652
Position 253: 0.00010122349643050687
Position 9013: 9.488381731705653e-05
Position 102: 5.369693190145588e-05
Position 8946: 4.8472239718354785e-05
Position 93: 1.3202577859738674e-05
Position 573: 8.961988115889466e-06
Position 97: 6.236771170862315e-06
Position 227: 4.198028175827299e-06
Position 49: 3.956856048725292e-06
Position 28: 3.432518256864296e-06
Position 289: 1.1676800922547334e-06
Position 13: 4.931050961372949e-07
Position 11: 3.7055918321517094e-07
Position 386: 1.7790493943870462e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6867: 1.0000000000000024
Position 3492: 0.9988743297103404
Position 8074: 0.9892527224240557
Position 7792: 0.9651731500497913
Position 12364: 0.9365139614774725
Position 10618: 0.9006202098679733
Position 5663: 0.7770368138877408
Position 13347: 0.7769036289962085
Position 9634: 0.6459013476316076
Position 11818: 0.5925215190481621
Position 11079: 0.5557298734553636
Position 893: 0.48613831317337636
Position 928: 0.33542220658495503
Position 5427: 0.2770467348382487
Position 670: 0.27051921693807435
Position 9676: 0.26108812395645314
Position 1273: 0.19990179000017327
Position 3792: 0.19682692622744222
Position 3732: 0.19379694373177744
Position 11595: 0.1469024958312453
Position 10182: 0.11972521707675349
Position 12598: 0.06819826013037901
Position 14332: 0.06697208796424504
Position 13985: 0.06557732427686035
Position 9700: 0.06554202996289259
Position 12675: 0.06252384071755777
Position 1365: 0.05642578075378772
Position 11117: 0.05608181379689213
Position 10100: 0.053886173853590145
Position 360: 0.052630521263779706
Position 339: 0.04145653305609315
Position 1643: 0.04044610478134433
Position 10193: 0.040059027217939046
Position 2912: 0.039737139149194224
Position 1317: 0.036430689403650025
Position 2956: 0.03282368044710623
Position 7223: 0.03213774184946642
Position 10875: 0.03082198379513353
Position 312: 0.02831012867637667
Position 12637: 0.023135908677091005
Position 10824: 0.021375049433171235
Position 10166: 0.01662264892468144
Position 7163: 0.015062537662563952
Position 9657: 0.013742131289999442
Position 2225: 0.012566647110655877
Position 14297: 0.011811999609788284
Position 503: 0.01087131418040291
Position 8008: 0.010747132385678777
Position 10000: 0.010047078835218408
Position 3862: 0.009772455663625047
Position 10780: 0.009135757698120422
Position 10143: 0.009041519961208208
Position 7274: 0.006371350220889673
Position 9092: 0.0059342079693843145
Position 7816: 0.004883175585263441
Position 1529: 0.004358025564799728
Position 1546: 0.0042796600568975164
Position 7313: 0.0041689583886612355
Position 6211: 0.003494715024569149
Position 12717: 0.002905640893185962
Position 10075: 0.002684532567739391
Position 9118: 0.002264640292152703
Position 10769: 0.0017188456334499295
Position 10482: 0.0016541362143872333
Position 1015: 0.0013396856435261032
Position 335: 0.0012862273747920832
Position 597: 0.0008054058116935454
Position 953: 0.0005117068647079628
Position 692: 0.0003657121328550718
Position 8830: 6.942606339374675e-05
Position 8899: 5.606158434528916e-05
Position 272: 2.9078874719331593e-05
Position 8782: 1.786840929637549e-05
Position 386: 1.3217868843803695e-05
Position 8093: 1.4519026781340329e-07
