Gene = Mitd1
index = 679
Annotated 5SS: [  248  5193  7846  8709  9475 10848 11143]
Annotated 3SS: [ 5090  7708  8621  9358 10786 11043 15281]
SMsplice 5SS: [  248  5193  7846  9475 11170 14704 14875 15097]
SMsplice 3SS: [ 5090  7708  9358 11043 14582 14773 14952 15281]
top_k =  100
Partition function (log Z): 4.710568199637745

Sorted 5' Splice Sites (High to Low Probability):
Position 5193: 0.9999999999999996
Position 7846: 0.997579632296241
Position 14704: 0.993832544830197
Position 14875: 0.908694516784539
Position 248: 0.8973729969335116
Position 9475: 0.7694796553374716
Position 11170: 0.5033989828879004
Position 11174: 0.47362919419917526
Position 10848: 0.42368501716422274
Position 15097: 0.2691746955115561
Position 11439: 0.245816846266175
Position 8673: 0.19884885737821625
Position 15196: 0.1767609819251559
Position 15018: 0.16039082061995202
Position 4914: 0.13271818795156576
Position 8709: 0.09777765893176613
Position 15084: 0.09645857855335054
Position 14988: 0.08954741672396264
Position 15007: 0.05949088114800622
Position 10277: 0.055983263324686026
Position 186: 0.05373680963693247
Position 8702: 0.046136106880128154
Position 2948: 0.04003960275051305
Position 5640: 0.03903963029728883
Position 5447: 0.0344269519635711
Position 8068: 0.03337416642304667
Position 202: 0.02724266697136572
Position 10411: 0.026910490919517593
Position 3033: 0.02212995361162247
Position 815: 0.02017395861150082
Position 6002: 0.019991995734464814
Position 3591: 0.01998177638796787
Position 5946: 0.01960451673284251
Position 148: 0.017330611293715974
Position 10909: 0.016736564349059548
Position 2194: 0.013312239318391667
Position 3345: 0.011456003988955571
Position 15187: 0.007299914792911838
Position 15377: 0.005919248646408618
Position 2959: 0.005699234506194361
Position 1034: 0.005328849412763707
Position 2130: 0.004290181711011357
Position 238: 0.0042839600945317816
Position 4010: 0.003944148331960697
Position 8487: 0.0024817117763490182
Position 746: 0.0023490382425477643
Position 11143: 0.002337455828299062
Position 8390: 0.0006554862317253891
Position 5805: 0.00034864413487430417
Position 5769: 0.00020428001479151276
Position 5841: 0.000202243628547553
Position 51: 0.00018813943380911744
Position 47: 0.00012078278214814672
Position 75: 5.054838880824131e-05
Position 94: 4.2453546989278736e-05
Position 27: 3.42843450836328e-05
Position 142: 3.15674579526511e-05
Position 5421: 2.5691072076408666e-05
Position 373: 1.0973942134408748e-05
Position 163: 9.182704681357662e-06
Position 105: 6.255671382448019e-06
Position 85: 2.6140837957866775e-06
Position 20: 7.467005394198709e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5090: 0.9981778216436946
Position 14582: 0.993832544830197
Position 11043: 0.9793656329153752
Position 7708: 0.9760977077486002
Position 14952: 0.9423798966141961
Position 15281: 0.8932974643687929
Position 9358: 0.7694796553374714
Position 14773: 0.478329879533005
Position 14794: 0.4422002667489192
Position 8530: 0.26294377615509246
Position 11290: 0.24581684626617517
Position 10786: 0.18435960361008244
Position 10604: 0.15322698851853253
Position 4893: 0.134428082632888
Position 10644: 0.08078411466417562
Position 8621: 0.046892626320993704
Position 5355: 0.04365220685120935
Position 10156: 0.04017785588907917
Position 5928: 0.039596512467307346
Position 2795: 0.0335619590300599
Position 7930: 0.03067820287821865
Position 10318: 0.025908323768702803
Position 10698: 0.022050874720491637
Position 7694: 0.021646763833162535
Position 2830: 0.020330623131558267
Position 3344: 0.019981776387967873
Position 5446: 0.01778880293019549
Position 2048: 0.017602421029403025
Position 10124: 0.016807574586421643
Position 8459: 0.014325739800874204
Position 2731: 0.013976208706711709
Position 719: 0.012062842473331848
Position 15257: 0.01159692432292153
Position 3120: 0.011456003988955571
Position 8504: 0.009780466333462254
Position 8346: 0.006073591701999846
Position 15559: 0.005919248646408623
Position 3960: 0.003944148331960697
Position 5371: 0.003760878783612083
Position 237: 0.0037549887988331436
Position 5486: 0.0036393057786372695
Position 8471: 0.003592772075461606
Position 5456: 0.0034268930124228005
Position 674: 0.0030907323908112845
Position 915: 0.0030856455158094448
Position 8025: 0.002531124259306452
Position 957: 0.002243203896954265
Position 590: 0.002102522218080744
Position 8482: 0.002074174348361118
Position 493: 0.0019758329298880236
Position 5265: 0.0013647819115898887
Position 5717: 0.0003833217583837765
Position 8257: 0.0002166744619396763
Position 5679: 0.0001274585489742875
Position 4965: 0.00011228367498347128
Position 5753: 4.434018191837425e-05
Position 5637: 2.808226119100631e-05
Position 5281: 1.872074607857107e-05
Position 15287: 1.3374471599365261e-05
Position 5255: 1.2648346936805244e-05
