Gene = Bcl2l15
index = 176
Annotated 5SS: [ 367  877 3670]
Annotated 3SS: [ 754 3441 5931]
SMsplice 5SS: [367 877]
SMsplice 3SS: [ 754 5931]
top_k =  100
Partition function (log Z): -2.31192799196529

Sorted 5' Splice Sites (High to Low Probability):
Position 367: 0.9391340754218659
Position 877: 0.7042831306081747
Position 3670: 0.4790765459728575
Position 859: 0.29051719357805544
Position 595: 0.2033295113772049
Position 173: 0.15952017472779528
Position 5469: 0.09879354385050786
Position 399: 0.039102626922927694
Position 613: 0.008946683937745474
Position 24: 0.004283357261779744
Position 403: 0.0026688291081673255
Position 199: 0.001631504298869688
Position 125: 0.0014477215836628272
Position 346: 0.0005401243672450296
Position 386: 0.0005367787214543074
Position 60: 0.0004429187567105626
Position 641: 0.0003353662947987688
Position 190: 0.0002659944777102254
Position 389: 0.00023494316487383297
Position 568: 0.000176245772632454
Position 111: 0.00014690821825207983
Position 586: 0.00011924697808163112
Position 88: 1.9541060773002422e-05
Position 65: 7.405063014794237e-06
Position 233: 2.3881600222878835e-06
Position 282: 4.1046483047907126e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 754: 0.9814693571246047
Position 3441: 0.4812257705541502
Position 5931: 0.4659076907680664
Position 5369: 0.2801737287875583
Position 5145: 0.14908689845238887
Position 470: 0.13800948070037275
Position 300: 0.058423244369479856
Position 5911: 0.043728622403656145
Position 266: 0.0403955054997603
Position 263: 0.03036312314197801
Position 487: 0.027087354780425833
Position 3756: 0.02661664661121456
Position 3445: 0.023318866083549772
Position 3012: 0.021360450394589673
Position 273: 0.021298700954537456
Position 706: 0.018453115842876514
Position 431: 0.01770491182622436
Position 4877: 0.014842068203838536
Position 501: 0.011099852673027003
Position 1662: 0.010541835351359927
Position 1502: 0.010383619134224042
Position 442: 0.009463339145734622
Position 5432: 0.009390574119408548
Position 4716: 0.007230898857363129
Position 1927: 0.006328176015913695
Position 1409: 0.005577385840258679
Position 1297: 0.0035753158942000967
Position 219: 0.0032314331189126615
Position 1678: 0.0027694366911154766
Position 307: 0.002609109419373094
Position 1738: 0.0021026607749776963
Position 2745: 0.001862566360740318
Position 2805: 0.0014846634779348683
Position 1735: 0.0011757787657783658
Position 2002: 0.000972281294179936
Position 452: 0.000904389983244198
Position 1523: 0.0008968487198254902
Position 925: 0.0006554037017739351
Position 1062: 0.0006523485241934277
Position 506: 0.0005888855209805418
Position 198: 0.000563943892991665
Position 986: 0.0005363407904181992
Position 111: 0.0002780963950972381
Position 557: 0.0002756278754807077
Position 3297: 0.00027353743691836614
Position 456: 0.0002560197055493919
Position 144: 0.0002029013714529699
Position 503: 0.00012794757685654577
Position 757: 5.120695342946909e-05
Position 759: 2.6124198462164907e-05
Position 351: 4.320063908554252e-06
Position 534: 2.9978856860001665e-06
Position 159: 9.670870617062753e-07
Position 108: 3.6908764940950647e-07
Position 680: 3.7652689605455236e-08
Position 366: 2.2874223325549833e-08
