Gene = Ttc36
index = 1152
Annotated 5SS: [ 362 1479]
Annotated 3SS: [1289 3338]
SMsplice 5SS: [ 362 1479]
SMsplice 3SS: [1289 3338]
top_k =  100
Partition function (log Z): -5.0913201855968655

Sorted 5' Splice Sites (High to Low Probability):
Position 362: 0.9399178878479628
Position 1479: 0.8007258820904375
Position 869: 0.49799956150049324
Position 81: 0.16837850742926141
Position 2768: 0.10728889136968388
Position 2487: 0.07029252420704155
Position 2262: 0.05095432009033151
Position 435: 0.020890105272562444
Position 1235: 0.018999679971590307
Position 522: 0.011384697345521496
Position 1989: 0.010984922626264623
Position 2225: 0.008186680811026734
Position 1937: 0.004800723401293827
Position 494: 0.004465204712477293
Position 967: 0.0022618321911967937
Position 45: 0.0016453033318862428
Position 1198: 0.001643887656252819
Position 534: 0.001312864668233208
Position 517: 0.0012073599955896828
Position 513: 0.0009998380059736583
Position 467: 0.0009438118055929293
Position 85: 0.0006662008632337164
Position 39: 0.0003780371560759214
Position 145: 0.0003532348201319809
Position 167: 0.00024557017693211964
Position 50: 0.00011959814320711043
Position 133: 8.609872400413731e-05
Position 201: 5.771838234778621e-05
Position 229: 2.597062105811364e-06
Position 319: 7.392287327743293e-07
Position 379: 1.0541965793048801e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3338: 0.8591098813527871
Position 1289: 0.7610228083541843
Position 694: 0.3759913459204674
Position 2463: 0.1520472873059328
Position 247: 0.07481804758189932
Position 466: 0.06912187826770703
Position 3273: 0.056494460935460435
Position 2131: 0.05277719323278756
Position 2442: 0.05264420466256012
Position 1342: 0.045763951845852
Position 1822: 0.03394424645027832
Position 577: 0.03380012209430434
Position 174: 0.029904241569681734
Position 1121: 0.019763070393248993
Position 285: 0.016428786191714128
Position 865: 0.014465144381673447
Position 156: 0.013568013312179508
Position 752: 0.010940174424162598
Position 749: 0.010462685761611013
Position 2520: 0.008513944118401224
Position 1312: 0.006480279350037448
Position 2075: 0.003966896483204624
Position 2039: 0.003583166084839725
Position 1851: 0.0027497201557308134
Position 698: 0.00271103458625772
Position 428: 0.0026287607286642548
Position 1161: 0.0021147746332390283
Position 273: 0.001903828184665554
Position 277: 0.0013989656939967289
Position 642: 0.0013379144233740094
Position 396: 0.0012848963347417844
Position 1903: 0.0010400241429349847
Position 784: 0.0009300095141805567
Position 190: 0.0005732219198619655
Position 1422: 0.0004917720520397943
Position 809: 0.0004891787917908107
Position 622: 0.0004879121545195509
Position 1130: 0.0004611406048353479
Position 316: 0.0002833405372805178
Position 229: 0.0002712414154474444
Position 184: 0.0002690664676282228
Position 250: 0.00012414717609684104
Position 1218: 2.349363586935512e-05
Position 340: 3.7953931103907786e-06
Position 141: 3.697731401703028e-06
Position 346: 3.632322679192979e-07
Position 343: 2.5672219333052374e-07
