Gene = Snapin
index = 996
Annotated 5SS: [202 486 880]
Annotated 3SS: [ 438  760 1439]
SMsplice 5SS: [202 486 880]
SMsplice 3SS: [ 438  760 1439]
top_k =  100
Partition function (log Z): -1.2723428432202772

Sorted 5' Splice Sites (High to Low Probability):
Position 880: 0.9887627688504315
Position 486: 0.7594027285458266
Position 202: 0.6318548054660043
Position 197: 0.14244628562971148
Position 647: 0.04498443132039823
Position 330: 0.022449831844595824
Position 1569: 0.019252209416491382
Position 308: 0.014375210044718966
Position 1595: 0.01326973992213746
Position 349: 0.008561162151550124
Position 1561: 0.005873418653506228
Position 490: 0.004722919387622963
Position 167: 0.004637994334334763
Position 188: 0.003923304945261624
Position 676: 0.003311572102809352
Position 214: 0.0032191895709593335
Position 549: 0.002597190750103716
Position 1334: 0.0023970019054186794
Position 853: 0.0016543490811644543
Position 343: 0.0007507660413456432
Position 1787: 0.0005495739821267444
Position 247: 0.0002832177051514581
Position 363: 5.5707193444342054e-05
Position 72: 4.887041375237057e-05
Position 151: 2.9727271911401834e-05
Position 297: 1.1871122571826982e-05
Position 52: 6.612580278908326e-06
Position 4: 5.928580260700627e-06
Position 539: 4.717620836204794e-06
Position 844: 4.621867537429029e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1439: 0.9617322562419774
Position 760: 0.9510160149129642
Position 438: 0.39431966255269263
Position 418: 0.13386525056530055
Position 402: 0.06983765689343845
Position 625: 0.02597579224444825
Position 2058: 0.02228791879479734
Position 712: 0.018918582112689993
Position 588: 0.015716978626756153
Position 548: 0.015153392214743938
Position 2693: 0.014634505753322043
Position 2261: 0.01196880485770549
Position 1215: 0.0108046625908872
Position 2856: 0.00689426409407065
Position 555: 0.0059210786632936906
Position 1668: 0.004529617316969746
Position 363: 0.003895013009705907
Position 2002: 0.0035305666995112117
Position 381: 0.0027281984558860657
Position 1164: 0.0018605000982916382
Position 315: 0.0010936023704476003
Position 1249: 0.0009224530406865238
Position 2109: 0.00048794523360515285
Position 786: 0.0003823568763608517
Position 1534: 0.00036732510179052414
Position 275: 0.0003665251318896489
Position 348: 0.00019374734992973908
Position 440: 1.2768322169209398e-05
Position 322: 1.2643160376497331e-05
Position 378: 7.122876291804239e-06
Position 343: 4.299053765090393e-06
Position 444: 4.083516914576234e-06
Position 479: 9.496052758499092e-07
Position 302: 8.488836274495892e-07
Position 288: 2.440383119681931e-07
Position 266: 9.704136933255996e-08
