Gene = Alkbh2
index = 111
Annotated 5SS: [ 136  693 2687]
Annotated 3SS: [ 448 2487 3963]
SMsplice 5SS: [ 343  603 2687]
SMsplice 3SS: [ 448 2487 3963]
top_k =  100
Partition function (log Z): -5.082207030357248

Sorted 5' Splice Sites (High to Low Probability):
Position 2687: 0.9790307240354237
Position 343: 0.6033017416309584
Position 693: 0.3910483858952788
Position 603: 0.3825019256185053
Position 136: 0.2678889189332806
Position 2359: 0.19677371056808723
Position 2390: 0.10458401649702606
Position 710: 0.07713125440610075
Position 3261: 0.03464029838965182
Position 3894: 0.026525063019890875
Position 323: 0.02436730776336441
Position 337: 0.0222572250274813
Position 3163: 0.02192503271298789
Position 463: 0.016874246886855297
Position 494: 0.015898124696567668
Position 258: 0.011609160166478288
Position 3654: 0.011075834957200284
Position 2192: 0.0072828234360443524
Position 2649: 0.007160862677088027
Position 612: 0.0051684046199932405
Position 810: 0.0047472365314794535
Position 805: 0.003967564642649067
Position 2909: 0.003830278210775517
Position 61: 0.0035884045793693996
Position 3430: 0.0033709418570264478
Position 2508: 0.0031673060940501097
Position 987: 0.0031149374844913896
Position 703: 0.0025852741119973435
Position 3052: 0.0021404527165335774
Position 1934: 0.002081885584026249
Position 248: 0.0017690167982597938
Position 71: 0.001715619726171099
Position 289: 0.001141617635846444
Position 195: 0.00048675339018958624
Position 183: 0.00046478528761636145
Position 351: 0.00030094988029443024
Position 82: 0.0002975000660549038
Position 334: 0.0002672366485765988
Position 18: 0.0001666539245837585
Position 181: 9.191043409922361e-05
Position 4: 2.6835441734429857e-05
Position 623: 7.826956822780886e-06
Position 22: 3.882455919353625e-06
Position 171: 2.3829544321656248e-06
Position 20: 1.5057468165328e-06
Position 26: 1.4270264208367419e-06
Position 207: 1.3432128355945839e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2487: 0.9652374024351487
Position 448: 0.8164687710233951
Position 3963: 0.7365360449383147
Position 2318: 0.24589323712078212
Position 2776: 0.10506981880310189
Position 3055: 0.07517201158330648
Position 3801: 0.057136713548400025
Position 2622: 0.035993273324794024
Position 2169: 0.03308270870109034
Position 4062: 0.032678165166398807
Position 3564: 0.02261254114887727
Position 1835: 0.017793970637990354
Position 3737: 0.01581577656590575
Position 2110: 0.014728840981161322
Position 2877: 0.010885718639716836
Position 271: 0.010494043427609274
Position 3209: 0.009369385241400876
Position 3159: 0.00852861203987929
Position 204: 0.006223532497845649
Position 3850: 0.006058145958126249
Position 3798: 0.004576551179151912
Position 521: 0.004002787620996785
Position 214: 0.0018583179579891459
Position 2813: 0.0017851817360785111
Position 4085: 0.0014326840731360832
Position 554: 0.0012851020005543413
Position 186: 0.001235803221425687
Position 236: 0.0009461559500834461
Position 3537: 0.0007853407846213694
Position 3114: 0.0007383684820173411
Position 258: 0.0005856236012627858
Position 3041: 0.0005184286881432736
Position 602: 0.0004262567302706505
Position 220: 0.0003866837887061862
Position 238: 4.45917396530637e-05
