Gene = Sgcb
index = 972
Annotated 5SS: [ 116 3519 7108 8002 8408]
Annotated 3SS: [ 3308  6921  7809  8275 12091]
SMsplice 5SS: [  116  3519  7108  7910  8408 12185]
SMsplice 3SS: [ 3308  6921  7821  8275 12091 14868]
top_k =  100
Partition function (log Z): -3.008894276172555

Sorted 5' Splice Sites (High to Low Probability):
Position 8408: 0.9993358898176687
Position 116: 0.8911964518025283
Position 7108: 0.8902103001301298
Position 3519: 0.6548607324172474
Position 11121: 0.4207131083547678
Position 12185: 0.37212927957948216
Position 3552: 0.30345799656877676
Position 2937: 0.2656853318599347
Position 8002: 0.11246748170665403
Position 9380: 0.07630448752422941
Position 7958: 0.061870416810483865
Position 120: 0.05655758847361651
Position 8834: 0.051503159540394916
Position 498: 0.0328884887458509
Position 423: 0.026668877726123617
Position 3523: 0.025597712796807507
Position 7963: 0.024007134542510303
Position 7057: 0.02160623957983185
Position 7978: 0.01822199799232153
Position 1599: 0.017540986190085348
Position 8792: 0.01636165467511822
Position 8007: 0.015950780068822182
Position 12177: 0.014789316622480796
Position 7944: 0.012424348068895497
Position 9560: 0.012044694484208132
Position 1604: 0.007763988231436968
Position 2349: 0.0072747626054953975
Position 2047: 0.005029039234552201
Position 1541: 0.004783657735217796
Position 466: 0.003952814208378235
Position 2988: 0.003426914054501658
Position 460: 0.000755401224081528
Position 8652: 1.943807051340826e-05
Position 8412: 1.8282033969138265e-05
Position 8664: 1.7089869767593622e-05
Position 159: 1.1016621791752123e-05
Position 26: 1.9313024101875808e-07
Position 331: 5.8999481421303596e-08
Position 256: 3.698350165072397e-08
Position 24: 2.6462113349076884e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8275: 0.999837697424272
Position 3308: 0.9775397439856033
Position 6921: 0.9118165397099619
Position 12091: 0.7421884967331595
Position 14868: 0.538381842067837
Position 10975: 0.32585800141039795
Position 2780: 0.2691122459144365
Position 7821: 0.20412676153407963
Position 11036: 0.11767755075073286
Position 8702: 0.06679733418414449
Position 9214: 0.05711810064265224
Position 7809: 0.040815397655607724
Position 8795: 0.027839249074272408
Position 9066: 0.026711398125706477
Position 10236: 0.024267152779237838
Position 9455: 0.014527776732241794
Position 1465: 0.014030370920638578
Position 396: 0.008868430191701502
Position 15000: 0.007856916529252052
Position 10183: 0.007807182104614516
Position 1451: 0.007536063076767888
Position 1411: 0.007257706405632552
Position 3312: 0.006376697797228686
Position 2198: 0.005454609916233223
Position 9808: 0.0027575925044086456
Position 1986: 0.0025425041709468445
Position 1944: 0.0024865350636053595
Position 2280: 0.001820152689262183
Position 8921: 0.0013750482350625439
Position 1399: 0.0012644917537010883
Position 8929: 0.0012376833109712581
Position 245: 0.0011693988877109424
Position 301: 0.0007022472419426748
Position 400: 0.0006570949375077368
Position 263: 0.0006337831188429631
Position 8577: 0.0004932231243603064
Position 9322: 0.000257043943833477
Position 8705: 0.0002471108954441274
