Gene = Pex2
index = 810
Annotated 5SS: [  113 11018 12531 12986 13482]
Annotated 3SS: [10951 12420 12877 13417 14385]
SMsplice 5SS: [  113 12986]
SMsplice 3SS: [12877 14385]
top_k =  100
Partition function (log Z): -14.72213494774816

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.7768810807255041
Position 3579: 0.5886346079745775
Position 6668: 0.30095950962676543
Position 7126: 0.2289254239653784
Position 240: 0.18601686164035106
Position 1578: 0.057614761035785535
Position 502: 0.05287746571318719
Position 2908: 0.050897606169365325
Position 1823: 0.011800688989074624
Position 366: 0.00012632696222612607
Position 226: 1.5159821563327236e-05
Position 220: 9.049229719355493e-06
Position 16: 8.33193486278708e-06
Position 80: 8.323476599530796e-06
Position 141: 6.85747316841665e-06
Position 378: 6.534186865512618e-06
Position 208: 6.0157922168808e-06
Position 119: 5.097236618856357e-06
Position 177: 3.902788415608324e-06
Position 95: 3.1755261170467106e-06
Position 216: 3.113852949927471e-06
Position 117: 2.472242919657463e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 10535: 0.6855756828078886
Position 3364: 0.6421376554093129
Position 6567: 0.3102698027184564
Position 6917: 0.29572886690761474
Position 1518: 0.06364107187480159
Position 7977: 0.050068029828666136
Position 2848: 0.03787114796476952
Position 6407: 0.025770654525516877
Position 8653: 0.022125268304300064
Position 2797: 0.016363167299697997
Position 454: 0.016207704511014078
Position 3207: 0.01547859988346409
Position 633: 0.009194114328397406
Position 3878: 0.00880114057909942
Position 5520: 0.008508757022125855
Position 2474: 0.007070835752431118
Position 2825: 0.00421577041821109
Position 738: 0.004018522170258453
Position 2974: 0.0038353618769789485
Position 3774: 0.003692146326051478
Position 1396: 0.003293534318515356
Position 5303: 0.0031778768978875894
Position 1338: 0.00292177559694323
Position 1298: 0.0027675728917479596
Position 3823: 0.0019176181340171499
Position 1712: 0.0016996315970631616
Position 272: 0.001586744079270788
Position 1664: 0.0014085397541910448
Position 1436: 0.0012809646681410073
Position 410: 0.001227814770226192
Position 782: 0.0010113842649991211
Position 331: 0.0007733130711535124
Position 2101: 0.0006123651093896047
Position 1241: 0.0004540327026071913
Position 361: 2.291793555207503e-05
Position 290: 2.2068866657413558e-05
Position 426: 1.829004007710495e-05
Position 398: 1.2867247730332584e-05
Position 236: 1.2294340593836071e-05
Position 1645: 1.1489829757016266e-05
Position 201: 2.9429019672850036e-06
Position 366: 2.0268366832961557e-06
