Gene = Supt20
index = 1043
Annotated 5SS: [  104  2103  3415  3905  5555  8512 10070 13872 14037 15292 16083 16225
 17368 19145 20098 20661 21692 22152 22585]
Annotated 3SS: [ 2017  3378  3845  5487  8381  9965 13754 13982 15151 15925 16167 17295
 18986 20070 20627 21582 22048 22428 23532]
SMsplice 5SS: [  309  2103  3905  8512 10070 13872 15292 16083 16370 17368 19145 21692
 21991]
SMsplice 3SS: [ 2017  3803  8384  9965 13754 15151 15925 16167 17295 18986 21582 21871
 23532]
top_k =  100
Partition function (log Z): 4.7973261344171245

Sorted 5' Splice Sites (High to Low Probability):
Position 2103: 0.9974415232109761
Position 13872: 0.9973206432670926
Position 16083: 0.9818777756798317
Position 10070: 0.979360018783951
Position 5555: 0.9746023334228899
Position 19145: 0.9613372097656508
Position 17368: 0.8903200410326941
Position 3415: 0.8692438835451791
Position 21692: 0.8538338380126769
Position 21991: 0.7711381468094995
Position 3905: 0.7227974687137081
Position 309: 0.5044557240063939
Position 15292: 0.49624132661400744
Position 16370: 0.45702524324069477
Position 22585: 0.3391004289971767
Position 3922: 0.26346434736930324
Position 20803: 0.262112019317035
Position 17556: 0.21913026615388856
Position 16225: 0.19410811754833532
Position 20826: 0.1807167986853522
Position 453: 0.17696909086083493
Position 17865: 0.1636875791410844
Position 104: 0.1477615955685502
Position 22: 0.12294887622659284
Position 14037: 0.10219884677678143
Position 18459: 0.09858456217746561
Position 14452: 0.09705896573654121
Position 4772: 0.06624569831297247
Position 11002: 0.051476155233845175
Position 12663: 0.04440582462101269
Position 12618: 0.04261198725203455
Position 15310: 0.04072182828878396
Position 20661: 0.03687274828813791
Position 22152: 0.029516909575853588
Position 2951: 0.027791692009090704
Position 11335: 0.025743769328548948
Position 20887: 0.02386623395832682
Position 20098: 0.01936091014505647
Position 334: 0.014160086042135502
Position 369: 0.013837273110114146
Position 14117: 0.012132034400791034
Position 73: 0.010814833844299456
Position 54: 0.010682674257692395
Position 1507: 0.010362850304062877
Position 14060: 0.010201840118292858
Position 16099: 0.009471334264827734
Position 1930: 0.008495127829099431
Position 1036: 0.007733913049313874
Position 19087: 0.006967721472505407
Position 386: 0.0068791666348017935
Position 326: 0.006422999024539433
Position 1877: 0.006193203664329048
Position 14087: 0.005164845467719641
Position 14150: 0.003685449847196196
Position 14126: 0.0036751883040325394
Position 16836: 0.003669162704109531
Position 1811: 0.0034806213982583704
Position 17526: 0.002165367300717513
Position 1723: 0.001406782720506266
Position 13894: 0.0005607404761402267
Position 62: 0.00016912305610538837
Position 67: 8.360576923653588e-05
Position 49: 5.622828284396043e-05
Position 2133: 5.571660800247714e-05
Position 56: 1.921185145660111e-05
Position 95: 1.3173880183464639e-05
Position 115: 1.1283715155239951e-05
Position 84: 2.2251342696036543e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13754: 0.997881383743233
Position 21582: 0.9876365963987737
Position 15925: 0.9840126451507484
Position 18986: 0.9493475190717412
Position 5487: 0.8666208462553474
Position 9965: 0.8578865397453082
Position 23532: 0.698779788188096
Position 17295: 0.6949084702128466
Position 21871: 0.6754251243124277
Position 16167: 0.607743910816233
Position 2017: 0.6076990374348711
Position 3803: 0.5579266798906859
Position 15151: 0.5340099722026332
Position 20627: 0.5116019328033569
Position 22428: 0.46761234063738577
Position 3378: 0.4495091326137931
Position 3288: 0.4020662215194655
Position 1980: 0.3649228754937351
Position 3845: 0.27951821468837834
Position 17239: 0.21139548881765796
Position 17696: 0.15566948229645367
Position 17437: 0.14122185242774887
Position 13982: 0.14078985084428294
Position 3782: 0.13855095558996033
Position 9778: 0.12147347903864278
Position 5419: 0.107981487167543
Position 18359: 0.0945092062636564
Position 14367: 0.093327319807072
Position 12515: 0.08701781187304722
Position 21787: 0.058693782613209844
Position 22814: 0.044710689392518
Position 10902: 0.04028663896673844
Position 4655: 0.03920887099569992
Position 17473: 0.0356636441494743
Position 4690: 0.027036827317272555
Position 17525: 0.026972773175040807
Position 11137: 0.025743769328548948
Position 16257: 0.024134789273341277
Position 22051: 0.022802320485345914
Position 1876: 0.02216693298956423
Position 2615: 0.01978436147063052
Position 19061: 0.018957412166415298
Position 19967: 0.016629458386516104
Position 16222: 0.013959383543225491
Position 209: 0.011597358027279549
Position 10925: 0.011189516267106734
Position 15998: 0.010597475495198917
Position 1664: 0.010492338533157876
Position 3631: 0.010265965913987136
Position 3020: 0.009182151815315951
Position 3189: 0.00848637759660472
Position 17759: 0.008018096844630595
Position 20070: 0.007060722805261932
Position 908: 0.006971498645022367
Position 1455: 0.006865263226384589
Position 22048: 0.006518497372858532
Position 2054: 0.0057344560435566095
Position 136: 0.005310596512258844
Position 22025: 0.0052621586077636305
Position 22313: 0.005008558275836851
Position 22360: 0.0046047077710112795
Position 22072: 0.004171355738752708
Position 18091: 0.004075355913809208
Position 1994: 0.0033225597818065753
Position 2897: 0.002984855195859293
Position 15056: 0.0029531827001582638
Position 16727: 0.0023836276707620407
Position 2720: 0.002323508064431632
Position 1964: 0.002146505904544379
Position 15892: 0.0020158135729060433
Position 2768: 0.0018850702565572633
Position 17004: 0.001453445704531613
Position 16772: 0.001285535033347491
Position 1271: 0.0010125471330070445
Position 1384: 0.0008642566703373492
Position 2752: 0.0008138970216120014
Position 960: 0.0007624144042915027
Position 1589: 0.0005882692499357974
Position 16331: 9.530193763082754e-06
Position 16174: 8.922688274960387e-06
