Gene = 2210016L21Rik
index = 28
Annotated 5SS: [ 198 3671 3959 4207 5096]
Annotated 3SS: [3627 3859 4132 5004 5523]
SMsplice 5SS: [ 198 3671 3959 4207 5096]
SMsplice 3SS: [3627 3859 4132 5004 6489]
top_k =  100
Partition function (log Z): 8.88790874870448

Sorted 5' Splice Sites (High to Low Probability):
Position 3959: 0.9999558237736395
Position 5096: 0.9852255558248635
Position 4207: 0.9782072391688683
Position 198: 0.9324455620021088
Position 5702: 0.6282353841662429
Position 3671: 0.4049786663706072
Position 3732: 0.34081207629828625
Position 4461: 0.2764648309091142
Position 3750: 0.21413260562061245
Position 441: 0.19380990890291347
Position 995: 0.11102167897869787
Position 2738: 0.09381784164837674
Position 933: 0.0930975736703661
Position 1241: 0.06304024443387152
Position 4504: 0.0492608720004435
Position 631: 0.03315297576277677
Position 6679: 0.029681782453062956
Position 593: 0.021667834005341335
Position 2240: 0.013951690289935162
Position 2680: 0.01147701978114989
Position 665: 0.008274688815183225
Position 2173: 0.007227725851588105
Position 1674: 0.006209430801249991
Position 258: 0.005254967691578832
Position 743: 0.0005496394425958474
Position 253: 0.00013705829274630242
Position 350: 8.003674615543822e-05
Position 129: 3.34367270355509e-05
Position 272: 2.8836892675548565e-05
Position 472: 5.3535662103264845e-06
Position 66: 1.920332683024262e-06
Position 96: 1.845147088590211e-06
Position 250: 1.5972819208043192e-06
Position 280: 1.2832120892506724e-06
Position 53: 4.997463961416891e-07
Position 417: 2.1555135519650594e-07
Position 422: 1.2182022504804126e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3859: 0.9990199728595522
Position 5004: 0.9624544190641516
Position 3627: 0.9591121057604838
Position 4132: 0.8555923529886531
Position 6489: 0.42344550483939136
Position 6435: 0.26613421251181907
Position 5590: 0.22655223930190788
Position 6884: 0.21262634527161875
Position 4398: 0.13189159225321634
Position 5579: 0.12851240468071434
Position 5617: 0.11820522600270242
Position 2648: 0.1052948614295265
Position 286: 0.10270916877171081
Position 820: 0.09675418624935218
Position 4306: 0.0941198459677319
Position 4149: 0.09346096696947004
Position 855: 0.0779415771909955
Position 1127: 0.06303334253486018
Position 5621: 0.05391329675392445
Position 4378: 0.044687382315906764
Position 4048: 0.03754625882786361
Position 4955: 0.03547349100003388
Position 539: 0.032244997655367355
Position 493: 0.028184261155909975
Position 5807: 0.02776684349059377
Position 6262: 0.02606606877867699
Position 790: 0.024743533465858007
Position 5466: 0.02380554203150186
Position 4272: 0.0217667586742469
Position 6637: 0.019083541430593487
Position 5523: 0.019079825288652853
Position 5397: 0.01805465918595632
Position 5474: 0.017859745798289462
Position 372: 0.01690669409939834
Position 5416: 0.014188592032502069
Position 5810: 0.013874079536525075
Position 7238: 0.012886194135169228
Position 2172: 0.010461283118735823
Position 5355: 0.009884311296961532
Position 379: 0.008797193687539444
Position 4269: 0.007800962258264862
Position 2108: 0.007735782884300684
Position 4338: 0.006236109527380052
Position 1563: 0.006209430801249992
Position 5690: 0.006021503437334272
Position 4318: 0.005018349014210799
Position 5684: 0.004447536132424544
Position 928: 0.004417152364000656
Position 2001: 0.002982350138486759
Position 440: 0.0028313281767651756
Position 346: 0.0026067446432409503
Position 4063: 0.002584133984745978
Position 4906: 0.002072089935815984
Position 4342: 0.002003705233119683
Position 3479: 0.0017912696694705695
Position 6615: 0.0006131170815555438
Position 4069: 0.0005487097261727945
Position 4152: 0.0004249299056127249
Position 291: 0.0003623398537716679
Position 288: 0.00027603230228731714
Position 341: 0.00018363935730749984
Position 787: 0.0001674664561045346
Position 4083: 0.0001480891596558226
Position 499: 0.00013151894879694572
Position 5313: 0.00012193342535407852
Position 348: 0.00011354334592872277
Position 900: 0.00010223882176449847
Position 313: 7.563285875669722e-05
Position 4073: 4.1474800231912855e-05
Position 381: 1.3052063915236955e-05
Position 305: 1.1333424982887985e-05
Position 4075: 9.0686006301297e-06
Position 4163: 4.75746585235802e-06
Position 4172: 2.9082217911355273e-06
Position 4187: 4.099573063489274e-07
Position 264: 3.0159339948204294e-07
