Gene = Pcf11
index = 798
Annotated 5SS: [  506  4195  5968  6473  8976  9935 10137 12627 16785 20479 21009 21993
 23007 23505 23945]
Annotated 3SS: [ 4068  5778  6277  7857  9753 10045 11067 16684 20358 20902 21808 22850
 23411 23908 25156]
SMsplice 5SS: [  125  4195  5968  6473  8976  9935 10137 11242 12627 16785 20479 21009
 21993 23007 23505]
SMsplice 3SS: [ 4068  5778  6277  8774  9753 10045 11067 12517 16684 20358 20902 21808
 22850 23411 23908]
top_k =  100
Partition function (log Z): 4.886185781855449

Sorted 5' Splice Sites (High to Low Probability):
Position 12627: 0.9999999999999984
Position 23505: 0.9961161170128452
Position 21009: 0.9766477005264315
Position 6473: 0.975228437452497
Position 21993: 0.947313554620011
Position 4195: 0.8934822673726137
Position 5968: 0.8931929319956886
Position 10137: 0.8823454045773957
Position 23007: 0.8433945736979124
Position 16785: 0.8198739235104561
Position 8976: 0.7105919303500675
Position 125: 0.6832459845871449
Position 9935: 0.6204799250184407
Position 11242: 0.5674014907754181
Position 23945: 0.3439453927580056
Position 506: 0.23873433418316767
Position 8147: 0.2108762194496999
Position 17955: 0.16506049554271462
Position 867: 0.15541559391875406
Position 23775: 0.10658240172730751
Position 21482: 0.0579712182059077
Position 7969: 0.04660899208872835
Position 10154: 0.038806609220773565
Position 152: 0.028833734602392067
Position 2068: 0.02707794487364653
Position 10185: 0.025893801211697962
Position 8891: 0.024661978127503658
Position 958: 0.023680143006578856
Position 23018: 0.014946208126887826
Position 3706: 0.013277707666461887
Position 11407: 0.012926424873221544
Position 187: 0.012238512091002154
Position 3064: 0.011823865213564377
Position 5996: 0.010778794106655958
Position 2071: 0.01011644659326981
Position 23164: 0.009870347187171426
Position 1171: 0.008599452183879286
Position 21013: 0.008595956822422418
Position 2078: 0.008270245706542296
Position 21064: 0.0077557209248075515
Position 6199: 0.007050366094860002
Position 21977: 0.005829210608725509
Position 10530: 0.003711719543591587
Position 23189: 0.0035237598446199426
Position 6709: 0.0012722766869242537
Position 23001: 0.0010751096127195334
Position 138: 0.0010495795786963076
Position 7547: 0.0009615424794856116
Position 23147: 0.000863980536042118
Position 574: 0.0008216192720578857
Position 22929: 0.000749974960170698
Position 663: 0.00038553601547666657
Position 476: 0.00036053166017982073
Position 316: 0.00028803872001557403
Position 198: 0.00022531733118453143
Position 641: 0.00017449830025040953
Position 385: 0.00016566261989420272
Position 166: 0.0001646463188465943
Position 7673: 0.0001403251613000216
Position 7746: 0.00012035143850838737
Position 6682: 8.236784851611813e-05
Position 73: 7.757203725580672e-05
Position 18: 7.653766451313045e-05
Position 184: 7.465483912927882e-05
Position 369: 6.723995420073168e-05
Position 260: 6.60654027446902e-05
Position 7552: 5.771083841580147e-05
Position 6903: 5.449444031239615e-05
Position 241: 5.806219409370543e-06
Position 195: 4.4305227862230674e-06
Position 258: 2.8245375640151506e-06
Position 77: 2.820960552584945e-06
Position 6477: 5.454486684385087e-07
Position 929: 3.567357138053072e-07
Position 810: 2.0065257407501716e-07
Position 1440: 1.9848960416314711e-07
Position 833: 1.9349772418385094e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 23411: 0.9947558085387206
Position 20902: 0.9681114022650003
Position 6277: 0.9528788108289681
Position 10045: 0.9465203745414437
Position 21808: 0.9224296340758624
Position 5778: 0.9110220921972041
Position 4068: 0.893482267372614
Position 22850: 0.8415578432473002
Position 16684: 0.8198739235104561
Position 12517: 0.7480904391735764
Position 8774: 0.7352539084775712
Position 23908: 0.6130395442459807
Position 11067: 0.5552518291219569
Position 9753: 0.4758857282561484
Position 25156: 0.2844231425649307
Position 12411: 0.2519095608264223
Position 7857: 0.18099298378133868
Position 17774: 0.16506049554271462
Position 736: 0.13915646924844888
Position 9642: 0.11597927220775084
Position 24981: 0.10936224663580554
Position 25188: 0.09594559612778435
Position 23609: 0.07299707015141343
Position 24812: 0.047088237678167
Position 23636: 0.046799567194605964
Position 1975: 0.04546463717345869
Position 21351: 0.0416694140210252
Position 7968: 0.04162841419052922
Position 24600: 0.03759708871319809
Position 8057: 0.03486381356656036
Position 9669: 0.028614924554541732
Position 20925: 0.024887976008661692
Position 26035: 0.02451748693732095
Position 11117: 0.018024224874348623
Position 24272: 0.017513167602894487
Position 6305: 0.01647495141995727
Position 24307: 0.015128287183388397
Position 21887: 0.013285841275807059
Position 3621: 0.013277707666461882
Position 21363: 0.012493960747382037
Position 24235: 0.012465722566773429
Position 21903: 0.0118364390135444
Position 2910: 0.011823865213564377
Position 25551: 0.011340662434234663
Position 23093: 0.010798994295344614
Position 23627: 0.010557971071595782
Position 22946: 0.010444359407719015
Position 23847: 0.010265407921652892
Position 443: 0.009629424177685253
Position 25192: 0.009568606977990408
Position 24773: 0.008639855217913262
Position 22916: 0.00846524654044221
Position 11334: 0.006551818010296209
