Gene = Slc35f5
index = 980
Annotated 5SS: [  269  1350  1626  5596  7594  9613 11488 13732 15244 18312 23542 24218
 26440 28950 30114]
Annotated 3SS: [ 1258  1483  5451  7530  9530 11296 13649 15155 18246 23436 24057 26348
 28794 30016 33896]
SMsplice 5SS: [  269  1350  1626  5596  9644 11488 13732 15244 17666 24218 26440 28950
 30114]
SMsplice 3SS: [ 1258  1483  5451  9530 11296 13649 15155 17531 24057 26348 28794 30016
 33896]
top_k =  100
Partition function (log Z): 5.169924680555524

Sorted 5' Splice Sites (High to Low Probability):
Position 24218: 1.0000000000000016
Position 26440: 1.0000000000000016
Position 15244: 1.0000000000000013
Position 11488: 0.9979014816113038
Position 5596: 0.9967573357631081
Position 1350: 0.9887846585180231
Position 28950: 0.9695874568422153
Position 30114: 0.893248279728767
Position 269: 0.8876226695799841
Position 13732: 0.6993493756584567
Position 17666: 0.6929816245461462
Position 1626: 0.6706842367203655
Position 512: 0.4775389842510032
Position 18312: 0.4254889944655421
Position 9644: 0.414431222575959
Position 9613: 0.31588391539965105
Position 27561: 0.2762454351416113
Position 23502: 0.2552949996225917
Position 29552: 0.21295326442042173
Position 12383: 0.17350205128243784
Position 965: 0.09806676079233698
Position 11151: 0.07583563852473744
Position 31793: 0.07375528459128698
Position 3310: 0.07053740891112066
Position 9676: 0.06516735118919596
Position 10499: 0.06165978232713726
Position 9623: 0.055015124203272564
Position 32280: 0.03151599171747277
Position 14180: 0.027486000672975023
Position 1188: 0.026613836874568392
Position 34047: 0.023078111405302467
Position 8806: 0.019356576317330197
Position 276: 0.016023313646752232
Position 7594: 0.013421928509013886
Position 447: 0.011497252551252243
Position 307: 0.010200059102006562
Position 11887: 0.004165430258597818
Position 11754: 0.0030252985885424206
Position 897: 0.0018702399641537053
Position 11431: 0.001809591310761088
Position 893: 0.0016175797792478703
Position 175: 0.0015445164109661352
Position 969: 0.0010532743320270986
Position 171: 0.00028263011756861887
Position 725: 0.00026572177366805466
Position 668: 0.0002657142230113695
Position 286: 0.00021244523295606865
Position 31426: 0.00021165299134550617
Position 31383: 0.00014585301200776575
Position 232: 0.00010464468519097562
Position 184: 9.835507798808308e-05
Position 417: 6.508944917431797e-05
Position 92: 6.15643314619744e-05
Position 68: 4.704219463070304e-05
Position 743: 4.1916697959169914e-05
Position 54: 3.2050186057614085e-05
Position 59: 2.6336864032637613e-05
Position 480: 2.581233199095427e-05
Position 81: 9.954280528613653e-06
Position 186: 2.5417558703346034e-07
Position 179: 1.764232115271961e-07
Position 97: 7.953618635580828e-08
Position 141: 7.351961634698219e-08
Position 153: 8.606592739415039e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11296: 1.0000000000000018
Position 24057: 1.0000000000000018
Position 26348: 1.0000000000000016
Position 5451: 0.9888264845617745
Position 15155: 0.96184819936586
Position 1258: 0.9312094523140456
Position 30016: 0.8841080176714824
Position 9530: 0.8504976133680786
Position 13649: 0.6993493756584565
Position 33896: 0.6921067643435794
Position 17531: 0.6598654658758961
Position 28794: 0.6218440143569202
Position 1483: 0.4569375458060895
Position 18246: 0.4254889944655421
Position 28822: 0.3477434424852951
Position 372: 0.3088451710791066
Position 32064: 0.27534319364795623
Position 23436: 0.25529499962259167
Position 12260: 0.17350205128243779
Position 814: 0.129779873799777
Position 27500: 0.11190534006634298
Position 27461: 0.1027918280879411
Position 1529: 0.09997246282037495
Position 29453: 0.09310318347502677
Position 392: 0.08798239564904
Position 1447: 0.0847736990023052
Position 29456: 0.07985663031346522
Position 11013: 0.07583563852473746
Position 3178: 0.06574626554067414
Position 10445: 0.06165978232713726
Position 27297: 0.061548266987327314
Position 31725: 0.0556450694839085
Position 1309: 0.05010535168793415
Position 15179: 0.03815180063414153
Position 29376: 0.03573726812622241
Position 17654: 0.033116158670250154
Position 14071: 0.02748600067297503
Position 34175: 0.023078111405302467
Position 31656: 0.021850641116392913
Position 8693: 0.019356576317330197
Position 34050: 0.018806416740185707
Position 29858: 0.018116230111799043
Position 1534: 0.013089248231765051
Position 1543: 0.011138310197013505
Position 7477: 0.00896789809595546
Position 31411: 0.008220285641393914
Position 5423: 0.007930851201333928
Position 32677: 0.007516111126922893
Position 11717: 0.006467119078998193
Position 31267: 0.005902073877602356
Position 32160: 0.005129630049859352
Position 3099: 0.004791143370446513
Position 451: 0.004788994828388562
Position 7530: 0.004454030413058425
Position 29307: 0.004256182505707308
Position 1070: 0.004155073648538929
Position 1233: 0.003959960301247372
Position 32231: 0.0026108962139431277
Position 1449: 0.002433296140298252
Position 484: 0.0023899432025211646
Position 29831: 0.0015574371125209232
Position 30947: 0.00118464757148317
Position 428: 0.0010212660415177583
Position 30064: 0.0007796473318504695
Position 1149: 0.0007180465653823392
Position 339: 0.00043886931639488836
Position 11666: 0.00043468269020484806
Position 1178: 0.0004182664659496275
Position 332: 0.00032107525600527095
Position 605: 0.0001214714779551985
Position 556: 1.0708582273468136e-05
Position 539: 1.0366307430740777e-05
Position 456: 9.677432831849986e-06
Position 424: 9.082052642558822e-06
Position 488: 8.173328487809476e-06
Position 337: 5.244052144459563e-06
Position 531: 4.218122109547657e-06
