Gene = Rpl21
index = 918
Annotated 5SS: [ 282 1373 1620 2215 2825]
Annotated 3SS: [1293 1557 2101 2673 2973]
SMsplice 5SS: [  77 1373 1620 2215 2825]
SMsplice 3SS: [1293 1557 2101 2673 2973]
top_k =  100
Partition function (log Z): 3.819951291771452

Sorted 5' Splice Sites (High to Low Probability):
Position 1620: 0.9993372391553564
Position 2825: 0.9967260137115097
Position 1373: 0.6433354648269526
Position 2215: 0.6231619592541641
Position 77: 0.540509929885136
Position 282: 0.4171212536410153
Position 2210: 0.1354423404947121
Position 677: 0.10887654204352583
Position 851: 0.10377949300599805
Position 286: 0.10023559922236572
Position 593: 0.0680999473931615
Position 2546: 0.04415022387179005
Position 228: 0.040322447754633776
Position 3797: 0.012817531726118754
Position 2043: 0.00938397052409262
Position 1341: 0.004547484054806936
Position 584: 0.0033775666171868544
Position 1455: 0.002945108894872001
Position 3241: 0.0020162008625807886
Position 3065: 0.0010855550677381933
Position 2219: 0.0010510910872957332
Position 142: 0.0009178385525806699
Position 22: 0.0007462517395307589
Position 385: 0.0007240447544075056
Position 847: 0.00046258679183133305
Position 159: 0.0004428146389792738
Position 59: 0.00023745839138460234
Position 17: 9.843552545730457e-05
Position 81: 7.425665637272504e-05
Position 134: 4.046760240002961e-05
Position 121: 2.0049378497762355e-05
Position 123: 4.942106137581411e-06
Position 87: 3.4010265226904754e-06
Position 2756: 2.0566500953429065e-06
Position 2807: 1.9232999942601993e-07
Position 188: 1.8081163585619892e-07
Position 2856: 1.4685134878512115e-07
Position 2843: 1.2382400204546242e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2673: 0.9990129631074678
Position 1557: 0.9929055424230483
Position 2973: 0.8124082859151261
Position 2101: 0.7059262195437044
Position 1293: 0.6115670622714544
Position 141: 0.23946084452674932
Position 3610: 0.06763966521037111
Position 199: 0.05562127309959439
Position 3155: 0.04563345883143555
Position 757: 0.045531097219123774
Position 2123: 0.03470987836907713
Position 477: 0.03046537149119691
Position 2449: 0.027762777355432373
Position 1163: 0.027104959606409667
Position 4064: 0.022647884880110974
Position 1928: 0.020564799121995818
Position 3536: 0.011474452547627644
Position 509: 0.010836966295547435
Position 2371: 0.0107749856436088
Position 3240: 0.01055994777577813
Position 3644: 0.009940283067551658
Position 3942: 0.009630292270579356
Position 3867: 0.007324707303555733
Position 2430: 0.005777704210137954
Position 2987: 0.00573501621635801
Position 1453: 0.0055254148125901854
Position 2137: 0.004166537055364296
Position 172: 0.003854399793816165
Position 3773: 0.003704511662499996
Position 203: 0.003627264430023417
Position 1355: 0.0034643880566811247
Position 1870: 0.0034641986025109556
Position 3183: 0.002863759250279223
Position 411: 0.00276034223400285
Position 925: 0.0014400955959677215
Position 547: 0.0011567086829650283
Position 3915: 0.0011454539741500847
Position 3221: 0.0009936501589333953
Position 3701: 0.0009261122168841052
Position 2640: 0.0006516157420603625
Position 1524: 0.0005051290768907198
Position 1435: 0.0002765480162033982
Position 2504: 0.00016991402189784054
Position 1899: 0.00015576431947949442
Position 270: 7.28589613837536e-05
Position 158: 5.50460989455904e-05
Position 1737: 3.2972586300987654e-05
Position 654: 2.082473128894926e-05
Position 3116: 2.0603533337725216e-05
Position 1877: 1.8991761831415845e-05
Position 215: 5.959547888845266e-06
Position 281: 2.6777344334861093e-06
Position 232: 2.976454251935912e-08
