Gene = Smcp
index = 989
Annotated 5SS: [169]
Annotated 3SS: [4438]
SMsplice 5SS: [169]
SMsplice 3SS: [4438]
top_k =  100
Partition function (log Z): -6.355314864881374

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9971788337542739
Position 2545: 0.2854022666667908
Position 2511: 0.1273297264052222
Position 1014: 0.07972179459728047
Position 3927: 0.04285174140689826
Position 2601: 0.009237312555136776
Position 2525: 0.003397989296239303
Position 114: 0.0028201223539528002
Position 2226: 0.0017191007804316359
Position 359: 0.0014419200681684494
Position 758: 0.0009918725616589789
Position 156: 3.504545556376301e-07
Position 154: 7.28167173518549e-08
Position 197: 1.3865633905997606e-08
Position 192: 1.3737383637842427e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4438: 0.6093950660693237
Position 2454: 0.40227646014181906
Position 4648: 0.11896542248381656
Position 4689: 0.11396325746115224
Position 960: 0.07924004290592244
Position 2403: 0.0569681132610338
Position 3796: 0.038762386761816266
Position 3485: 0.011003782338324008
Position 4731: 0.010936652620941758
Position 3308: 0.010920419731565392
Position 3621: 0.010800519219765613
Position 2891: 0.010425363553919178
Position 2878: 0.009736224023291913
Position 4545: 0.009299926035091794
Position 2843: 0.008080904680652246
Position 2593: 0.006029555839141747
Position 2658: 0.005465151979519661
Position 3632: 0.005417213380856887
Position 2048: 0.005378662788575094
Position 3525: 0.00420592973302863
Position 848: 0.0031719837586624815
Position 2412: 0.0029344351109371765
Position 2714: 0.0026593993446883697
Position 2111: 0.002197652760007496
Position 2229: 0.001576033930870633
Position 1981: 0.001568458022626083
Position 259: 0.0014054815879194433
Position 2434: 0.0011702772625905074
Position 885: 0.0010677721926183226
Position 2917: 0.0009691236799888689
Position 459: 0.0007872707871836023
Position 279: 0.0006833207557832028
Position 531: 0.0006781605768232272
Position 1541: 0.0005802184949121471
Position 1279: 0.0005587853543634363
Position 286: 0.0004682097214269104
Position 358: 0.0004318939798408994
Position 311: 0.00034585119129584526
Position 910: 0.0003000841530957858
Position 659: 0.0002989778766880066
Position 636: 0.00021083815402912916
Position 730: 0.00020662388219990201
Position 938: 0.00013712463680537452
Position 946: 0.00010605843074189241
Position 968: 9.749405169754585e-05
Position 570: 6.474655421357169e-05
Position 282: 5.439783368949176e-05
Position 224: 4.8365320598391695e-05
Position 2268: 2.45079184182203e-05
Position 2293: 1.7021452606913552e-05
Position 734: 7.902463651049553e-07
Position 754: 7.172870988462012e-07
