Gene = Tsen34
index = 1148
Annotated 5SS: [ 125 1080 1463 1857]
Annotated 3SS: [ 832 1212 1598 6762]
SMsplice 5SS: [ 294 1080 1463 1857 4164]
SMsplice 3SS: [ 832 1195 1619 4059 6762]
top_k =  100
Partition function (log Z): -2.8012756573992217

Sorted 5' Splice Sites (High to Low Probability):
Position 1463: 0.9295061095622841
Position 1080: 0.9247679137884532
Position 1857: 0.8990184801824787
Position 4164: 0.705137476567042
Position 294: 0.5349250624383921
Position 650: 0.28702867751562894
Position 125: 0.2599349552836515
Position 2069: 0.13497732015386152
Position 933: 0.07960185775853036
Position 101: 0.0771000860690767
Position 639: 0.053612725023493506
Position 588: 0.027620067032438043
Position 3642: 0.01933023486405372
Position 1397: 0.016418697435343008
Position 2152: 0.01573419780771386
Position 107: 0.005472709454594951
Position 81: 0.004378414523985814
Position 5563: 0.004332653365783864
Position 680: 0.003929049267306733
Position 132: 0.0033336320440292776
Position 1415: 0.0027462913209822543
Position 37: 0.0015399853393649216
Position 561: 0.0011047185405269747
Position 741: 0.000723079660706026
Position 1803: 0.000643321830991873
Position 1836: 0.0005411600467966653
Position 672: 0.0005337856599694548
Position 458: 0.0004061600797058372
Position 444: 0.0003863811196232259
Position 541: 0.00035479985298560244
Position 89: 0.00021228226099047372
Position 1133: 4.047368205347921e-05
Position 1032: 2.440482844412443e-05
Position 489: 2.19349992083233e-05
Position 378: 1.7560334917889677e-05
Position 9: 1.0706323921689885e-06
Position 175: 1.5445712803012894e-07
Position 208: 2.9837293284995035e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 832: 0.9753250161076636
Position 4059: 0.7534734533419842
Position 1195: 0.568185184939639
Position 1619: 0.5363795050430634
Position 6762: 0.5222024047469922
Position 1212: 0.23929538774874393
Position 1947: 0.20810366328282853
Position 5647: 0.1851949806103352
Position 202: 0.1634221605369025
Position 1598: 0.14058024686472345
Position 1586: 0.13280263622916935
Position 5119: 0.05115194891950184
Position 5454: 0.0474910247307339
Position 536: 0.046961021221833814
Position 1166: 0.04147189815286196
Position 1726: 0.0361793186221025
Position 1650: 0.0315279783721454
Position 3503: 0.030300297343788116
Position 488: 0.030104516097070082
Position 1236: 0.030069959202548666
Position 1669: 0.023501188195181925
Position 1219: 0.02264747530729711
Position 1273: 0.018046076285333914
Position 1175: 0.016609106429403525
Position 7112: 0.016268461225224122
Position 4625: 0.01319704093394727
Position 962: 0.012750154018125983
Position 6899: 0.011954891124901088
Position 5249: 0.010931382932641724
Position 5090: 0.010707214962022265
Position 517: 0.009981338337571186
Position 1278: 0.00995534211656425
Position 601: 0.007272363838527395
Position 836: 0.005724765343615992
Position 1002: 0.00540555296315632
Position 1026: 0.004327210205903882
Position 5169: 0.0035767630052228384
Position 4822: 0.0033474749389521435
Position 1548: 0.0029827449832294664
Position 4949: 0.002869926851667431
Position 560: 0.0028011173530591345
Position 1200: 0.0025103721030920335
Position 2068: 0.002388281420563853
Position 4775: 0.0023034143031823574
Position 378: 0.0007282722194186153
Position 204: 0.0006442473426910829
Position 230: 0.000636428784864543
Position 581: 0.0003166442088382653
Position 255: 0.00026684553300727795
Position 325: 0.00019357255242935902
Position 745: 0.00014275376843197714
Position 173: 0.000135432510495233
Position 225: 0.00010481625446250889
Position 257: 2.8235181401357174e-06
Position 273: 1.7024819996635182e-06
Position 262: 1.4629114097100264e-06
Position 128: 4.834697667124612e-07
Position 147: 1.3823432789460916e-07
