Gene = Gtf3c3
index = 528
Annotated 5SS: [  159  1140  4918  8473 10210 11572 14963 15471 18576 19589 21313 22250
 23088 33135 33992 35461 39843]
Annotated 3SS: [ 1027  4732  8348 10017 11405 14814 15397 18471 19416 21109 22147 22951
 32896 33800 35335 39689 40968]
SMsplice 5SS: [  159  1140  4918  8473 10210 11572 14351 14963 18576 21313 22250 23088
 33135 33992 35461 39843]
SMsplice 3SS: [ 1027  4732  8348 10017 11405 14259 14814 18471 21219 22147 22951 32896
 33800 35335 39689 40968]
top_k =  100
Partition function (log Z): -9.297223604889787

Sorted 5' Splice Sites (High to Low Probability):
Position 11572: 0.9999900388248092
Position 14963: 0.9991129950312512
Position 1140: 0.9983312142519426
Position 22250: 0.996373071649023
Position 23088: 0.9907896512002831
Position 4918: 0.9891432803706625
Position 159: 0.8637031843763012
Position 10210: 0.825855236648141
Position 8473: 0.567153694426673
Position 14351: 0.39164524357124264
Position 14505: 0.25116947082945945
Position 554: 0.10226225180627024
Position 6691: 0.08928161680243508
Position 23984: 0.07111256072876165
Position 26046: 0.06507509781207454
Position 7005: 0.06345695778489152
Position 11843: 0.06339815198188865
Position 4655: 0.050958397022969816
Position 1381: 0.04925405021913523
Position 581: 0.025351218329095645
Position 336: 0.024934453737170285
Position 227: 0.024262174723475437
Position 573: 0.017799402313954146
Position 178: 0.01648089707135403
Position 10143: 0.013543499240664343
Position 606: 0.013490005663015869
Position 6783: 0.00927690039606112
Position 213: 0.007805985181388476
Position 4142: 0.007333293450321298
Position 2702: 0.006414030518614779
Position 5654: 0.004946552132919299
Position 2371: 0.004920680216293228
Position 393: 0.0031976542388066995
Position 188: 0.0028842235549255144
Position 15695: 0.0003114176038342844
Position 289: 0.0002073677408345933
Position 370: 0.00011943777959069533
Position 210: 0.00011311143328537718
Position 116: 7.993954126576617e-05
Position 375: 6.22736266329133e-05
Position 59: 4.129477717373869e-05
Position 1173: 2.9670489069484867e-05
Position 65: 6.321541046363296e-06
Position 15180: 6.219334640240879e-06
Position 217: 6.200315501327461e-06
Position 14763: 4.0512108020029564e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 11405: 0.9999999999999983
Position 14814: 0.999191928963557
Position 22147: 0.996373071649023
Position 22951: 0.9655680989152104
Position 1027: 0.9511300881409158
Position 4732: 0.9501009354509355
Position 10017: 0.839398735888805
Position 14259: 0.6339147605534609
Position 8348: 0.5671536944266728
Position 25957: 0.49046527620457137
Position 24317: 0.23393094316909488
Position 23821: 0.15991548454216226
Position 477: 0.0869691260580871
Position 25756: 0.07922248615608654
Position 4598: 0.07667184719063017
Position 26133: 0.06507509781207442
Position 6879: 0.06345695778489144
Position 23840: 0.061569385734788915
Position 6454: 0.05814438330793274
Position 1277: 0.04786646196038442
Position 11749: 0.04551079231974316
Position 6583: 0.037522375250399025
Position 22696: 0.030804972733813087
Position 24658: 0.01802060761122691
Position 4792: 0.013328894752066594
Position 11774: 0.012489547373824222
Position 23188: 0.012294922465322959
Position 911: 0.012099671070315574
Position 428: 0.011177650599173939
Position 14058: 0.008899953847240679
Position 1070: 0.00824214428318992
Position 3810: 0.007333293450321324
Position 500: 0.007232678498563837
Position 23239: 0.006483106045788577
Position 2472: 0.006414030518614779
Position 997: 0.005894705426791164
Position 11712: 0.005397812288321245
Position 5542: 0.00494655213291929
Position 1036: 0.0043885075990777135
Position 1043: 0.0041997991293898935
Position 15397: 0.0031442537354198614
Position 1061: 0.0031210657553627226
Position 6724: 0.002891758640164437
Position 2317: 0.0025666719501676837
Position 1097: 0.0023813877027310556
Position 2290: 0.00235400826612554
Position 972: 0.0017505652392062895
Position 1292: 0.0013875882587508167
Position 768: 0.0010696522930044002
Position 451: 0.0006338477167152286
Position 15786: 0.0004726595977477882
Position 509: 0.0003969382948747197
Position 326: 0.00023939823577639945
Position 16603: 0.00014270200483994792
Position 698: 6.517917955678954e-05
Position 1120: 6.0684369050042733e-05
Position 927: 5.787493174383657e-05
Position 12141: 3.622452632449173e-05
Position 14618: 3.452131716087452e-05
Position 798: 2.863544589703001e-05
Position 12395: 1.7656193865852864e-05
Position 738: 1.3195986038894417e-05
Position 663: 1.1000271791819156e-05
Position 15016: 6.219334640240873e-06
Position 11932: 5.4846827587752585e-06
Position 680: 2.701844152755678e-06
Position 704: 1.7757303574841866e-06
Position 375: 7.757386203460153e-09
Position 289: 3.2662749409695927e-10
Position 330: 3.033587520367202e-10
Position 296: 3.0296238703366886e-10
