Gene = Aste1
index = 146
Annotated 5SS: [ 274 2467 6295 8200]
Annotated 3SS: [1152 6083 8003 9606]
SMsplice 5SS: [ 274 1314 1564 2467 6295]
SMsplice 3SS: [1152 1405 2232 6203 7325]
top_k =  100
Partition function (log Z): -3.3190073528401327

Sorted 5' Splice Sites (High to Low Probability):
Position 1314: 0.9982956766031484
Position 2467: 0.9313895825696032
Position 6295: 0.8045465389739291
Position 274: 0.6559996092168087
Position 1564: 0.6164304919336631
Position 463: 0.33770631783943367
Position 3534: 0.2757946563279573
Position 3658: 0.16153451285327428
Position 7385: 0.13604481538449645
Position 4193: 0.13427540145838432
Position 1888: 0.11615177816910607
Position 1496: 0.10323633369795175
Position 7476: 0.10262738772209427
Position 5408: 0.09904317051558204
Position 8200: 0.0483908933984777
Position 268: 0.04057486301004406
Position 1502: 0.028009130802620023
Position 490: 0.024049671787616213
Position 216: 0.008574051905085214
Position 373: 0.008294480629691504
Position 1047: 0.006425694646758593
Position 452: 0.0022210561222436695
Position 577: 0.0018892427816635574
Position 172: 0.0013193846836589112
Position 211: 0.0007378739497148734
Position 2994: 0.00015384869089756783
Position 1510: 9.662130280908488e-05
Position 227: 2.290958803757992e-05
Position 286: 4.266580307437683e-08
Position 289: 3.817668944828387e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1152: 0.9917314867852963
Position 6203: 0.7777733455359824
Position 2232: 0.7736652551713288
Position 7325: 0.7507982177752075
Position 1405: 0.633818344578677
Position 9606: 0.412463971543433
Position 3371: 0.4041870938461936
Position 2358: 0.15378579272130755
Position 1426: 0.11717048296839434
Position 5361: 0.10029704166623464
Position 3978: 0.07639656282110768
Position 8003: 0.07478863857401785
Position 3992: 0.05961788550155402
Position 353: 0.05504857770655123
Position 1700: 0.036391771155980565
Position 1760: 0.0298619942484921
Position 4481: 0.023063198880492883
Position 3339: 0.02302203726343213
Position 6083: 0.019512156200613414
Position 8657: 0.016765206919720013
Position 1732: 0.015283542609053206
Position 373: 0.013836610130567046
Position 1763: 0.013246571756489467
Position 6066: 0.010056300475795336
Position 3453: 0.007958968809366812
Position 1578: 0.0075261487531431805
Position 359: 0.006115841516636253
Position 1449: 0.005505299644441728
Position 3386: 0.004377958395459039
Position 1411: 0.004278923777660972
Position 339: 0.0033693476261260165
Position 941: 0.003363784734591774
Position 907: 0.0030260804555968103
Position 1079: 0.0024796723380935397
Position 2010: 0.002351520999920905
Position 384: 0.002273039247195398
Position 2013: 0.0015593754276483703
Position 1676: 0.0010218661079549245
Position 1057: 0.000998225358660812
Position 1679: 0.000998202731447658
Position 1211: 0.000834788265764933
Position 1204: 0.0007052567465219237
Position 790: 0.000516664588495921
Position 408: 0.0005117568241607547
Position 912: 0.000496684447700189
Position 990: 0.00019299377918486537
Position 1045: 0.00019295316196329265
Position 1029: 0.00018278058803638787
Position 422: 0.00012325533114910492
Position 366: 0.00011103117619058912
Position 2872: 7.122529743146003e-05
Position 2902: 5.414716299908151e-05
Position 2697: 2.8476230467026326e-05
Position 2055: 2.7638249398040704e-05
Position 377: 6.63048907720717e-08
Position 439: 1.3331431342191312e-08
Position 451: 3.1615934739270242e-09
