Gene = Lamtor4
index = 621
Annotated 5SS: [ 322  852 3291]
Annotated 3SS: [ 770 3172 3557]
SMsplice 5SS: [ 322  852 3291]
SMsplice 3SS: [ 770 3172 3557]
top_k =  100
Partition function (log Z): -1.7015401729760309

Sorted 5' Splice Sites (High to Low Probability):
Position 322: 0.9916346924243775
Position 852: 0.9789113261521754
Position 3291: 0.40288059033932533
Position 2058: 0.0789862900311952
Position 1682: 0.05722672040688386
Position 2060: 0.04720579478980452
Position 2164: 0.04250025126490431
Position 3046: 0.03485778587998769
Position 3021: 0.02674018625323875
Position 838: 0.013093145529777838
Position 344: 0.007486775845206807
Position 2293: 0.005401282209105917
Position 3028: 0.005339552918314292
Position 886: 0.004715580996605736
Position 1425: 0.004313039738176597
Position 1887: 0.001966595138151092
Position 61: 0.0014426450754485769
Position 504: 0.0007545851011341418
Position 1494: 0.0004682628718638362
Position 522: 0.0003694959060502846
Position 644: 0.00023915153098268878
Position 1499: 0.00012255224551469167
Position 525: 0.00010127998211520418
Position 185: 9.091658203173086e-05
Position 243: 8.576419927596116e-05
Position 176: 7.901122169790212e-05
Position 359: 7.77220080457218e-05
Position 506: 6.52881122746544e-05
Position 149: 6.313837512101786e-05
Position 1401: 6.1426441999357e-05
Position 652: 4.3593532055496e-05
Position 326: 3.242802267653733e-05
Position 658: 2.8059224976813648e-05
Position 346: 2.264467804544796e-05
Position 235: 2.1910308627105208e-05
Position 151: 2.1123224303609246e-05
Position 328: 1.5781201045976e-05
Position 366: 1.3918115322878269e-05
Position 586: 1.352247184246223e-05
Position 564: 1.0096385399474273e-05
Position 628: 6.289154787265738e-06
Position 673: 5.986556840764943e-06
Position 675: 5.095168293258184e-06
Position 1002: 3.8402919655755986e-06
Position 67: 3.723887843003838e-06
Position 173: 1.6777378216737932e-06
Position 55: 8.134185472757761e-07
Position 65: 4.1894741628177427e-07
Position 372: 8.968327509108748e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 770: 0.9956553629352093
Position 3557: 0.7751379858366132
Position 3172: 0.4028093267070274
Position 1967: 0.23600117139116625
Position 2925: 0.13659509537922104
Position 1333: 0.02776062220400515
Position 1482: 0.0250190242946309
Position 1589: 0.01747609817464912
Position 1992: 0.0166261392359455
Position 3390: 0.014151406442349794
Position 1971: 0.006231475470762737
Position 2043: 0.005773678808218441
Position 1773: 0.005315100593276661
Position 2970: 0.004922987707024795
Position 2575: 0.003782672478732053
Position 1535: 0.003755659721656078
Position 2199: 0.0037087442927110025
Position 2627: 0.003438008472269982
Position 789: 0.003432988430082395
Position 3420: 0.0030134696722973553
Position 1356: 0.002908755949020339
Position 2057: 0.0027795679221401326
Position 425: 0.002394724156601281
Position 958: 0.0022542801691309
Position 1560: 0.0016685501412033188
Position 1002: 0.0015347159766413115
Position 1555: 0.0012012228850316292
Position 217: 0.0008711816133896161
Position 1666: 0.00035297561196808965
Position 222: 0.0001233801897031653
Position 1498: 0.00011896442953809684
Position 1519: 9.731343613804919e-05
Position 1529: 9.113707736282778e-05
Position 1625: 7.922638901775501e-05
Position 2213: 7.009288294815631e-05
Position 1531: 6.302084384964462e-05
Position 715: 5.840812308492544e-05
Position 2112: 5.5732902438652114e-05
Position 269: 3.987764245302103e-05
Position 628: 2.844261029869646e-05
Position 173: 2.7604365280321868e-05
Position 291: 2.723009669895684e-05
Position 235: 2.567840372225816e-05
Position 262: 1.483317202274967e-05
Position 160: 1.1433805673378748e-05
Position 185: 8.509840982889633e-06
Position 514: 5.845117414967824e-06
Position 444: 3.6248561018143452e-06
Position 722: 3.3845088492067753e-06
Position 239: 1.3605328540986653e-06
Position 735: 1.2616826136609102e-06
Position 598: 6.114275777260727e-07
Position 797: 5.911932501614596e-07
Position 634: 4.594357967817743e-07
Position 643: 4.202277987590783e-07
Position 807: 3.9234463873607197e-07
Position 812: 2.0967332003339614e-08
Position 591: 1.0403453343095175e-08
