Gene = Coa4
index = 279
Annotated 5SS: [93]
Annotated 3SS: [1971]
SMsplice 5SS: [93]
SMsplice 3SS: [1971]
top_k =  100
Partition function (log Z): -6.888563764325008

Sorted 5' Splice Sites (High to Low Probability):
Position 93: 0.8297195921209704
Position 497: 0.11741739594816819
Position 1876: 0.1141931683810061
Position 166: 0.09739618782280662
Position 2074: 0.026982637643891524
Position 759: 0.005906055078419611
Position 1660: 0.005526257808611764
Position 850: 0.004494199512108452
Position 1155: 0.003647015212669262
Position 2024: 0.0014192594984804349
Position 1499: 0.0013873058143173945
Position 773: 0.0011663576296281268
Position 130: 0.0008305892434500465
Position 775: 0.0008070613666156254
Position 190: 0.0007895893265730426
Position 145: 2.3943272106285757e-05
Position 320: 4.476992817871709e-06
Position 502: 4.358511710773185e-06
Position 362: 3.417271128233618e-06
Position 389: 1.424636353160601e-06
Position 391: 1.1962850832025843e-06
Position 353: 1.0703160130080975e-06
Position 387: 1.0519061674528787e-06
Position 304: 6.161690721139502e-07
Position 393: 5.095253163845664e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1971: 0.9217795327181034
Position 1775: 0.07710639541365137
Position 654: 0.050752829749001895
Position 1791: 0.03500159723267164
Position 301: 0.029945747735953925
Position 2797: 0.015004536250223768
Position 1384: 0.010541431537504125
Position 1012: 0.00950335263913747
Position 275: 0.008427188077174104
Position 1659: 0.008293733403148032
Position 2580: 0.006037532099211316
Position 1514: 0.004249067087673189
Position 228: 0.003955113655111631
Position 451: 0.0036497955636953577
Position 3193: 0.0033382321418756696
Position 2801: 0.0027946369691850144
Position 2943: 0.0025548907904493568
Position 2547: 0.00251170467527683
Position 494: 0.0023894087870752947
Position 2499: 0.0023528684099272273
Position 2267: 0.0017601239658590366
Position 1994: 0.0015738719200429744
Position 2102: 0.001360117621439371
Position 1919: 0.0012709077097782134
Position 2886: 0.0010192694853592968
Position 1359: 0.0010027065925343073
Position 2003: 0.0007410481314530555
Position 1491: 0.0006271298077197596
Position 895: 0.0005922653523333379
Position 1663: 0.0005589141261816055
Position 786: 0.0003484106343015917
Position 1037: 0.0002579349333250099
Position 561: 0.0002451791204326362
Position 304: 8.013549973888358e-05
Position 231: 5.959862577811855e-05
Position 249: 9.044136406986535e-06
Position 459: 7.703482534385525e-06
Position 257: 6.190749081322508e-06
Position 311: 6.045589888424525e-06
Position 339: 3.3767210472593077e-06
Position 174: 2.6095603560017226e-06
Position 353: 2.558591845573604e-06
