Gene = Dbr1
index = 322
Annotated 5SS: [ 327  902 2723 3644 4565 6304 6664]
Annotated 3SS: [ 776 2641 3557 4339 6222 6517 7512]
SMsplice 5SS: [ 327 4565 6304 6664]
SMsplice 3SS: [4445 6222 6517 7512]
top_k =  100
Partition function (log Z): 0.4918000688425883

Sorted 5' Splice Sites (High to Low Probability):
Position 6664: 0.9973431157208736
Position 327: 0.9252463019123351
Position 6304: 0.8903392322347862
Position 4565: 0.7372156655672331
Position 902: 0.5726781275410928
Position 3644: 0.29772289246767675
Position 2723: 0.2647649461556967
Position 7623: 0.16584995695474194
Position 7907: 0.0968153644993395
Position 256: 0.059791894453841456
Position 7190: 0.027353875071098
Position 6845: 0.019325604069084613
Position 7142: 0.007863104515612434
Position 300: 0.005885858909595237
Position 516: 0.004709665626717428
Position 2194: 0.0036402546746021713
Position 1684: 0.0034072106173315725
Position 877: 0.0032503905385777403
Position 86: 0.0023309571554077056
Position 19: 0.0007012367130444371
Position 40: 0.0006087643983087065
Position 7153: 0.00038924019430999085
Position 483: 0.0003686273519610238
Position 1900: 0.00029891912619048853
Position 6651: 0.00026664678585296115
Position 365: 0.00022225975392893568
Position 470: 0.00013625922885443316
Position 6950: 4.695683351200647e-05
Position 345: 2.5650951047118825e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6517: 0.9870845631517915
Position 6222: 0.8903392322347862
Position 4339: 0.7260212683506476
Position 7512: 0.6313528048775278
Position 776: 0.4134428364756963
Position 3557: 0.29772289246767675
Position 8048: 0.1913084718807972
Position 7040: 0.16423002451409355
Position 7853: 0.16405653387711777
Position 739: 0.14072056508465267
Position 2595: 0.10859783029855843
Position 2641: 0.09003213309755848
Position 6763: 0.058768713168257526
Position 7995: 0.0346429880420705
Position 2468: 0.034019909741365637
Position 7473: 0.024732805201720397
Position 2435: 0.0227886410304734
Position 754: 0.021763334226272503
Position 7068: 0.021349147462359053
Position 7096: 0.01352752105696138
Position 6591: 0.01289007256019897
Position 4066: 0.011194397216585376
Position 2592: 0.00932643198774078
Position 7723: 0.007302759988158708
Position 7494: 0.0039879976377027344
Position 2079: 0.003239354394662878
Position 1419: 0.0013511426776454138
Position 1601: 0.00109499209351481
Position 1439: 0.0005089107512833551
Position 1786: 0.00048177431460045704
Position 2026: 0.00021804509152932515
Position 1655: 0.0001608030441011532
Position 1364: 0.00015234413846222384
Position 1393: 0.00013826806202181947
Position 6745: 1.5106668960695919e-05
Position 6770: 2.199235537654477e-06
Position 6748: 2.1553211701639384e-06
Position 460: 1.3808490079122278e-06
Position 826: 9.828004825951393e-07
Position 1341: 7.498503027972159e-07
Position 654: 5.797131023099659e-07
Position 364: 4.449114963213835e-07
Position 798: 2.1977946422113673e-07
