Gene = Gckr
index = 427
Annotated 5SS: [   99   740  1202  2046  2492  3065  3285  4671  7494  9026  9584  9838
 10251 10701 11353 11524 27033 28911]
Annotated 3SS: [  583  1132  1976  2417  2997  3230  4575  7387  8906  9484  9739 10173
 10603 11254 11439 26990 28775 29345]
SMsplice 5SS: [   99  2492  3697  4671  7494  9026  9584  9838 10701 11353 11524 27141
 28911]
SMsplice 3SS: [ 2352  3611  4575  7387  8906  9484  9739 10603 11254 11439 26990 28775
 29345]
top_k =  100
Partition function (log Z): 5.048049612562762

Sorted 5' Splice Sites (High to Low Probability):
Position 10701: 1.0
Position 7494: 0.9999999999999988
Position 99: 0.9966276023449488
Position 11524: 0.995513722957358
Position 9584: 0.9468667661705598
Position 2492: 0.9006107205556435
Position 9026: 0.8638603662492822
Position 4671: 0.767298391724324
Position 11353: 0.7081823344519552
Position 3697: 0.6923350863845835
Position 9838: 0.6451506271228662
Position 1202: 0.4395339811718588
Position 10251: 0.40661088469613926
Position 7211: 0.3530654120459416
Position 3065: 0.34403765418628623
Position 10306: 0.2433668369510796
Position 4657: 0.23270160827567513
Position 740: 0.17001034482728095
Position 2046: 0.15933178528036393
Position 10005: 0.1291885334457438
Position 3691: 0.09024746527163172
Position 3285: 0.08904524333139187
Position 13123: 0.0720888069432323
Position 9069: 0.027690034176208016
Position 9528: 0.026561325176510005
Position 6985: 0.021765777120004187
Position 11290: 0.017543928616386737
Position 10327: 0.01598946749244659
Position 3334: 0.015816363497303983
Position 11860: 0.015249926169611098
Position 6060: 0.0117261643421581
Position 10399: 0.009912872225373133
Position 9637: 0.009126988430985049
Position 7120: 0.007198893989911252
Position 3836: 0.0067198803198992695
Position 478: 0.006273095198111141
Position 11014: 0.006169772780683477
Position 3121: 0.0037044255545013974
Position 104: 0.002991118688374464
Position 467: 0.002750783023358543
Position 9817: 0.0024501226789290613
Position 430: 0.0024393285373077228
Position 1143: 0.001976353301708847
Position 996: 0.0018273701278197043
Position 451: 0.0017287295927940094
Position 419: 0.0006825679306196868
Position 592: 0.0006778330756058324
Position 9787: 0.0006203837210222048
Position 9810: 0.00035027236361279157
Position 56: 0.00023986280989424022
Position 66: 1.8698809461854733e-06
Position 148: 4.695837459022186e-07
Position 14: 2.0216599293404137e-07
Position 223: 7.6628969728899e-08
Position 254: 2.28674834071155e-08
Position 153: 1.0671170525323463e-08
Position 289: 9.612722738408175e-10
Position 22: 9.602688629264479e-10
Position 31: 8.893834358269294e-10
Position 29: 2.4096073296247244e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10603: 0.9978520932643647
Position 11439: 0.9829316669002454
Position 4575: 0.9764279921628056
Position 9484: 0.9385650513000351
Position 7387: 0.9333419433526844
Position 3611: 0.7810100669291636
Position 11254: 0.7153787413075552
Position 9739: 0.6478386214874421
Position 10173: 0.5802993179175662
Position 8906: 0.5538569271082399
Position 2352: 0.546847891000856
Position 1132: 0.4412722581926489
Position 2417: 0.35128649660762423
Position 2997: 0.29245842498442254
Position 17315: 0.2290726606161837
Position 7057: 0.21934887053512706
Position 8889: 0.20715572870946478
Position 15116: 0.20358406082306463
Position 12976: 0.178209407832606
Position 16525: 0.16583828783199495
Position 9915: 0.15920622063124074
Position 583: 0.15549523246746041
Position 1863: 0.12269766387001674
Position 8940: 0.11061541061516822
Position 13024: 0.10888482224117657
Position 7013: 0.0879061089316246
Position 3230: 0.07422619554925002
Position 7345: 0.06665805664731472
Position 3008: 0.06465483584608343
Position 7105: 0.05300932656910123
Position 13232: 0.04635601352857047
Position 10136: 0.03957391805188698
Position 1976: 0.03663412141034725
Position 14747: 0.028241957212706434
Position 12311: 0.027822521325734532
Position 11769: 0.02717472141837148
Position 9451: 0.026966723583402453
Position 4591: 0.023572007837193376
Position 6892: 0.021765777120004184
Position 8665: 0.019922333992617506
Position 10036: 0.0195383310263017
Position 9409: 0.017377033090519904
Position 13068: 0.016453283490175948
Position 11961: 0.015035533805687624
Position 3188: 0.014158665921925013
Position 13931: 0.01316837641710471
Position 386: 0.0124930981861554
Position 6006: 0.011726164342158098
Position 11191: 0.011087436921437975
Position 11183: 0.010266340420448475
Position 12602: 0.009676151381471302
Position 13466: 0.008289939108303196
Position 2834: 0.007089667020206639
Position 10102: 0.006450807183787011
Position 10867: 0.0061697727806834714
Position 617: 0.005957393654420986
Position 295: 0.005450554353379881
Position 3645: 0.0051016301297128076
Position 11635: 0.004827953134347779
Position 11474: 0.004072749405255125
Position 590: 0.0032966544236252182
Position 3791: 0.0031907349172379707
Position 2207: 0.002476332947163333
Position 10627: 0.0021479067356357092
Position 11134: 0.0019483248383376746
Position 739: 0.0007059172290917645
Position 819: 0.0006153018503209577
Position 656: 0.0006047923448039422
Position 527: 0.0005876811066551123
Position 925: 0.00044034408131661594
Position 323: 0.0002718729259665956
Position 622: 0.00022610690104901392
Position 9779: 0.00021081904023218887
Position 9605: 0.0001682371628522829
Position 11659: 0.00014428490149751065
Position 709: 0.00013155677073773672
Position 688: 0.00012545259985163396
Position 11789: 9.004381762968133e-05
Position 602: 8.740817552878148e-05
Position 11509: 2.344045863657312e-05
Position 3026: 1.5897247595888667e-05
