Gene = Gtf2h1
index = 525
Annotated 5SS: [  186  5738  7907  9021 10727 12584 12777 16457 16647 18102 19315 20372
 20910 23112]
Annotated 3SS: [ 5568  7713  8857 10632 12433 12696 16328 16558 18012 19196 20280 20793
 23018 26719]
SMsplice 5SS: [  186  5738  7907 10727 12584 12777 16647 18102 19315 20372 21016 23112]
SMsplice 3SS: [ 5568  7807 10632 12521 12696 16558 18012 19196 20280 20793 23018 26719]
top_k =  100
Partition function (log Z): 13.722712410941158

Sorted 5' Splice Sites (High to Low Probability):
Position 186: 0.9997793777901945
Position 7907: 0.9990725600083165
Position 18102: 0.9854328139190863
Position 10727: 0.9854076567913899
Position 12584: 0.9792432093665631
Position 23112: 0.9720021055959048
Position 16647: 0.9661422853054817
Position 12777: 0.933426064836353
Position 20372: 0.9292309897323912
Position 5738: 0.9280489714358786
Position 19315: 0.5596936783819814
Position 13561: 0.4400105398796485
Position 21016: 0.3402458748888106
Position 20910: 0.3313056374163626
Position 9021: 0.2825359071912506
Position 8462: 0.24138261976976455
Position 16982: 0.2359234380478962
Position 12017: 0.16712204233965586
Position 10501: 0.13632815521906752
Position 1363: 0.10218348358005687
Position 23250: 0.09775436551124672
Position 20959: 0.09507472500649296
Position 17870: 0.09157815023209362
Position 3836: 0.08816365900539871
Position 17150: 0.07655940890469441
Position 5626: 0.07195102856412276
Position 9967: 0.059617271001946893
Position 17173: 0.05731093016253004
Position 12115: 0.05123265136195918
Position 21045: 0.05112573733031437
Position 23293: 0.03391478754451556
Position 16582: 0.03385771469451724
Position 20562: 0.024822868788100656
Position 4793: 0.02451591650774827
Position 14699: 0.023577237917945235
Position 13390: 0.022676755352823135
Position 20834: 0.01918986301384872
Position 11916: 0.0174576980504598
Position 4047: 0.013950373448284991
Position 26307: 0.01313417812056783
Position 20379: 0.01165485466208218
Position 20415: 0.007523477240123025
Position 8418: 0.007363584332811614
Position 13947: 0.007334703581244883
Position 26827: 0.006842513195403697
Position 18171: 0.004274240402064351
Position 20251: 0.004104653281242334
Position 13435: 0.0027327936505629584
Position 13411: 0.0018229595462187762
Position 20596: 0.001572267362749842
Position 20483: 0.001384290087817173
Position 8237: 0.0006009497597715337
Position 8125: 0.0003854769463431946
Position 8195: 0.00035979291293642025
Position 344: 0.00022062220980660063
Position 3604: 4.0766053152192186e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 16558: 0.9994673204344636
Position 23018: 0.9991788774993279
Position 20280: 0.9652924819623451
Position 10632: 0.9462143817732591
Position 18012: 0.9185736275210443
Position 5568: 0.8640292847533645
Position 12696: 0.8579897526870466
Position 26719: 0.8384874632285058
Position 20793: 0.837762960156502
Position 12521: 0.6019987576004154
Position 19196: 0.4766801487814495
Position 12433: 0.3555305929791636
Position 13471: 0.3246559995093838
Position 7807: 0.3192146740388678
Position 7713: 0.2864618755898165
Position 7773: 0.2738226333758287
Position 8857: 0.26088053941419964
Position 16730: 0.21928712492630362
Position 8311: 0.19360814100712997
Position 10417: 0.1755214302371991
Position 23198: 0.16141822208193662
Position 11821: 0.15691854596307533
Position 17060: 0.13387033906722431
Position 7658: 0.11957337700380272
Position 5515: 0.09651117532922188
Position 1293: 0.09551414089748687
Position 17744: 0.0915781502320936
Position 13309: 0.08421820780781712
Position 11943: 0.07889384578899954
Position 12720: 0.0719055106240133
Position 17975: 0.07113342680010676
Position 19224: 0.06918393128713682
Position 13513: 0.058330314329875836
Position 3553: 0.058307208925902035
Position 24875: 0.04740877338494783
Position 9812: 0.04605023073693066
Position 5578: 0.03945953991741563
Position 8355: 0.030098290145403776
Position 3595: 0.02985685774002811
Position 12504: 0.024568515547566144
Position 4676: 0.024515916507748224
Position 14601: 0.02357723791794523
Position 23454: 0.022434433380210048
Position 8795: 0.018196419528191794
Position 16782: 0.01663631312159257
Position 25198: 0.0158872800548414
Position 8058: 0.014020959337349969
Position 3934: 0.013950373448284967
Position 19271: 0.013829598313395166
Position 9911: 0.013567040265016246
Position 26109: 0.01313417812056783
Position 20101: 0.012375336124508933
Position 23720: 0.01093471353477452
Position 8326: 0.008131170850465557
Position 13813: 0.007334703581244884
Position 27673: 0.006842513195403697
Position 1244: 0.0044032977983530334
Position 24834: 0.004229543630306391
Position 8307: 0.0035673119019992193
Position 8732: 0.003458948248859138
Position 24356: 0.0028708293561446946
Position 20487: 0.002625583067651595
Position 1109: 0.002266044884216832
Position 12741: 0.00067614476471114
Position 8169: 0.000666550479278591
Position 16328: 0.0005326795655356384
Position 13434: 3.85267821766034e-05
