Gene = Treh
index = 1139
Annotated 5SS: [  108  7928  8193  8361  9500  9729  9933 10143 10389 10727 11493 11814
 12149 12448]
Annotated 3SS: [ 7826  8047  8272  9398  9635  9815 10019 10338 10531 11274 11701 12035
 12393 12642]
SMsplice 5SS: [  108  1656  7928  8193  8361  9500 10389 10727 11814 12149 12448]
SMsplice 3SS: [ 1566  7826  8047  8272  9398 10338 10531 11701 12067 12393 12642]
top_k =  100
Partition function (log Z): 8.815618253499911

Sorted 5' Splice Sites (High to Low Probability):
Position 7928: 0.999282780157764
Position 8193: 0.9733186697006025
Position 8361: 0.9576339417724756
Position 11814: 0.9539001912543181
Position 10727: 0.9536140214859348
Position 108: 0.8874826573149553
Position 12149: 0.8534575929508762
Position 9500: 0.8015376809389682
Position 12448: 0.7404992986184163
Position 10389: 0.6886678870087599
Position 4589: 0.5240980198139998
Position 688: 0.384759647480783
Position 10143: 0.31099405081045894
Position 8676: 0.24098533635662647
Position 2010: 0.2311903095305315
Position 12507: 0.22152591980528208
Position 8697: 0.20113497250942017
Position 9933: 0.17876964777543589
Position 4549: 0.17317793652095492
Position 2311: 0.09782408469899223
Position 12163: 0.07114918949283332
Position 11605: 0.061731391877732925
Position 10657: 0.046385978514064716
Position 4311: 0.03164152958834875
Position 9729: 0.02862220661919301
Position 12695: 0.021952206472637566
Position 101: 0.02175671761976492
Position 9937: 0.0076550558588115054
Position 9695: 0.006837345394940775
Position 116: 0.0036400072584258565
Position 427: 0.0023995094395907446
Position 1660: 0.0022204019795834737
Position 649: 0.0014469557907213326
Position 275: 0.0010323108636575021
Position 8069: 0.0010300280814990715
Position 229: 0.0009427434198127968
Position 223: 0.0008755885687211658
Position 75: 0.0003779357861650969
Position 400: 0.00037793249910122876
Position 699: 0.00026886991878731167
Position 1649: 0.0002576740427902927
Position 127: 0.00012019712426107455
Position 782: 0.0001021531071867443
Position 12462: 5.4330924851325836e-05
Position 869: 4.645373845288853e-05
Position 670: 2.596361331255157e-05
Position 12422: 2.290349037756254e-05
Position 1431: 1.732683749453479e-05
Position 1002: 1.8878747047051264e-06
Position 808: 1.7267235135676268e-06
Position 129: 3.209804589980682e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7826: 0.9999999999999997
Position 8047: 0.9748996912754543
Position 8272: 0.9345413046679174
Position 12642: 0.9344893273769194
Position 12393: 0.9332092680293291
Position 10531: 0.8758109259373815
Position 9398: 0.8274612116964455
Position 11701: 0.8011993677001127
Position 4444: 0.6972759563349554
Position 10338: 0.6886678870087595
Position 12067: 0.6060845955718561
Position 9815: 0.27883843344867104
Position 500: 0.26713029266841126
Position 8595: 0.24575433770587965
Position 12035: 0.2403924515730075
Position 10019: 0.19771759585297868
Position 11662: 0.1531696442349341
Position 10637: 0.12418907406261888
Position 8577: 0.11045400922726649
Position 1869: 0.09566409845093166
Position 2182: 0.0916662954330667
Position 1766: 0.08665787848742357
Position 11454: 0.061731391877732925
Position 8441: 0.051982911811172004
Position 1566: 0.05134640861455013
Position 11889: 0.03780266685934042
Position 4141: 0.031641529588348746
Position 12767: 0.031242002550335924
Position 12082: 0.022903146611909352
Position 9785: 0.020862725143056423
Position 12336: 0.019646820750497652
Position 8279: 0.018643520852072593
Position 12903: 0.018538870424923498
Position 8529: 0.017815161064825245
Position 11918: 0.01695510114686697
Position 634: 0.01692166568588463
Position 12646: 0.015658708030162904
Position 406: 0.012635837172919875
Position 8620: 0.011891923701776264
Position 12212: 0.010806669549333863
Position 9635: 0.009536021256656365
Position 12780: 0.007072409256025118
Position 530: 0.006936515710399375
Position 12282: 0.006837048007407099
Position 2053: 0.006157789265925542
Position 12870: 0.0056469504464787875
Position 8288: 0.00534720627751968
Position 309: 0.0019167549193728445
Position 8456: 0.0010239877213824749
Position 8246: 0.0009106041331844639
Position 12248: 0.0009065848901513875
Position 8291: 0.00012107013993792105
Position 506: 6.068787868607076e-05
Position 540: 2.843237249797988e-05
Position 524: 2.529492625323717e-05
Position 1194: 1.7326837494534792e-05
Position 348: 3.780017296494522e-06
