Gene = Rpsa
index = 935
Annotated 5SS: [ 142  934 1588 2675 3208 3477]
Annotated 3SS: [ 767 1468 2428 3078 3310 3710]
SMsplice 5SS: [ 142  934 1588 3208 3477]
SMsplice 3SS: [ 767 1468 3078 3310 3710]
top_k =  100
Partition function (log Z): 0.19205778477934699

Sorted 5' Splice Sites (High to Low Probability):
Position 3208: 0.9866668845938695
Position 1588: 0.9847104878577089
Position 142: 0.870006734958665
Position 934: 0.866143288135084
Position 3477: 0.48944736199351224
Position 2675: 0.4142899603899282
Position 3818: 0.2140861414730365
Position 3416: 0.1260689781583532
Position 2840: 0.07668744507592423
Position 3435: 0.051444055078029946
Position 4256: 0.03755217904153546
Position 297: 0.03489129712231576
Position 719: 0.03167437096692184
Position 475: 0.026882271741965592
Position 995: 0.025563939602567563
Position 3645: 0.01914415966133499
Position 3443: 0.015744500601977955
Position 2546: 0.013226320364012173
Position 4223: 0.013131654641156554
Position 2784: 0.010703117140670224
Position 983: 0.009708560159958541
Position 2788: 0.008778212346096026
Position 1006: 0.008161644448305019
Position 499: 0.007574411435723356
Position 513: 0.004540691800922924
Position 2268: 0.004276948008165805
Position 954: 0.0041227890057341674
Position 381: 0.0040892885058338695
Position 330: 0.003814353112011641
Position 215: 0.0033359952916546306
Position 3427: 0.0028240223495616117
Position 167: 0.002549282706326589
Position 877: 0.0022572136927339953
Position 1619: 0.002155459777301663
Position 3140: 0.0021362697533877945
Position 3369: 0.0017875208131890258
Position 1247: 0.0013962532989349199
Position 62: 0.0013776028553044008
Position 3574: 0.0012588089843545464
Position 3152: 0.0012357140531664467
Position 1226: 0.0012073712448940285
Position 3612: 0.0011728866816087449
Position 3481: 0.0011305417873567376
Position 2250: 0.0009818948901430804
Position 2205: 0.0006792466793107328
Position 292: 0.0005648670266517817
Position 3169: 0.0005055451443349538
Position 1555: 0.00034066676700339585
Position 121: 0.00031565045338902793
Position 2022: 0.00015377756395226844
Position 517: 1.1434270947822239e-06
Position 146: 9.117766591922446e-07
Position 153: 6.907851063013257e-07
Position 928: 6.36652051593828e-07
Position 971: 6.121281093096092e-07
Position 66: 1.9550545712009502e-07
Position 132: 1.7669384577502178e-07
Position 79: 4.441622800820959e-09
Position 21: 4.123841232251296e-09
Position 135: 1.8799556052267153e-09
Position 96: 1.618306802578073e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3078: 0.9740024731598393
Position 1468: 0.9474263498630119
Position 3310: 0.9297212568418065
Position 3710: 0.5953554697318637
Position 827: 0.4195679700693555
Position 767: 0.4133698712592876
Position 2428: 0.1501091495866089
Position 4113: 0.14882035977458177
Position 2459: 0.1368309617561192
Position 4087: 0.130215184737173
Position 2627: 0.08648984918116387
Position 2355: 0.08338629632763346
Position 4675: 0.07998125642780539
Position 2690: 0.050314894916318825
Position 787: 0.035440469603338146
Position 4129: 0.029343081337716768
Position 1366: 0.02606598832200665
Position 3676: 0.025352837614253484
Position 899: 0.02122684185119735
Position 3713: 0.017801997649941812
Position 3890: 0.016910960873875176
Position 2967: 0.012624227905725816
Position 2509: 0.009079717358075565
Position 2115: 0.00582569423881883
Position 876: 0.005500103571663164
Position 592: 0.004352132961744422
Position 1267: 0.004235935976327325
Position 1519: 0.004081978852617181
Position 2392: 0.004010853261274676
Position 3194: 0.003917712479193335
Position 1446: 0.0037742242330943403
Position 599: 0.0037542527504814166
Position 2462: 0.0034633329294364353
Position 1107: 0.0022599626869845377
Position 292: 0.0019370762585934796
Position 1438: 0.0013963551060994202
Position 3367: 0.0012904062759914038
Position 833: 0.0008904380125516543
Position 651: 0.00039778444934086973
Position 1179: 0.00037283945223058173
Position 551: 0.0003309367734571265
Position 347: 0.0002348225723643103
Position 1373: 0.00019544524636388305
Position 579: 0.0001723717474614475
Position 296: 0.00015336471176871048
Position 2049: 0.00011239533880078095
Position 1708: 0.00010746383156282374
Position 395: 0.0001053855934562637
Position 362: 7.719929776830226e-05
Position 272: 5.6697834506594045e-05
Position 1817: 3.47686992334599e-05
Position 1747: 1.1545033155984682e-05
Position 418: 1.091273578295891e-05
Position 1574: 1.1592071068200727e-06
