Gene = Otos
index = 786
Annotated 5SS: [  91 3158 3508 3660]
Annotated 3SS: [2964 3414 3632 4323]
SMsplice 5SS: [  91  357 3158 3508 3713]
SMsplice 3SS: [ 190 3078 3414 3632 4323]
top_k =  100
Partition function (log Z): 1.2123214520397274

Sorted 5' Splice Sites (High to Low Probability):
Position 91: 0.9834693190835551
Position 3508: 0.8618834415337436
Position 3158: 0.7296814369189839
Position 357: 0.5721483558565431
Position 3713: 0.47472917373403956
Position 1738: 0.34391048824024506
Position 3697: 0.33312531593452294
Position 737: 0.17945506508012377
Position 3660: 0.1747930110364281
Position 4158: 0.15444639337301908
Position 3444: 0.06525279831396809
Position 3055: 0.06172783880303754
Position 4146: 0.04638621523165182
Position 384: 0.016897360942939352
Position 3771: 0.003005854181439124
Position 3860: 0.00224407669114434
Position 352: 0.0010580524434383235
Position 348: 0.0010089025274961105
Position 47: 0.0005716551004432898
Position 3717: 0.0005609074451085427
Position 1532: 0.0003367053896365288
Position 84: 0.00025884137530364835
Position 103: 0.00019100350043932206
Position 119: 5.0241621860846016e-05
Position 98: 3.175027921947196e-05
Position 132: 6.9496808030234896e-06
Position 220: 3.4275405725086365e-07
Position 187: 2.123723640029385e-07
Position 156: 1.4777876575607822e-07
Position 222: 1.352960494537328e-07
Position 8: 3.075621091256961e-09
Position 236: 2.1313026147701147e-10
Position 134: 6.215861106434623e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4323: 0.9917673151935714
Position 3414: 0.9229081937525563
Position 3632: 0.9030231706954188
Position 190: 0.5858752893021231
Position 3078: 0.3754227967193905
Position 1415: 0.29610043985724704
Position 2964: 0.2810566812512379
Position 2976: 0.13492979775139313
Position 4007: 0.10511934130107081
Position 4082: 0.0893758877594006
Position 3583: 0.08674076645352377
Position 633: 0.04984362251878369
Position 602: 0.0352127198971469
Position 505: 0.03464122106401571
Position 1351: 0.032818515741530524
Position 528: 0.029042203984732694
Position 1361: 0.015328238031104032
Position 3253: 0.007008956134765728
Position 3942: 0.0045802341134709625
Position 4145: 0.004516340240544446
Position 230: 0.004249995787178657
Position 614: 0.0031224614489999366
Position 329: 0.0020489023632085488
Position 638: 0.0019012173508139055
Position 394: 0.0018974074933030738
Position 722: 0.0017645706899248172
Position 193: 0.001438401308042344
Position 3606: 0.001119819436238594
Position 548: 0.0009915997313655028
Position 268: 0.0008309078173310469
Position 284: 0.0006773914612932056
Position 214: 0.0006533802471917326
Position 196: 0.0005634560964885363
Position 4403: 0.0001380980102806883
Position 432: 0.0001371310521596514
Position 4499: 0.0001290643842231676
Position 439: 0.00012157302030574757
Position 535: 8.620986233996484e-05
Position 241: 2.330146973828176e-05
Position 165: 1.7864217362582737e-05
Position 680: 5.5652962448002854e-06
Position 168: 1.9129127893411523e-06
Position 333: 1.3839550907295115e-08
Position 250: 1.2097806262842509e-08
Position 336: 4.6972851368621415e-09
Position 352: 2.016785379546938e-09
