Gene = Ncstn
index = 734
Annotated 5SS: [  195  1584  7391  7881  8523 10019 10330 10675 11331 11545 12820 14034
 14234 14610 15007 15465]
Annotated 3SS: [ 1478  7266  7758  8376  9867 10219 10521 11225 11466 12646 13930 14137
 14521 14851 15251 15998]
SMsplice 5SS: [  195  1584  7170  7391  7881  8523 10019 10330 10675 11331 11545 12820
 14034 14234 15007 15465]
SMsplice 3SS: [ 1478  7054  7266  7758  8376  9933 10188 10521 11225 11466 12646 13930
 14137 14851 15251 15566]
top_k =  100
Partition function (log Z): 27.597603055700795

Sorted 5' Splice Sites (High to Low Probability):
Position 8523: 0.9999816738727356
Position 12820: 0.9988452964515058
Position 11331: 0.9970300805012547
Position 15465: 0.9937269187723923
Position 7391: 0.9882198375424269
Position 195: 0.9865066917975976
Position 14234: 0.9801598261560458
Position 7881: 0.966722723893998
Position 14034: 0.948337329000841
Position 10330: 0.946365964284245
Position 10675: 0.9093222671230443
Position 10019: 0.8870038856252673
Position 11545: 0.835127492293369
Position 1584: 0.7071120787494287
Position 7170: 0.7039107560683622
Position 15007: 0.680676025380288
Position 14610: 0.3967973618634956
Position 13210: 0.2964042915732874
Position 13481: 0.2056526775452307
Position 15017: 0.17174362546440225
Position 16257: 0.120933352321231
Position 15771: 0.10208771342765224
Position 3598: 0.0780752699767227
Position 11652: 0.06087880592789403
Position 15883: 0.05404222332929256
Position 7589: 0.04529359672820049
Position 11656: 0.037773021094574276
Position 10721: 0.03591227081861947
Position 11847: 0.030528192384428485
Position 11600: 0.029164522016770122
Position 14981: 0.021120799399614212
Position 485: 0.015951744701649718
Position 13117: 0.013482722633846183
Position 15683: 0.013274853163278272
Position 13214: 0.01251380464087086
Position 14298: 0.007721400833649677
Position 14054: 0.007051387754679105
Position 10042: 0.005494658656441504
Position 13007: 0.004449190487324187
Position 10108: 0.004152191595598393
Position 2358: 0.0029682598235214047
Position 7611: 0.0023767184053324463
Position 13931: 0.001969015169180504
Position 7876: 0.0015933660922180116
Position 15738: 0.001275117502980935
Position 3360: 0.0012248494967677624
Position 2043: 0.0011184861476160038
Position 975: 0.0008994624876897816
Position 3145: 0.0007973164088013192
