Gene = 2810459M11Rik
index = 41
Annotated 5SS: [ 710 2839]
Annotated 3SS: [2724 7086]
SMsplice 5SS: [ 710 2637 2839]
SMsplice 3SS: [2559 2724 7086]
top_k =  100
Partition function (log Z): -4.984281896367802

Sorted 5' Splice Sites (High to Low Probability):
Position 2839: 0.998829112129077
Position 710: 0.9012845640205378
Position 7281: 0.720095380594476
Position 2637: 0.7056847581097295
Position 2433: 0.10674958246099207
Position 2183: 0.08621679615719
Position 598: 0.05798542621712891
Position 2371: 0.057791348537148374
Position 196: 0.0344656802117508
Position 483: 0.03214643382756816
Position 954: 0.02922131839195495
Position 1817: 0.02512010476348861
Position 527: 0.024761028616366816
Position 2641: 0.01682952264378517
Position 5082: 0.015414359051094197
Position 5690: 0.014625973553974781
Position 4872: 0.006208282684742275
Position 2293: 0.004852796361254077
Position 3488: 0.004467408547254597
Position 5179: 0.0038425952793683903
Position 469: 0.002218325699390949
Position 205: 0.0017189258441628983
Position 2509: 0.0012116360726720915
Position 502: 0.0010282526560616856
Position 485: 0.0009395555116433726
Position 165: 0.000802795795413646
Position 799: 0.00029954743446828275
Position 182: 0.00029058101711602576
Position 169: 0.00012761750483320853
Position 583: 0.00012602797475455156
Position 1501: 0.0001224194709049973
Position 924: 0.00012131444655259487

Sorted 3' Splice Sites (High to Low Probability):
Position 7086: 0.9274133300636436
Position 2724: 0.82124389841468
Position 2559: 0.7197711853839379
Position 2105: 0.1840101618849552
Position 2727: 0.17518030765368858
Position 9276: 0.11567889308059044
Position 9366: 0.08159036695922008
Position 9074: 0.08032125489155678
Position 9041: 0.06398675205636757
Position 597: 0.052509210425507574
Position 7375: 0.05094576160154776
Position 9136: 0.047964599746968296
Position 9222: 0.047939684127736394
Position 8439: 0.0440445645525653
Position 2321: 0.04128109629988112
Position 7861: 0.03872372519142072
Position 7212: 0.036502222137703925
Position 8460: 0.03118944139900143
Position 7504: 0.030544475890510223
Position 2275: 0.030424468622897747
Position 8324: 0.018841633837427818
Position 8418: 0.01871582265562027
Position 1651: 0.01869020275897618
Position 7575: 0.017265467560223957
Position 8125: 0.01506729844613439
Position 5599: 0.014625973553974776
Position 5044: 0.011601336384574558
Position 650: 0.010501325864818322
Position 779: 0.009803758214099753
Position 7783: 0.009798682760049233
Position 7547: 0.009625976360067661
Position 8889: 0.009450635038544517
Position 4871: 0.007655617945888035
Position 831: 0.007115211565001999
Position 5849: 0.006077365620706906
Position 2575: 0.005255880742471633
Position 7759: 0.00525296175021609
Position 1707: 0.003746881087716942
Position 4758: 0.00373579446803558
Position 6855: 0.0026604889947271482
Position 7097: 0.002614837093736712
Position 798: 0.0025290446484344483
Position 1723: 0.0025219857045866477
Position 4729: 0.0024724882167067013
Position 3363: 0.002044216141358942
Position 558: 0.0020097975519167343
Position 3590: 0.0015885639080261051
Position 5832: 0.0015647344648276787
Position 6057: 0.001345311476448296
Position 5265: 0.0012641068843949116
Position 3318: 0.001149003715891094
Position 2730: 0.0010630085587354215
Position 2150: 0.0010617801535719815
Position 823: 0.0009983338125859886
Position 3699: 0.0009455341735696266
Position 893: 0.0009400653330056274
Position 3312: 0.000652599147119855
Position 3420: 0.0006215895428847061
Position 852: 0.0004372752181980435
Position 663: 0.0003749116087769396
Position 619: 0.00031846092735936173
Position 1603: 8.433052355382069e-05
Position 1568: 7.670468865499767e-05
Position 1294: 7.330250093181608e-05
Position 1321: 4.9116969973181245e-05
Position 2074: 4.4652627950512944e-05
