Gene = Dkk2
index = 335
Annotated 5SS: [  963 88643 89833]
Annotated 3SS: [88491 89676 92577]
SMsplice 5SS: [  385   963 27780 46881 47149 68716 72660 88160 88643 89833 92490]
SMsplice 3SS: [  705 27612 46797 46985 68606 72498 87980 88491 89676 92380 92577]
top_k =  100
Partition function (log Z): -62.14324824163824

Sorted 5' Splice Sites (High to Low Probability):
Position 963: 0.9340361580430246
Position 385: 0.7206429481087393
Position 3976: 0.059305320093106385
Position 145: 0.03671672582520054
Position 224: 0.02412052261345487
Position 100: 0.02056809070039142
Position 337: 0.018329723123818385
Position 330: 0.012326148910563127
Position 153: 0.009861454659560008
Position 5561: 0.00934825239084704
Position 5866: 0.009180495821645445
Position 140: 0.007116293126413117
Position 528: 0.005159919629389321
Position 515: 0.005147276415110331
Position 539: 0.004561178627789416
Position 544: 0.003194910462228029
Position 627: 0.002049390326924867
Position 94: 0.0014467187452551283
Position 609: 0.0012789281920047664
Position 63: 0.0012409147983388107
Position 430: 0.000994763896157349
Position 216: 0.0005464204127781737
Position 53: 0.0003669762905007889
Position 369: 0.0003478813692568322
Position 447: 0.00033971887493152337
Position 584: 0.0003007936944617874
Position 574: 0.00023215564696744858
Position 213: 0.00021635910527310355

Sorted 3' Splice Sites (High to Low Probability):
Position 705: 0.8221704026947511
Position 8629: 0.2644233394052899
Position 5720: 0.11788819421829373
Position 4024: 0.09256886367156189
Position 5231: 0.08767276347082976
Position 3818: 0.08417432981155908
Position 9594: 0.07090392340767988
Position 6500: 0.06341915985064711
Position 5119: 0.050155040153753896
Position 5940: 0.03528387886697144
Position 3780: 0.02211230527436535
Position 7499: 0.021176275053373772
Position 7467: 0.01855147059882167
Position 5377: 0.015645980188498155
Position 2728: 0.013603530558912844
Position 4910: 0.013463249979591384
Position 4001: 0.013382912517211035
Position 867: 0.01263724171045737
Position 6516: 0.011315720964990316
Position 6104: 0.008653232434071456
Position 5096: 0.007555280771920662
Position 1029: 0.004555254889776155
Position 3451: 0.00424847890740972
Position 3631: 0.004224575964049273
Position 4790: 0.0041344345138326286
Position 1281: 0.003475561691497293
Position 3970: 0.0031933845669650587
Position 3666: 0.0029144710754708315
Position 493: 0.0027722136435051744
Position 3096: 0.0027030899253623715
Position 3257: 0.0020099024772443374
Position 1980: 0.0017761660621546445
Position 2989: 0.0014630607502509366
Position 1253: 0.001091223336323329
Position 2606: 0.0009828895187608201
Position 1556: 0.0008861390985929893
Position 1949: 0.0006521473983274804
Position 764: 0.00045522357125030464
Position 857: 0.00041964305665873904
Position 906: 0.00023392649795120913
Position 740: 2.637022919536807e-05
Position 603: 6.692525861266186e-07
Position 554: 5.178734007083185e-07
