Gene = Erich3
index = 385
Annotated 5SS: [  223  2985  9172 16473 22519 28210]
Annotated 3SS: [ 2765  8990 16285 22213 27984 37210]
SMsplice 5SS: [  931  9172 16473 22519 28210]
SMsplice 3SS: [ 8990 16331 22213 27984 37210]
top_k =  100
Partition function (log Z): -25.338146939530063

Sorted 5' Splice Sites (High to Low Probability):
Position 9172: 0.9635338225540676
Position 931: 0.7360990852667968
Position 6536: 0.26374265860261287
Position 2567: 0.24242516978183148
Position 2985: 0.23992780733075883
Position 7884: 0.233958861649468
Position 223: 0.21772826943700757
Position 7852: 0.09842671386051871
Position 3081: 0.03569128674145468
Position 10319: 0.025667045332872743
Position 91: 0.020889161141763972
Position 1151: 0.01150295657616219
Position 1897: 0.009660505335478225
Position 892: 0.009067908980023324
Position 22: 0.004807774815908091
Position 38: 0.003251405613206458
Position 593: 0.00241749817625494
Position 123: 0.002260915417162341
Position 1902: 7.322934337183356e-06
Position 1143: 4.062233167672891e-06
Position 396: 1.632851865447005e-08
Position 166: 1.391479235898893e-09
Position 111: 7.798827263255031e-10
Position 141: 4.257293832871611e-10
Position 213: 3.70137087803643e-10
Position 113: 3.05445981350037e-10
Position 202: 1.6491404939265928e-10
Position 7: 1.2624551518805368e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8990: 0.9917717268623332
Position 16050: 0.38416510989781305
Position 7715: 0.3373695155043749
Position 12713: 0.2751324560056344
Position 6344: 0.21405277033880896
Position 2426: 0.20434588220263694
Position 2879: 0.19760249455080853
Position 10177: 0.08223188361011483
Position 11786: 0.07651796727418037
Position 2765: 0.07097919718967587
Position 6380: 0.05056308520952722
Position 11669: 0.04864925114526757
Position 2396: 0.038474962150310696
Position 10106: 0.034985065452927865
Position 9813: 0.026763206422545788
Position 9493: 0.02118518315719754
Position 9360: 0.015822197843612718
Position 9279: 0.013368587436137636
Position 11349: 0.010379959641511534
Position 2673: 0.00812610129417468
Position 1801: 0.006099669877431304
Position 1007: 0.0054610763475316446
Position 1739: 0.003568158392384086
Position 1017: 0.000930251703183242
Position 1033: 0.0007304462986070082
Position 1070: 0.0006844059372760524
Position 3199: 0.0006320797940011829
Position 1083: 0.0002557856886356497
Position 290: 0.00021828491226821088
Position 834: 1.3126943881686008e-06
Position 793: 1.2210202956882215e-06
Position 579: 6.372492143685861e-07
Position 988: 3.1856839622345796e-07
