Gene = 2310022A10Rik
index = 33
Annotated 5SS: [  121  3302  7371 11341 11542 12496 18469 21508 25551]
Annotated 3SS: [ 3180  7318 11252 11426 12413 18330 21357 25479 27103]
SMsplice 5SS: [  121  3302  3720  7371 11341 11542 12496 18469 21508 25551]
SMsplice 3SS: [ 3180  3584  7318 11252 11426 12413 18330 21370 25479 27103]
top_k =  100
Partition function (log Z): 12.1695358114989

Sorted 5' Splice Sites (High to Low Probability):
Position 18469: 0.9999999999999977
Position 21508: 0.999635527465853
Position 11542: 0.9965714156592401
Position 12496: 0.9948652477411402
Position 11341: 0.9829210776767925
Position 3302: 0.9644166053786217
Position 121: 0.8421309740988893
Position 7371: 0.835558793277959
Position 3720: 0.5565109952756219
Position 21742: 0.51527726728296
Position 16574: 0.37288683803373346
Position 19452: 0.3638924453114522
Position 25551: 0.3506385071778073
Position 26155: 0.1749160750301467
Position 7411: 0.11922743121071007
Position 3828: 0.10552547235241393
Position 3612: 0.08864636988033338
Position 126: 0.08851550374035251
Position 12112: 0.07128160455935906
Position 16782: 0.07090078991959887
Position 7572: 0.06580816131724226
Position 11892: 0.06380214132939525
Position 148: 0.049528928435874586
Position 20137: 0.043041528750559166
Position 10982: 0.03574693712136681
Position 1606: 0.03538946360196282
Position 3348: 0.032218944385591586
Position 16540: 0.03219475633609039
Position 1984: 0.029675225090270072
Position 1678: 0.02554424225768524
Position 1929: 0.02140223461021094
Position 1920: 0.02126027998962487
Position 11845: 0.01911110169378758
Position 12321: 0.01755633630581271
Position 205: 0.013891634703035895
Position 2498: 0.013841013685779682
Position 3684: 0.01325305726094534
Position 6609: 0.013051471111341802
Position 3972: 0.0128813316515305
Position 12146: 0.011296028729945442
Position 11363: 0.009479466279635624
Position 3756: 0.00731725085842095
Position 100: 0.005932959021844861
Position 3648: 0.00573999984789591
Position 11961: 0.005402163423904322
Position 3792: 0.004023637343276763
Position 1496: 0.0033026673696098206
Position 12157: 0.0024565554682558902
Position 11527: 0.0020975463104849074
Position 3724: 0.0015602282954247358
Position 4080: 0.0015062349322877272
Position 3864: 0.0012601419695712143
Position 3204: 0.0012345942935542318
Position 3455: 0.0005397280779849827
Position 11656: 0.00047243407528027153
Position 11546: 0.000398240397335141
Position 7939: 0.00021935415786323027
Position 11530: 0.00020415561371049196
Position 7415: 0.0001976975796174725
Position 3242: 4.579977857026296e-05
Position 11838: 1.2013098184752668e-05
Position 11495: 1.1834028881324087e-05
Position 11491: 7.071227040248255e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 7318: 0.9999999999999972
Position 11426: 0.9991159303129556
Position 12413: 0.9948652477411416
Position 3180: 0.993331042056939
Position 11252: 0.9924455737666887
Position 18330: 0.9468424884423396
Position 3584: 0.7425333628835405
Position 27103: 0.5268505359025274
Position 21370: 0.4972504506078631
Position 25214: 0.42391577200918995
Position 21357: 0.4070950392169462
Position 16423: 0.30654421712317714
Position 26872: 0.3048716699431304
Position 19300: 0.268045973911442
Position 21618: 0.22500799869550825
Position 26096: 0.19843775000857666
Position 21613: 0.12111589199457563
Position 21401: 0.09529003764104393
Position 12024: 0.09141309544074697
Position 11770: 0.09039176189752014
Position 21651: 0.08968284218022246
Position 19278: 0.0758801658506391
Position 16683: 0.07090078991959887
Position 1840: 0.06953185577041515
Position 21673: 0.06590324213422452
Position 16507: 0.05347841421738873
Position 18290: 0.05315751155765703
Position 16453: 0.045058963029257784
Position 20000: 0.04304152875055922
Position 3514: 0.02993967925235288
Position 26218: 0.026513198230648558
Position 23075: 0.022690764868482295
Position 10837: 0.02235716223835712
Position 1401: 0.021272581249483773
Position 1523: 0.020872883680554902
Position 22968: 0.018285514926190703
Position 3408: 0.015709313129841612
Position 19234: 0.015549591245299926
Position 2392: 0.01384101368577968
Position 10796: 0.013389774883009692
Position 6501: 0.013051471111341802
Position 1326: 0.012242472276891512
Position 7458: 0.010829447152053036
Position 21678: 0.00999993513715047
Position 3488: 0.009416845588945748
Position 7532: 0.008533208251865468
Position 11931: 0.005926273011583234
Position 19371: 0.004416714304071198
Position 1581: 0.003943684045308754
Position 3116: 0.003782955809890362
Position 21655: 0.00356735714127869
Position 12223: 0.003142044212258376
Position 1872: 0.002805883919690721
Position 22266: 0.002675104031628548
Position 1485: 0.0019996316812492033
Position 1542: 0.0019806268833015375
Position 1605: 0.0018934499760584343
Position 7468: 0.001429427981612045
Position 3419: 0.0011652468910256881
Position 21770: 0.000949799753432511
Position 11433: 0.0005395272313275405
Position 3297: 0.00041951507100466577
Position 3033: 0.000382430898504157
Position 18687: 0.00036447253414556753
Position 7805: 0.00021935415786323014
Position 11449: 4.043959039521646e-05
Position 11735: 3.9370668829348835e-05
Position 1610: 3.104343640975654e-05
Position 11607: 2.177036703109661e-05
Position 11892: 5.399377707136141e-06
