Gene = Hps4
index = 545
Annotated 5SS: [   81  1966  3602  6346 20134 20580 21533 23889 25890 26469 27662 31930
 32379]
Annotated 3SS: [  960  3510  6201 20025 20462 21437 23815 25852 26371 26862 31796 32269
 34875]
SMsplice 5SS: [   81  3602  6346 12880 20134 20580 21533 26469 27662 31930 32379]
SMsplice 3SS: [ 3510  6201 12775 20025 20462 21437 26371 27588 31796 32298 34875]
top_k =  100
Partition function (log Z): 6.633608334339849

Sorted 5' Splice Sites (High to Low Probability):
Position 6346: 1.0000000000000016
Position 21533: 1.0000000000000013
Position 3602: 0.9998602318204397
Position 31930: 0.9966938985654586
Position 27662: 0.9936573857559823
Position 26469: 0.9847140584345384
Position 32379: 0.9766268958125119
Position 81: 0.767344221072445
Position 12880: 0.6287781481497623
Position 23889: 0.2648477371025376
Position 26621: 0.25120420976641067
Position 30304: 0.18399958207492792
Position 12915: 0.16645328139686053
Position 21892: 0.14824854165363816
Position 28290: 0.12401050124655472
Position 40: 0.12115602503711749
Position 5912: 0.11903565703318296
Position 1966: 0.11167679016086503
Position 418: 0.09602947716470311
Position 35033: 0.07493179093989798
Position 30557: 0.07260653844868617
Position 32072: 0.04121779171755299
Position 433: 0.03291064506393811
Position 33741: 0.032643757361434336
Position 32212: 0.029399216141389795
Position 3024: 0.029097748072816846
Position 34588: 0.027782833346983345
Position 128: 0.024084648455666123
Position 32781: 0.020767961336753488
Position 2893: 0.017407177965333517
Position 35044: 0.015221857731046418
Position 34355: 0.013492825135137686
Position 32740: 0.013378181351047893
Position 811: 0.012822460430704423
Position 4365: 0.009206906499438632
Position 33923: 0.009204817223139462
Position 461: 0.008478919720754163
Position 659: 0.00665394172289162
Position 33007: 0.005943093756258157
Position 32976: 0.005938297262850146
Position 748: 0.0056932530010238855
Position 33263: 0.005344736799819573
Position 4678: 0.005286788484560636
Position 2790: 0.00513138595744829
Position 4323: 0.004806030188486508
Position 3840: 0.004711571541925607
Position 4735: 0.004365905148334413
Position 33895: 0.004232216857980808
Position 3730: 0.0039046291872189207
Position 30317: 0.0032231348972066066
Position 175: 0.00046144248469923583
Position 32567: 0.0002631936152309284
Position 3545: 0.00013682674571723606
Position 44: 9.21482971331377e-05
Position 52: 1.5246132047382497e-05
Position 122: 4.738891645272902e-06
Position 231: 4.166256833272298e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 21437: 1.0000000000000018
Position 26371: 1.0000000000000016
Position 31796: 1.0000000000000009
Position 6201: 0.995080301953069
Position 3510: 0.9928026128332971
Position 34875: 0.9583657873024684
Position 27588: 0.8474017803981246
Position 12775: 0.7952314295466224
Position 32298: 0.42677278162617566
Position 32269: 0.3010758573046866
Position 23815: 0.2648477371025376
Position 26542: 0.23591826820094725
Position 30182: 0.18722271697213452
Position 21808: 0.14824854165363816
Position 27504: 0.14625560535785825
Position 28082: 0.12401050124655472
Position 32139: 0.10088807714837265
Position 32316: 0.09214841971769425
Position 5645: 0.0891141138376208
Position 35119: 0.08882492341846691
Position 32284: 0.0781027469629867
Position 30408: 0.07260653844868613
Position 2734: 0.05163631199559865
Position 1792: 0.04155534889234989
Position 32009: 0.03920360443606326
Position 1882: 0.03886881344850729
Position 32662: 0.038724057276339284
Position 33555: 0.03519834635201056
Position 252: 0.02659321849974355
Position 34501: 0.022550951051904796
Position 5845: 0.020799106058272974
Position 33085: 0.020743861986159805
Position 33767: 0.0200538991520894
Position 271: 0.017364262069123306
Position 34244: 0.014763577642128952
Position 4250: 0.014012936687925134
Position 584: 0.012645350944287146
Position 658: 0.012524304210332777
Position 1728: 0.012383441412794332
Position 32860: 0.011733018435104579
Position 1946: 0.011511677235550006
Position 34374: 0.011352331099347883
Position 5606: 0.009122437137289175
Position 3690: 0.008616200729144527
Position 1457: 0.0073575091716635115
Position 4614: 0.006402992485467009
Position 32110: 0.005671539930695617
Position 6237: 0.004919698046932358
Position 323: 0.004918960850390659
Position 3317: 0.004087476832951744
Position 4541: 0.003249701147428042
Position 3295: 0.0030977005879037557
Position 32472: 0.002666333091177598
Position 34978: 0.0021714688122754194
Position 173: 0.0017052371577227197
Position 35125: 0.0013287252524774849
Position 32780: 0.0006215459465622255
Position 32141: 7.477511023800011e-05
Position 32697: 4.673589906746933e-05
Position 3245: 9.268312004610848e-06
