Gene = Rps3a1
index = 933
Annotated 5SS: [ 195 1005 1464 3663 4220]
Annotated 3SS: [ 900 1275 3453 4109 4591]
SMsplice 5SS: [ 195 1005 1464 3663 4266]
SMsplice 3SS: [ 900 1275 3453 4109 4591]
top_k =  100
Partition function (log Z): -0.2533685307758913

Sorted 5' Splice Sites (High to Low Probability):
Position 1005: 0.9672525115528143
Position 195: 0.900813118139094
Position 1464: 0.7474585557537471
Position 3663: 0.6426725536836916
Position 4266: 0.47647476590351096
Position 4220: 0.43298957468855537
Position 3625: 0.18166232582128314
Position 1485: 0.05461150488902272
Position 1231: 0.05306118649311064
Position 167: 0.03262992620945897
Position 331: 0.030971466873715686
Position 280: 0.010273027922331153
Position 805: 0.008070353943532426
Position 619: 0.007814182795788084
Position 1414: 0.007393158238956749
Position 215: 0.0054242912068435765
Position 756: 0.0026539200791841065
Position 193: 0.0026070682199779266
Position 245: 0.0025446030257119216
Position 628: 0.0022428354702978006
Position 815: 0.002092360066273049
Position 1212: 0.0016806116105012561
Position 261: 0.0016471976273643699
Position 124: 0.0015274225817296639
Position 139: 0.0012107856177582953
Position 487: 0.0011297033357973941
Position 791: 0.0008272539340807404
Position 928: 0.0005636784569336627
Position 4189: 0.00041698573805932414
Position 765: 0.00022563906747743962
Position 1009: 1.212111414361177e-05
Position 199: 8.952129001936436e-07
Position 96: 4.1586778052872937e-07
Position 79: 4.054016317867014e-07
Position 52: 3.9661932173473516e-07
Position 99: 1.4868964195050245e-07
Position 84: 7.738294068545769e-08
Position 47: 6.829506971019246e-08
Position 7: 4.869594968860379e-08
Position 5: 9.244148111051562e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4591: 0.9497558451293677
Position 900: 0.9364516039685393
Position 4109: 0.8918259560768701
Position 3453: 0.4741130150545778
Position 1275: 0.4285409892006503
Position 3531: 0.25566508929603005
Position 1334: 0.2547087594290733
Position 3546: 0.09173347112890795
Position 1298: 0.07095903705563966
Position 4568: 0.04428161642836941
Position 1314: 0.04175891558435338
Position 716: 0.02346080629611999
Position 923: 0.01615004719039177
Position 869: 0.01396733241259885
Position 1106: 0.012698415409059518
Position 1040: 0.011794771856331064
Position 1354: 0.008055935884311784
Position 4184: 0.008018885755975237
Position 3988: 0.00730458490235664
Position 1154: 0.004790010335982967
Position 1385: 0.0036288559854121914
Position 963: 0.0035595917234122515
Position 4093: 0.0028710237098624703
Position 4117: 0.00283884744559535
Position 3246: 0.0028233040254589297
Position 919: 0.0027473782192971316
Position 3920: 0.002703950726698162
Position 733: 0.0027005686240681
Position 1149: 0.0026984652210352063
Position 491: 0.002068772923954474
Position 1255: 0.0018730283400276407
Position 1111: 0.0017236511044271931
Position 752: 0.0006204249567271318
Position 408: 0.0003940066870972648
Position 775: 0.0002562015038542621
Position 1202: 0.00023605936110287153
Position 238: 0.00023508101986431283
Position 2155: 0.00021831355728782692
Position 1182: 0.0002001998787588162
Position 770: 0.00016628452989254656
Position 721: 0.00015249368203337175
Position 411: 0.00011240626077175396
Position 618: 9.09882272409902e-05
Position 583: 1.2439955041114696e-06
Position 580: 9.170455054005335e-07
