Gene = Selenot
index = 962
Annotated 5SS: [  238  8706  9443 11898 13685]
Annotated 3SS: [ 8594  9315 11809 13530 14058]
SMsplice 5SS: [  238  8706  9443 11898 13685]
SMsplice 3SS: [ 8594  9315 11809 13530 14058]
top_k =  100
Partition function (log Z): -0.7377091563794402

Sorted 5' Splice Sites (High to Low Probability):
Position 8706: 0.9999963573016564
Position 238: 0.9797646743989961
Position 11898: 0.9776122956503167
Position 13685: 0.9019078423247326
Position 9443: 0.8067088057954155
Position 6507: 0.38949014273894794
Position 10169: 0.3275107554505813
Position 9723: 0.32081286153704197
Position 10126: 0.21551024689426934
Position 10134: 0.13992057657278487
Position 6446: 0.03049098990413337
Position 10194: 0.026371331583809568
Position 2489: 0.023625888789224673
Position 5337: 0.023094170532454345
Position 1994: 0.021111596434638183
Position 681: 0.0201823535694283
Position 13072: 0.019463508655412545
Position 11874: 0.0054298984216137915
Position 9844: 0.005034435629066641
Position 16269: 0.004059254980957386
Position 14126: 0.0025978846382114975
Position 13689: 0.0017050979906395303
Position 9686: 0.0010240216284832524
Position 9826: 0.0006592378658084547
Position 242: 5.297203157373484e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 8594: 0.9999963573016565
Position 11809: 0.9830421940719305
Position 13530: 0.9372045894849331
Position 14058: 0.7622569016472054
Position 10027: 0.6881343549546485
Position 9315: 0.6872771267226288
Position 6358: 0.22167626537793894
Position 9590: 0.21739097860002426
Position 6380: 0.13671435254783934
Position 14892: 0.07352561646635486
Position 6299: 0.061590514717302994
Position 9338: 0.05370759124140689
Position 9636: 0.051656488103933376
Position 9659: 0.051650190500081565
Position 15132: 0.04794463630854176
Position 9359: 0.026874905763698394
Position 5203: 0.023094170532454345
Position 9267: 0.02055118025694046
Position 12974: 0.019463508655412545
Position 9380: 0.017569122225081907
Position 10042: 0.01494174193287719
Position 2346: 0.014409804778427602
Position 1926: 0.012150233833395929
Position 14154: 0.011244981489989881
Position 15345: 0.011040824213228165
Position 16168: 0.009831797260589095
Position 14423: 0.009168251900831098
Position 16052: 0.008933502138347624
Position 13986: 0.00682613195215259
Position 16401: 0.006819209347451133
Position 10023: 0.006236813613919315
Position 15742: 0.006076760406555998
Position 9722: 0.005693673494875096
Position 1817: 0.005548568718288635
Position 12516: 0.004795843971063115
Position 14956: 0.004319371012032155
Position 2253: 0.004273063268004602
Position 1766: 0.0034127938829536246
Position 2249: 0.0029264974454152755
Position 13852: 0.0024675141336766068
Position 13808: 0.002454800586182305
Position 12309: 0.002092383795530169
Position 14534: 0.0020853502840140537
Position 2059: 0.0020165232973771968
Position 8884: 0.0010484668054883937
Position 13923: 0.0006434372456539945
Position 12374: 0.0005381762902069932
Position 9183: 0.00046585468048016617
Position 9105: 0.00035378406117640286
