Gene = Marc1
index = 661
Annotated 5SS: [  352  4183  7270  9296 15766 15964]
Annotated 3SS: [ 4008  7106  9154 15703 15891 23355]
SMsplice 5SS: [  352  4183  7270  9296 15766 15964]
SMsplice 3SS: [ 4008  7106  9154 15703 15891 23355]
top_k =  100
Partition function (log Z): -2.2530388593201507

Sorted 5' Splice Sites (High to Low Probability):
Position 4183: 1.000000000000002
Position 9296: 1.000000000000001
Position 15766: 0.9949761197866178
Position 7270: 0.9853496461899007
Position 352: 0.5243267913533747
Position 15964: 0.5136392529400486
Position 296: 0.4668351941566663
Position 7672: 0.2940770947998746
Position 7486: 0.24884507683811588
Position 2665: 0.17337648070670486
Position 3313: 0.16347032662415384
Position 2604: 0.12276544845695352
Position 14003: 0.11223031942184084
Position 2418: 0.07681145490667694
Position 6271: 0.07432517676277557
Position 12222: 0.0645503185731523
Position 13820: 0.0513823825551189
Position 16106: 0.04622791688401152
Position 7780: 0.03860891534763936
Position 18527: 0.035336545010123434
Position 2055: 0.03142924605144416
Position 986: 0.022641138944773542
Position 7742: 0.0196218225057113
Position 2019: 0.012285968230171682
Position 16032: 0.006863482942695303
Position 407: 0.005061738123367486
Position 827: 0.004968102682145922
Position 1470: 0.004165442115582866
Position 11885: 0.0038916112935605037
Position 16189: 0.0027754408207256035
Position 15790: 0.0023724563385464593
Position 239: 0.0016260754032070108
Position 15749: 0.0014458277693255419
Position 2292: 0.000916480344781757
Position 277: 6.03317416537253e-05
Position 473: 4.66831762520785e-05
Position 72: 3.608449058430981e-05
Position 248: 1.5765443180885777e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9154: 1.0000000000000009
Position 15703: 0.9987944038944896
Position 7106: 0.9853496461899008
Position 15891: 0.8063233536177817
Position 4008: 0.4580121759765426
Position 3962: 0.4141494570225868
Position 18643: 0.31463809160433825
Position 2505: 0.2961419291636584
Position 7376: 0.2717880296596136
Position 23355: 0.17547498342349022
Position 13682: 0.1636127019769597
Position 3184: 0.1634703266241539
Position 16492: 0.12792008813247718
Position 4057: 0.12783836700087245
Position 7525: 0.11150698552382717
Position 18452: 0.10816842377884903
Position 7576: 0.07734528036985361
Position 6218: 0.07432517676277557
Position 2316: 0.06889447559927864
Position 12042: 0.0645503185731523
Position 7647: 0.05813648805064312
Position 17781: 0.04626731884002679
Position 7386: 0.043739639309994874
Position 1962: 0.04139757881233864
Position 909: 0.022641138944773542
Position 7436: 0.02244129487129104
Position 17641: 0.017355194290862047
Position 7718: 0.013735157387085641
Position 2333: 0.007916979307398323
Position 15908: 0.0067087363437131195
Position 1413: 0.0029000472462709734
Position 11726: 0.0025452383510201427
Position 7693: 0.0024600343190320346
Position 1912: 0.0019946386363264117
Position 616: 0.00195827483850408
Position 15936: 0.0018807388999004802
Position 11708: 0.0013463729425403656
Position 2087: 0.0009164803447817578
Position 1376: 0.0004353981224817353
Position 1098: 0.000434348455381763
Position 443: 0.0004141201437952556
Position 1218: 0.0003956482914483955
Position 676: 0.0003686597434560825
Position 2012: 0.00032299683295081963
Position 716: 0.00022010405592595006
Position 9900: 0.00010570966616638001
