Gene = Crcp
index = 294
Annotated 5SS: [  118  5659  8629 13011 19694]
Annotated 3SS: [ 5621  8529 12915 19635 30414]
SMsplice 5SS: [  627  5659  8629 13011 17572 19214 19694]
SMsplice 3SS: [ 5621  8529 12915 17474 19117 19635 30414]
top_k =  100
Partition function (log Z): -6.642769588216304

Sorted 5' Splice Sites (High to Low Probability):
Position 8629: 0.9999999999999996
Position 19694: 0.9937094864119328
Position 5659: 0.9862831155569686
Position 13011: 0.9203296217941954
Position 17572: 0.741281268930301
Position 627: 0.5115690725690073
Position 205: 0.4272575485435255
Position 2298: 0.12655141954571172
Position 1562: 0.12447522890642068
Position 118: 0.12225913533033048
Position 39: 0.08563625017471191
Position 13040: 0.07967037820580451
Position 4954: 0.07679861156030757
Position 19465: 0.07478963653075127
Position 15892: 0.06065498876651863
Position 18174: 0.043625676615254724
Position 64: 0.037279223337891514
Position 2144: 0.037257933050630604
Position 3536: 0.02652278284798467
Position 2199: 0.026240117596839363
Position 1570: 0.025647689133483587
Position 89: 0.009321296977470871
Position 22506: 0.0076249779856438545
Position 7180: 0.0037065276630419025
Position 239: 0.001129068425115522
Position 214: 0.0006243409574660336
Position 1469: 0.0003907684148808814
Position 229: 0.00024057276567927157
Position 1318: 0.00020741798961309028
Position 391: 0.00018039455076869246

Sorted 3' Splice Sites (High to Low Probability):
Position 8529: 0.9999999999999996
Position 5621: 0.9862831155569691
Position 12915: 0.982620834154342
Position 19635: 0.9294478080717733
Position 17474: 0.7412812689303021
Position 30414: 0.6517988465494962
Position 2059: 0.19004947019318175
Position 1468: 0.14989820672363668
Position 19350: 0.14534182845897714
Position 498: 0.10401138967138317
Position 24603: 0.07898464576741633
Position 26924: 0.07780484561863593
Position 4846: 0.07679861156030754
Position 15801: 0.0606549887665187
Position 502: 0.05429911270181306
Position 18081: 0.039298459176360795
Position 21197: 0.03258082049000995
Position 3464: 0.026522782847984667
Position 25131: 0.02551284256298065
Position 22140: 0.02544746108044714
Position 546: 0.019279080583072542
Position 22463: 0.017633479763428755
Position 12694: 0.017379165845657796
Position 20246: 0.017247338792992506
Position 22065: 0.01579276638788258
Position 462: 0.015284429591627907
Position 21059: 0.01367889183105682
Position 23903: 0.011509307604448616
Position 20250: 0.011452659590015346
Position 21504: 0.005644949796923553
Position 18057: 0.004327217438893929
Position 22174: 0.004276666121112161
Position 20635: 0.003618597285885876
Position 21159: 0.002851815489387979
Position 19909: 0.0025115868045049432
Position 563: 0.0024100563796351105
Position 7017: 0.0018964399076922623
Position 6943: 0.0018100877553496402
Position 20155: 0.0013490325061423138
Position 20902: 0.0008970818899141337
Position 20483: 0.0007408284648950003
Position 1207: 0.0006429869162318002
Position 486: 0.00014833366940062134
Position 1345: 0.00013731841569730139
Position 589: 6.450103503438273e-05
Position 1255: 4.259238883239525e-05
