Gene = Gtf2a2
index = 524
Annotated 5SS: [ 112 2861 4374 6966]
Annotated 3SS: [2741 4268 6838 9886]
SMsplice 5SS: [ 112 2861 4374 6966]
SMsplice 3SS: [2741 4237 6838 9886]
top_k =  100
Partition function (log Z): -5.427996064139618

Sorted 5' Splice Sites (High to Low Probability):
Position 112: 0.9814558337399099
Position 6966: 0.9682793775752842
Position 2861: 0.7886132885216617
Position 4374: 0.722805300920432
Position 4642: 0.5047759645493185
Position 2466: 0.3308874890523311
Position 4424: 0.24550534472268043
Position 3388: 0.16856244223954991
Position 681: 0.08812189001585712
Position 6269: 0.06942473772968064
Position 1420: 0.045569849803166945
Position 7994: 0.044898267398527335
Position 2473: 0.0142969765592583
Position 8798: 0.014006630221302678
Position 774: 0.011043023573169896
Position 2456: 0.0062461714130266285
Position 1569: 0.002228632993503304
Position 160: 0.001241225810427176
Position 579: 0.0005409084519079738
Position 310: 0.00011832340833447596
Position 403: 8.925057886307351e-05
Position 599: 2.8599047987787655e-05
Position 50: 9.148179076181081e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6838: 0.9910095204129975
Position 2741: 0.7392690547934189
Position 9886: 0.6062662250024113
Position 4237: 0.4831809136630431
Position 4268: 0.4753824395497389
Position 4522: 0.4747367206354997
Position 2372: 0.3098817596744267
Position 3217: 0.13192645744150971
Position 6129: 0.06942473772968069
Position 9482: 0.06778796512157635
Position 9824: 0.06219269721594725
Position 8656: 0.061968444645621935
Position 2786: 0.04931055532477673
Position 598: 0.048774648326296195
Position 7784: 0.03783742158302181
Position 7993: 0.036820860084100036
Position 1294: 0.03328547887493268
Position 2317: 0.0319452383637233
Position 4277: 0.03168641897626327
Position 7662: 0.03138773996444434
Position 3100: 0.030704715825209145
Position 9113: 0.029362807927817425
Position 8194: 0.024139298607887622
Position 591: 0.023817011834514457
Position 9303: 0.0202273715690234
Position 7441: 0.016007569311532514
Position 7142: 0.015145718868648496
Position 1249: 0.014313607886948737
Position 4593: 0.009697584591556039
Position 7055: 0.009466802350747025
Position 8495: 0.0054560291476463615
Position 4747: 0.00413932795164728
Position 473: 0.0040870813629552485
Position 718: 0.0038572234055787415
Position 2117: 0.003685116954561157
Position 3213: 0.0034218582614312237
Position 5782: 0.0032536844116875267
Position 2321: 0.0032069711671032747
Position 7275: 0.0031173237946859663
Position 2091: 0.002745229268267964
Position 3311: 0.0025094107113997222
Position 240: 0.0011547593264043439
Position 543: 0.0009492451886133237
Position 1471: 0.0001993960347888562
