Gene = Pif1
index = 816
Annotated 5SS: [  92 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
Annotated 3SS: [ 423 1844 2054 2290 2552 2787 4559 4963 6101 6296 7226 7620]
SMsplice 5SS: [ 139 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
SMsplice 3SS: [1102 1844 2054 2290 2552 2787 4550 4963 6101 6296 7312 7620]
top_k =  100
Partition function (log Z): 19.156604190071562

Sorted 5' Splice Sites (High to Low Probability):
Position 5071: 0.9985165216472726
Position 6190: 0.9982815631747674
Position 2895: 0.9964353841005724
Position 1978: 0.983325161544313
Position 2668: 0.9793251278803635
Position 2445: 0.9094105796655838
Position 7419: 0.9007347236769379
Position 2181: 0.8627998035454173
Position 1235: 0.7766964051510119
Position 4700: 0.7667950319659622
Position 139: 0.765758720318518
Position 6443: 0.6972213055621947
Position 840: 0.6289172151115014
Position 390: 0.45026129618583804
Position 5498: 0.30696081860953894
Position 92: 0.14731914515612757
Position 5458: 0.12161606027123205
Position 586: 0.08052254491431603
Position 5965: 0.07047077125757517
Position 4739: 0.06615500463809387
Position 2206: 0.032393975550550354
Position 5476: 0.02723170213118599
Position 189: 0.018571746311969544
Position 7046: 0.01658153032311287
Position 7784: 0.01625669470128105
Position 4827: 0.015630972383117333
Position 2449: 0.009419375423090808
Position 4609: 0.00794335990036872
Position 8197: 0.007172793346751112
Position 1230: 0.006282945843641673
Position 149: 0.0038644995105141943
Position 5465: 0.0035895853973690025
Position 2886: 0.003564615899431058
Position 153: 0.002351646491614157
Position 6594: 0.000964289778611695
Position 3289: 0.0009027279995200794
Position 2109: 0.0006180837441489722
Position 356: 0.00029076905905105253
Position 41: 0.0002448263363707576
Position 120: 0.00020873033920413206
Position 2629: 0.00011551919658584304
Position 275: 5.071930622625852e-05
Position 74: 2.9204630225031104e-05
Position 1997: 1.7150260118612817e-05
Position 394: 7.753133232429804e-06
Position 262: 2.563954187424557e-06
Position 283: 7.552419223975476e-07
Position 2805: 1.058934721088946e-07
Position 11: 1.9376743775246497e-11
Position 2348: 1.4541948400401048e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2787: 0.998995838925348
Position 4963: 0.9984027761798363
Position 6101: 0.9946448777454194
Position 1844: 0.9514158944494732
Position 2054: 0.8634609580148215
Position 2552: 0.8349128753924853
Position 7312: 0.819415595169227
Position 6296: 0.6816663382297139
Position 2290: 0.6161898758888325
Position 7620: 0.49231097892342446
Position 677: 0.4716952737203356
Position 5373: 0.44999282613073427
Position 1102: 0.407786636337283
Position 8293: 0.40638008846987556
Position 4550: 0.36676868524520706
Position 306: 0.36014681859943026
Position 1140: 0.34858941120205583
Position 4559: 0.24249428449939023
Position 2347: 0.21195358516938895
Position 4526: 0.1758912939453543
Position 7226: 0.08235831627055444
Position 2532: 0.0755417780001016
Position 5899: 0.06557694011884967
Position 524: 0.048421132290906235
Position 451: 0.04432184188826118
Position 4653: 0.04417251664990194
Position 496: 0.042564303360483724
Position 2322: 0.03765650944674362
Position 2180: 0.03681436140396801
Position 2501: 0.03010396624893465
Position 8119: 0.028182412070474498
Position 2060: 0.027419606499845022
Position 699: 0.02462662784057992
Position 613: 0.024020792938885857
Position 1848: 0.022744121303555496
Position 225: 0.021860240089388683
Position 4608: 0.020953246904561594
Position 7276: 0.019867170445548483
Position 2554: 0.019594951409809387
Position 7822: 0.018693521136977104
Position 6693: 0.01846566632785874
Position 1021: 0.017512668140684386
Position 7866: 0.01602427526917751
Position 2264: 0.014803763379737142
Position 423: 0.013979501009509634
Position 1788: 0.012593556640628237
Position 562: 0.011696336624865297
Position 6364: 0.010393556034330826
Position 2619: 0.010019455316734656
Position 5157: 0.009390191354411036
Position 6359: 0.009152550852499785
Position 6334: 0.008914813102011074
Position 499: 0.008689536293455568
Position 310: 0.008655140596271274
Position 2568: 0.007903507883720172
Position 8643: 0.00755965747432528
Position 704: 0.007329769345085325
Position 8299: 0.007093666707029678
Position 5807: 0.005511031490538771
Position 945: 0.005237416074086907
Position 6719: 0.005079775375752026
Position 6965: 0.004862878989665324
Position 271: 0.004733238666234584
Position 2358: 0.004296010784586542
Position 359: 0.0037133272941097086
Position 4801: 0.0032424231338688482
Position 5727: 0.0030296215852985984
Position 812: 0.003008492435391605
Position 679: 0.0021419836474763686
Position 7777: 0.0020418876828069703
Position 4494: 0.001994688564606855
Position 4319: 0.0011209754120873974
Position 2793: 0.0010039320604767787
Position 3109: 0.0004928221831108989
Position 474: 0.00048535556888929584
Position 6509: 0.00045805234987603236
Position 3041: 0.00040990581640918056
Position 188: 0.00013566552739068235
Position 362: 2.204348322883946e-05
Position 5397: 7.4965828821972095e-06
Position 5201: 5.5957334693349e-06
Position 289: 4.168197552657088e-06
Position 283: 3.7658430065721525e-06
Position 5328: 1.1300171253353873e-06
Position 5316: 9.265907034154351e-07
Position 2877: 3.344989960975667e-07
