Gene = Brat1
index = 185
Annotated 5SS: [   65  1086  5282  6643  7867  8162  9374  9675  9936 10202 11784 12017
 12309]
Annotated 3SS: [  941  5126  6494  7493  8041  9281  9555  9748 10127 11680 11917 12132
 12890]
SMsplice 5SS: [   65  1086  5282  6643  7891  8162  9374  9675  9936 10202 11784 12017]
SMsplice 3SS: [  941  5126  6494  7522  8041  9281  9555  9775 10127 11680 11917 12132]
top_k =  100
Partition function (log Z): 14.315698638416315

Sorted 5' Splice Sites (High to Low Probability):
Position 1086: 0.9999995314828871
Position 11784: 0.990690380884005
Position 12017: 0.9881433687883591
Position 9936: 0.9743493247082309
Position 5282: 0.9737533910251184
Position 8162: 0.9527948821051101
Position 9374: 0.9245889677697143
Position 9675: 0.8377634167409006
Position 6643: 0.7354454326528571
Position 10202: 0.6590598933242842
Position 65: 0.5691856995900579
Position 218: 0.442236704214982
Position 7891: 0.43756849174512386
Position 10408: 0.41251898342857835
Position 10609: 0.3962732297320655
Position 7596: 0.37044744710764144
Position 2070: 0.23398774045053483
Position 12309: 0.21094061291889105
Position 7867: 0.19032547150606893
Position 9685: 0.13094579681072907
Position 10207: 0.11087220559314977
Position 2448: 0.10754559252838379
Position 441: 0.09802332903129823
Position 12326: 0.06635426471031498
Position 2271: 0.057108648687340294
Position 7703: 0.04773427156029164
Position 8243: 0.04720511789488818
Position 5000: 0.04504963753279044
Position 1903: 0.03550248608562951
Position 3928: 0.03273739941711933
Position 2377: 0.027948110592783945
Position 1898: 0.026044648455895766
Position 10151: 0.025013674033823645
Position 404: 0.020814484414278644
Position 5201: 0.0194906627199017
Position 10011: 0.01430627075146706
Position 776: 0.014097902634748723
Position 11965: 0.009418186648336848
Position 3945: 0.008910222653956893
Position 5660: 0.008008196589122501
Position 103: 0.005367570573395631
Position 449: 0.0034527196803432027
Position 501: 0.0030643680692011193
Position 1745: 0.0013427083111500245
Position 456: 0.0003201575961588761
Position 637: 0.0002823252601032821
Position 1611: 0.0001836468658111263
Position 1336: 0.00015777454860009527
Position 10077: 5.526350383723332e-05
Position 2077: 4.250901936498361e-05
Position 233: 2.6752177863221625e-05
Position 133: 2.5000219922000845e-05
Position 239: 1.8134604374794114e-05
Position 95: 1.3252713175745882e-05
Position 75: 7.42651396168118e-06
Position 9881: 7.000941177346273e-06
Position 53: 3.865896723784357e-06
Position 1434: 2.515903165581316e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5126: 0.9932272029924883
Position 8041: 0.9353756117660528
Position 9555: 0.924726763995726
Position 11680: 0.9120415575046884
Position 9775: 0.8588895524575935
Position 941: 0.7595894881991253
Position 11917: 0.7466656994776139
Position 7522: 0.7455100867665523
Position 9281: 0.7391491809023499
Position 10127: 0.7388904180979758
Position 10338: 0.7368201076902138
Position 12132: 0.5550925008418646
Position 6494: 0.456924755426802
Position 6497: 0.2785206772260551
Position 12191: 0.25927872095205434
Position 7702: 0.24323704793429185
Position 1010: 0.23750520982924325
Position 11937: 0.19232883188327562
Position 2198: 0.1868070756357264
Position 9288: 0.18543978686736345
Position 1826: 0.18034690932450362
Position 13149: 0.15418081857248905
Position 9748: 0.11257700983372927
Position 330: 0.10332486120279107
Position 12137: 0.09834533776844118
Position 1880: 0.0872274744983142
Position 13040: 0.08278312607814131
Position 12890: 0.08049467631793547
Position 11665: 0.08031330602763956
Position 8064: 0.06462438823394658
Position 7493: 0.057328547218281914
Position 10047: 0.04997427137879049
Position 10502: 0.04816807201701367
Position 11866: 0.04671788817007768
Position 4852: 0.04504963753279045
Position 3879: 0.041647622071076244
Position 136: 0.02770709878631743
Position 1932: 0.027373908007086743
Position 10010: 0.025896946319582427
Position 9463: 0.025331776187268708
Position 9827: 0.015528847157061574
Position 12168: 0.014064031422123842
Position 9614: 0.012560991282879283
Position 13199: 0.012423043783207929
Position 12933: 0.01013723044404467
Position 12749: 0.009596791556241572
Position 5537: 0.008008196589122503
Position 292: 0.006894304667656724
Position 604: 0.006439485308086019
Position 9641: 0.006094548183455064
Position 2360: 0.005763667101680695
Position 11919: 0.005751680403441287
Position 11888: 0.004432972853962584
Position 10171: 0.0040434341121614965
Position 182: 0.0029070811000766286
Position 968: 0.0023350593636990826
Position 636: 0.0021206435220239286
Position 170: 0.0019813359137814505
Position 718: 0.0017622313463059123
Position 9754: 0.0016623208547937554
Position 403: 0.0012078148321117612
Position 1502: 0.0010634973594328436
Position 496: 0.0010149160855304998
Position 12171: 0.0008985998926628839
Position 690: 0.0008265525537394028
Position 978: 0.0005696192651485058
Position 161: 0.00043076828323195026
Position 1744: 0.0002982414996837458
Position 1652: 0.0002648086027848978
Position 1517: 0.00021875527879868737
Position 1841: 0.00021281918300615932
Position 141: 0.0001801566869547967
Position 302: 0.00014222089745427347
Position 1247: 0.0001345143679310849
Position 1546: 9.73254347755268e-05
Position 2123: 3.160907110080892e-05
Position 1168: 1.764140122605416e-05
Position 5252: 1.685075253335444e-05
Position 1257: 5.755207863712763e-06
Position 1320: 1.1516189580152704e-07
Position 192: 1.1357768490643216e-07
Position 190: 8.928644992105797e-08
Position 294: 7.65808198274038e-08
Position 388: 5.3263056631093726e-08
Position 271: 2.711864255881402e-08
Position 433: 1.7003545371262143e-08
