Gene = Nudt6
index = 772
Annotated 5SS: [  249  2890  7231 10083]
Annotated 3SS: [ 2685  7174 10027 14098]
SMsplice 5SS: [ 249 2890]
SMsplice 3SS: [ 2685 14095]
top_k =  100
Partition function (log Z): -15.632237680950226

Sorted 5' Splice Sites (High to Low Probability):
Position 2890: 0.9728520569485443
Position 1109: 0.3247911223246424
Position 302: 0.24725936802476947
Position 253: 0.14252635181675008
Position 639: 0.06249492372684162
Position 7231: 0.059824732742993755
Position 29: 0.04671341407179249
Position 427: 0.032368668060037055
Position 618: 0.03230866367095693
Position 182: 0.029263528030817252
Position 1074: 0.023294084352271177
Position 25: 0.018637127013194532
Position 1350: 0.015047319581747508
Position 259: 0.008042209987064333
Position 190: 0.00790303007966223
Position 814: 0.007826133981435869
Position 452: 0.0059936880662306916
Position 834: 0.005589853424198181
Position 2576: 0.0030084622994168315
Position 1866: 0.00219615519663042
Position 2978: 0.001086331510881815
Position 1732: 0.0008751435444229423
Position 349: 2.1582213677113656e-05
Position 12: 1.7686737413077994e-05
Position 290: 1.5008891805635662e-05
Position 176: 1.4542537091629134e-05
Position 327: 1.3303929071332e-05
Position 363: 1.3020243171089053e-05
Position 473: 1.252552252423172e-05
Position 338: 5.056385004256661e-06
Position 429: 4.340683352401158e-06
Position 475: 2.3904901027345217e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2685: 0.9460847084675591
Position 14095: 0.3889163693216049
Position 7913: 0.1921523764097717
Position 12064: 0.10151854554639755
Position 7174: 0.07490932438326375
Position 9415: 0.056289154700840616
Position 10027: 0.04779953282817373
Position 2750: 0.04625432391399896
Position 5827: 0.032901336828771326
Position 3053: 0.025650230697552758
Position 7530: 0.02534380353073414
Position 5620: 0.010944811621386288
Position 4545: 0.010779004438777351
Position 4300: 0.010003081101223383
Position 4140: 0.00991979482267844
Position 4369: 0.007601303472329155
Position 7252: 0.007524081598135949
Position 2509: 0.006854606090473709
Position 5167: 0.005428407333270398
Position 4124: 0.005362913618531462
Position 584: 0.004741011128376365
Position 1721: 0.0038744323143052174
Position 999: 0.003574874355995013
Position 6109: 0.0035492270858179715
Position 5906: 0.0033939351151616405
Position 5103: 0.002998969236426483
Position 4798: 0.002617519035343763
Position 4319: 0.002130230812931651
Position 4224: 0.0013967890210450768
Position 4063: 0.0012792702158447044
Position 3541: 0.0012328332725793508
Position 1108: 0.0011077851633158565
Position 3707: 0.0009884963624534858
Position 3026: 0.000900873519050389
Position 3919: 0.0008562289464474697
Position 1268: 0.0007482290641288114
Position 900: 0.0006384786432618596
Position 929: 0.00044083314030226206
Position 737: 0.0003854729626126116
Position 869: 0.0003363699134484381
Position 789: 0.0002995231072134537
Position 494: 0.0002927329469791963
