Gene = Eif3b
index = 367
Annotated 5SS: [  499  6127  7229  7513  7818  8240 10856 11001 11690 13807 16993 18080
 19067 20724 21784 22487 22905 23109]
Annotated 3SS: [ 5933  7108  7454  7688  8081 10723 10933 11642 13595 16919 17956 18987
 20584 21657 22408 22795 22991 23545]
SMsplice 5SS: [  499  1388  6017  7229  7566  7818  8240 10856 11001 13807 16993 18080
 19067 20724 21784 22487 22905]
SMsplice 3SS: [ 1288  5933  7108  7454  7688  8081 10723 10933 13595 16919 17956 18987
 20584 21657 22408 22795 22991]
top_k =  100
Partition function (log Z): 34.26065437691689

Sorted 5' Splice Sites (High to Low Probability):
Position 16993: 0.9999999999999988
Position 22905: 0.999645631417015
Position 7229: 0.9990830310016634
Position 499: 0.9803488900381422
Position 10856: 0.9762568785603225
Position 7818: 0.9759192166347799
Position 8240: 0.9662113061601414
Position 22487: 0.9329439267762999
Position 19067: 0.9315797739870543
Position 1388: 0.9160719177883562
Position 18080: 0.874619410375111
Position 13807: 0.8412091066416416
Position 11001: 0.838348015105799
Position 21784: 0.8338351547721419
Position 20724: 0.6795736415462944
Position 23109: 0.5961477589959617
Position 6017: 0.5851796165732365
Position 7566: 0.461919502601189
Position 3453: 0.37434784585106573
Position 7513: 0.3144168177961362
Position 6127: 0.3114711023430633
Position 20738: 0.2865199745786376
Position 7575: 0.2062483099762674
Position 11690: 0.2006969668359499
Position 21808: 0.15756760522795107
Position 19488: 0.11994145218037514
Position 2002: 0.09486309283753538
Position 21996: 0.09225804752964745
Position 13064: 0.058162181850574896
Position 11405: 0.05439234976764351
Position 1875: 0.05254395950452942
Position 19422: 0.048854333249305
Position 19554: 0.04387534946794979
Position 1695: 0.030946601891615334
Position 3301: 0.026553863277742437
Position 776: 0.023759197374672473
Position 2024: 0.021536392675682692
Position 21887: 0.01878099170878191
Position 22543: 0.018175028365722802
Position 9828: 0.017580047945657467
Position 21952: 0.016684612979800235
Position 3653: 0.011675041633417826
Position 19356: 0.011367103012312035
Position 486: 0.010768442316528928
Position 780: 0.008570145817325243
Position 19620: 0.007745722344485234
Position 7455: 0.0076435808093855955
Position 619: 0.0069247868684177896
Position 844: 0.0060292882435197285
Position 5990: 0.005519354454008381
Position 1210: 0.005077870605835085
Position 8096: 0.0050182300183228565
Position 11547: 0.004909604370484421
Position 210: 0.0028218571606037895
Position 722: 0.0027625486087470663
Position 13: 0.0025877383901548776
Position 10816: 0.0024009599511441108
Position 256: 0.002321919495257433
Position 11173: 0.0022789852124180015
Position 1452: 0.0016952454847522194
Position 1431: 0.0012020154751354948
Position 140: 0.0010004807782051702
Position 533: 0.0008946032193437976
Position 808: 0.0007159824918245297
Position 7307: 0.0007112036931587196
Position 7557: 0.0005329052754255001
Position 7368: 0.0005077584855980929
Position 1494: 0.00035039762084121574
Position 977: 0.0002500829830383527
Position 293: 0.0002116121357017445
Position 7263: 0.00018838686607222535
Position 149: 0.0001557109277650436
Position 1503: 5.154477709839018e-05
Position 113: 2.574242198177708e-05
Position 389: 2.4818019755863966e-05
Position 7822: 6.031480183045806e-06
Position 299: 5.508599267961832e-06
Position 7925: 4.9901527812163955e-06
Position 1250: 2.3303562287911696e-06
Position 7285: 9.642475716334393e-07
Position 511: 2.1152961180140308e-07
Position 586: 1.8091179946240382e-07
Position 477: 1.63952472763494e-07
Position 156: 1.1674836813719078e-07
Position 57: 9.431826833186259e-08
Position 281: 8.886699857679915e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16919: 0.9999999999999996
Position 7108: 0.9996777334036688
Position 22795: 0.9936449224440946
Position 22991: 0.9794219648128195
Position 7688: 0.9747302981555573
Position 21657: 0.9630454271920037
Position 10723: 0.9539820536718214
Position 20584: 0.931113572860573
Position 5933: 0.9021700733703081
Position 1288: 0.8959618115657789
Position 18987: 0.892659418266176
Position 22408: 0.8734858553127637
Position 17956: 0.8552133951696703
Position 13595: 0.8412091066416405
Position 10933: 0.8382493553932949
Position 8081: 0.767178846614903
Position 7454: 0.5756824495146348
Position 7421: 0.3926668020167927
Position 3300: 0.34431344811553
Position 23545: 0.28921200885375753
Position 19338: 0.17305703590072774
Position 11529: 0.14795390458222296
Position 8144: 0.13139191067721728
Position 23565: 0.1271300992840853
Position 21864: 0.11915136157052814
Position 22376: 0.07614478631516912
Position 8117: 0.06779192721878233
Position 12835: 0.05816218185057478
Position 3222: 0.05658826101327803
Position 11299: 0.055498261873502645
Position 11642: 0.054068195264625744
Position 23825: 0.05110741506211264
Position 1920: 0.046223787000075504
Position 1658: 0.0426778061715214
Position 18933: 0.038920355720878305
Position 1874: 0.036518037058970436
Position 21691: 0.03482162079958318
Position 567: 0.03399239775906849
Position 1943: 0.03282464149532466
Position 23667: 0.029698447035764214
Position 23747: 0.02941876865662436
Position 19146: 0.027483218888679384
Position 1369: 0.02154983102636336
Position 23313: 0.02129887048196846
Position 20643: 0.020200728738333326
Position 17855: 0.0194060152054407
Position 10760: 0.01928711768282726
Position 23681: 0.016721703164270883
Position 19389: 0.01649700822494437
Position 20619: 0.01477931452602374
Position 19263: 0.01474669724007555
Position 1567: 0.013588994330181368
Position 23840: 0.013096012308270592
Position 3529: 0.01167504163341784
Position 1716: 0.011137640561327234
Position 23687: 0.010413029380152908
Position 23885: 0.009918986248222444
Position 23407: 0.0095472112191974
Position 7306: 0.009373294433484386
Position 7328: 0.00894090318872265
Position 1746: 0.008799383606464973
Position 9701: 0.008690415588947797
Position 9753: 0.00788769767738925
Position 23978: 0.007762036373366352
Position 775: 0.006368824787490666
Position 10657: 0.005967802565828534
Position 7897: 0.004866851667561288
Position 1534: 0.004850016247935035
Position 663: 0.00380582771310454
Position 1095: 0.003672491526223413
Position 1589: 0.0032487950050603155
Position 7437: 0.002630141688349592
Position 1118: 0.002418097759922618
Position 21705: 0.002105631697848884
Position 22766: 0.001856062879394371
Position 7361: 0.0018525893205169816
Position 11354: 0.0016508785636833042
Position 22113: 0.0014883135140887013
Position 10595: 0.0014354940504714918
Position 23999: 0.001401206115351706
Position 22714: 0.0013633811981984222
Position 722: 0.0013529749501764254
Position 22812: 0.0012890596942700797
Position 9570: 0.0010019346793204225
Position 685: 0.0009940687012202872
Position 22727: 0.0008125263325705044
Position 305: 0.0007454394383700848
Position 7713: 0.0007394930655733004
Position 1305: 0.000724120897758746
Position 22737: 0.0006796788684879948
Position 11276: 0.0005375316711369564
Position 7719: 0.0004604470466182044
Position 416: 0.0004114769858412027
Position 480: 0.00040391532187351257
Position 383: 0.0003925169259933283
Position 10910: 0.00036301546543857533
Position 281: 0.00036022081756812975
