Gene = Deaf1
index = 328
Annotated 5SS: [  394  3591  4783  5211  5747  6563 12811 13339 14453 16911 26073]
Annotated 3SS: [ 3492  4652  5063  5606  6496 12683 13209 14323 16662 25982 30055]
SMsplice 5SS: [  394  3591  5211  5747  6709 12811 13339 14453 23061 26073]
SMsplice 3SS: [ 3492  5063  5606  6613 12683 13209 14323 22972 25982 30055]
top_k =  100
Partition function (log Z): 6.45967377028918

Sorted 5' Splice Sites (High to Low Probability):
Position 12811: 0.9997594182295596
Position 14453: 0.9971907020933262
Position 3591: 0.9950635506001746
Position 5211: 0.9879766987986414
Position 5747: 0.9768986244111054
Position 13339: 0.9667981437794465
Position 6709: 0.9072820685485439
Position 16911: 0.6212227948042895
Position 1122: 0.4640697152411368
Position 6386: 0.3485280698619896
Position 14619: 0.3105836367804679
Position 6563: 0.14366103004496023
Position 13090: 0.1384943497213036
Position 1015: 0.12577086669913015
Position 988: 0.11355706381805854
Position 4783: 0.11112846791222838
Position 398: 0.10587460505558259
Position 303: 0.09916662773852976
Position 14100: 0.056874798875067335
Position 18063: 0.05199681535702068
Position 7205: 0.05197020400511101
Position 7112: 0.03365569845603699
Position 100: 0.033414030383872036
Position 96: 0.028155393290133047
Position 13315: 0.026461974378703856
Position 7094: 0.026016291994068193
Position 14104: 0.02317078329364601
Position 13102: 0.022518500835490566
Position 337: 0.022053819651396946
Position 6883: 0.021816621630959772
Position 16436: 0.018487899253677335
Position 3709: 0.017383480944133067
Position 1327: 0.016957247981957815
Position 288: 0.01474922256770551
Position 6371: 0.013406005479250619
Position 7083: 0.012890355021224568
Position 1666: 0.012681242814123443
Position 6350: 0.012156376514467953
Position 4657: 0.011503897709104607
Position 91: 0.011351543699892433
Position 4827: 0.010230096991719392
Position 871: 0.010111836994162956
Position 1561: 0.007875332491261471
Position 8078: 0.007444550650501067
Position 3184: 0.00628996035141783
Position 4021: 0.005474858672533176
Position 5196: 0.0048632466764000895
Position 62: 0.0041864857161708555
Position 5247: 0.0035374807974001936
Position 1006: 0.003475431145480437
Position 17783: 0.0033600995195226684
Position 5954: 0.0027989596018871453
Position 4831: 0.002390887374079437
Position 5490: 0.0016200139231090816
Position 5794: 0.0014132607535592187
Position 6390: 0.0010808960285749838
Position 6383: 0.0009310920094952077
Position 6012: 0.0006317275703010063
Position 5442: 0.0005844191550693759
Position 5404: 0.0005716197127952614
Position 6746: 0.0003848247647519007
Position 5483: 0.00027013869574523124
Position 5159: 0.00018248113635262124
Position 6741: 9.26101558740059e-05
Position 13056: 6.735223497454922e-05
Position 6247: 6.280095827271485e-05
Position 5644: 4.5685916243877116e-05
Position 5906: 4.244304563979399e-05
Position 427: 1.0787160061926744e-05
Position 4835: 9.824890333482244e-06
Position 3955: 8.423866060855302e-06
Position 435: 8.04439014993903e-06
Position 222: 6.0290182411775176e-06
Position 174: 6.027464725446236e-06
Position 43: 4.400160092578664e-06
Position 224: 7.781251376889406e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12683: 0.9879644046083866
Position 3492: 0.9876450822077034
Position 5606: 0.9775617770027146
Position 13209: 0.8735154893275001
Position 14323: 0.8182809722219047
Position 5063: 0.7761494282509595
Position 6613: 0.5797396889283092
Position 23353: 0.4674262747550514
Position 6496: 0.4188651158296755
Position 16806: 0.38540871243207475
Position 14530: 0.3546800026774868
Position 6246: 0.3082180477224717
Position 16662: 0.25355509058202774
Position 17921: 0.19448701606092209
Position 13047: 0.19250012778703166
Position 14354: 0.15614830942211444
Position 5048: 0.14875188659679162
Position 7006: 0.12452454869646101
Position 18437: 0.10560777370407545
Position 4652: 0.09663200264900802
Position 13955: 0.07090102428740855
Position 15936: 0.059082705327883976
Position 13227: 0.05619543836706526
Position 16713: 0.045180480997084126
Position 6653: 0.042477463546212284
Position 6291: 0.04244761561125149
Position 15756: 0.03828223658078065
Position 5101: 0.03269458248438241
Position 15141: 0.02647317218684063
Position 4491: 0.021935291195504254
Position 17696: 0.02081518310712869
Position 5071: 0.020556468551866745
Position 6272: 0.020460989855208916
Position 14778: 0.019493802305512106
Position 16261: 0.019395772673544347
Position 1494: 0.019173452858263187
Position 1059: 0.01764799910776019
Position 14391: 0.01570101011745932
Position 6796: 0.014120884403721194
Position 1003: 0.013238487922457649
Position 3664: 0.01244703154430947
Position 3534: 0.012354917792294542
Position 12718: 0.011795013621174362
Position 6632: 0.009403031286010837
Position 12952: 0.008753395292237967
Position 13003: 0.008749565796953879
Position 5108: 0.008254183370224388
Position 13980: 0.008017103569418827
Position 7900: 0.007444550650501069
Position 6827: 0.00698767171945835
Position 16171: 0.0068647796026566725
Position 13126: 0.006791363385672536
Position 4660: 0.006499753276588107
Position 3055: 0.006289960351417829
Position 1226: 0.006029175236536446
Position 5148: 0.005810765174981127
Position 1064: 0.005466266627323375
Position 922: 0.0053206137362640125
Position 4725: 0.0047052099664518605
Position 6221: 0.004548569447060555
Position 4602: 0.004472474387817129
Position 14220: 0.00423220302180241
Position 5104: 0.004225492549271969
Position 14823: 0.0038807269861820815
Position 3843: 0.003576398103240879
Position 15682: 0.0031554194437305484
Position 5848: 0.0028471579943240275
Position 14191: 0.0027192156312892883
Position 13232: 0.002581418123745647
Position 1187: 0.002394852894375063
Position 12981: 0.002376331570246291
Position 5372: 0.002235199410102542
Position 14664: 0.0017430857530566432
Position 1262: 0.0016973697819606835
Position 13329: 0.0014312404762743427
Position 1531: 0.001383122447121706
Position 13264: 0.001280538881617916
Position 14041: 0.0012364459906393788
Position 4782: 0.0011355438324118703
Position 515: 0.0011351909949415154
Position 3886: 0.0008828432554010526
Position 6251: 0.0008343090744200275
Position 5632: 0.0006437744450006085
Position 3934: 0.0006200757495225679
Position 6440: 0.0005708288570334521
Position 5279: 0.0005620515102873609
Position 5666: 0.0005007540402470717
Position 3858: 0.00040396543042952855
Position 5320: 0.0003399364128004764
Position 6590: 0.0002715591396369858
Position 6615: 0.00013752194279088617
Position 6656: 0.0001353280287095928
Position 13143: 0.0001228961877699301
Position 14539: 0.0001190105389391394
Position 5870: 7.86630159759175e-05
Position 6800: 7.826009895690043e-05
Position 6107: 6.280095827271485e-05
Position 5629: 4.8486225049147344e-05
Position 13148: 4.251575380237235e-05
Position 5675: 3.4495190838451576e-05
Position 6881: 3.342409355256842e-05
Position 5833: 2.402949866479975e-05
Position 6370: 8.193485915650908e-06
Position 7060: 8.000779979785056e-06
Position 6737: 1.0919684732094865e-06
Position 5558: 2.3003344063577074e-07
Position 5477: 2.059072197571486e-07
Position 5481: 1.3209879112749842e-07
