Gene = Mllt11
index = 682
Annotated 5SS: [  35 3117]
Annotated 3SS: [ 2962 11704]
SMsplice 5SS: [302 587]
SMsplice 3SS: [  443 10314]
top_k =  100
Partition function (log Z): -13.945638251996083

Sorted 5' Splice Sites (High to Low Probability):
Position 587: 0.5857236193422845
Position 302: 0.3641318434758065
Position 35: 0.3351989832631974
Position 631: 0.26074782748002934
Position 262: 0.10539919120303042
Position 358: 0.07527933015220654
Position 1083: 0.051206247993507065
Position 319: 0.03570162714628725
Position 296: 0.03298632029483598
Position 216: 0.022998417643121605
Position 1798: 0.01547695706953484
Position 639: 0.015112766953075328
Position 56: 0.0051498534397562785
Position 183: 0.0031092998661341317
Position 252: 0.0011899823838944729
Position 218: 0.0010009692985873501
Position 285: 0.0007837400550335585
Position 412: 0.000731391899954643
Position 187: 0.0007151255648209389
Position 308: 0.0005060457119428235
Position 141: 0.00038648968278636245
Position 14: 5.4581961941157424e-05
Position 12: 2.0818391813557727e-05
Position 108: 4.651158110095969e-06
Position 48: 3.37520627243635e-06
Position 130: 2.826850370611251e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 443: 0.8008251907316317
Position 2020: 0.3714355948591669
Position 6775: 0.15603849943064668
Position 715: 0.1024895511960409
Position 5544: 0.07610186281283268
Position 959: 0.07056033036688522
Position 2962: 0.06881023333787241
Position 4498: 0.055433056276066595
Position 546: 0.04518181747824162
Position 1592: 0.026225660257510157
Position 4592: 0.02217066887181486
Position 147: 0.014954687177084086
Position 2382: 0.012178062416717067
Position 394: 0.011030251824682154
Position 1080: 0.01092806066241193
Position 3099: 0.007766727570534511
Position 373: 0.007676506786090608
Position 2647: 0.007111585685544486
Position 2996: 0.006511259658843092
Position 783: 0.005951080623521973
Position 100: 0.0058973781078066004
Position 2287: 0.005059566879050952
Position 2464: 0.004338453111418884
Position 1475: 0.003982782064372855
Position 1397: 0.003014568731268476
Position 1019: 0.0028578497090600875
Position 843: 0.002306766490791703
Position 103: 0.002282563091047354
Position 519: 0.0020703703440794374
Position 211: 0.0014748426277005075
Position 238: 0.0002557487634860683
Position 202: 0.00022901056152908303
Position 153: 0.00020798062976486962
Position 215: 0.00018749428990640554
Position 397: 7.328354282093644e-05
Position 173: 1.3793822451320275e-07
