Gene = Lrif1
index = 643
Annotated 5SS: [  171 11207 12704]
Annotated 3SS: [ 9726 12421 13468]
SMsplice 5SS: [  171 12704]
SMsplice 3SS: [12421 12793]
top_k =  100
Partition function (log Z): -12.768426515368807

Sorted 5' Splice Sites (High to Low Probability):
Position 171: 0.9932061140307085
Position 12704: 0.5356063352217586
Position 781: 0.15458459907165548
Position 692: 0.048552869840634484
Position 1034: 0.002960976395897312
Position 42: 0.0016359926564712562
Position 575: 0.0008775317187129932
Position 565: 0.0008172197609530713
Position 463: 0.0004082970111790046
Position 597: 0.0003991658975755686
Position 74: 0.000376100351832676
Position 223: 0.0002050205633514331
Position 1019: 0.00015311331498354152
Position 547: 0.00012292826421477784
Position 479: 0.00012014228054806993
Position 266: 0.00010783243057159726
Position 776: 3.110103455971185e-06
Position 374: 1.2018329564504367e-07
Position 156: 8.839065559051453e-08
Position 65: 6.455527294542466e-08
Position 175: 6.31008471040559e-08
Position 237: 1.9986245013012815e-08
Position 247: 8.417713229602178e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12421: 0.9067745924540562
Position 12793: 0.4626815573321454
Position 691: 0.1588455964117222
Position 13468: 0.0729247778896134
Position 6542: 0.02940332655592542
Position 453: 0.025303918776282054
Position 11400: 0.024473782453187376
Position 421: 0.018785233812002734
Position 6591: 0.007807873011373641
Position 2682: 0.00487660181128413
Position 920: 0.0032360260011246125
Position 618: 0.0030245906674654676
Position 7016: 0.0027829320550727408
Position 7415: 0.0022259110003616874
Position 7124: 0.002205451058576032
Position 985: 0.0017289495023867843
Position 5065: 0.0016996105843784346
Position 543: 0.0016911286209159552
Position 4807: 0.0013616843429260915
Position 1283: 0.0009873687560533824
Position 5489: 0.0009458457587328289
Position 5107: 0.000944529756290623
Position 2854: 0.0009063544075484804
Position 3259: 0.00046116515915159027
Position 4604: 0.0004599884420127653
Position 3567: 0.00038654447782466016
Position 2517: 0.0003752008118786817
Position 2254: 0.00037520008676398994
Position 2727: 0.0003691693452862175
Position 1120: 0.00036253612334824254
Position 3230: 0.00030531995075601794
Position 3634: 0.00024442209498348586
Position 2825: 0.00024215940292322393
Position 2099: 0.0001878421399659835
Position 2086: 0.00011604802899211982
Position 1661: 0.00010294021859393836
Position 1701: 8.640636140476492e-05
Position 604: 7.668223720491772e-05
Position 400: 7.47707653049642e-05
Position 382: 6.367013084536236e-05
Position 379: 5.02988643008509e-05
Position 360: 4.7800377367343465e-05
Position 339: 4.573862343906535e-05
Position 272: 4.4266941145433185e-05
Position 780: 4.079353988078729e-05
Position 957: 8.146153104934518e-07
Position 505: 2.9179042281539483e-07
