Gene = Qdpr
index = 878
Annotated 5SS: [  230  2661  5590  6800 10952 12394]
Annotated 3SS: [ 2567  5492  6658 10842 12309 15557]
SMsplice 5SS: [  827  2661  6800 10952 12394]
SMsplice 3SS: [ 2567  6658 10842 12309 15557]
top_k =  100
Partition function (log Z): -2.519876250120739

Sorted 5' Splice Sites (High to Low Probability):
Position 10952: 0.9998287823111606
Position 2661: 0.9996176794913508
Position 6800: 0.9859176276046366
Position 12394: 0.8139238442088114
Position 827: 0.4962062442290709
Position 1131: 0.2864224817511082
Position 230: 0.265644333772684
Position 13178: 0.23624178229156823
Position 5590: 0.22642721691236592
Position 15397: 0.17304782670320706
Position 1645: 0.14557231672996787
Position 3824: 0.11296302884973106
Position 355: 0.10247112181916418
Position 2144: 0.06844426599965553
Position 6115: 0.06452815841624004
Position 11543: 0.042167119423349296
Position 902: 0.038097939003946917
Position 9734: 0.03690922126842032
Position 8627: 0.02887569159973832
Position 13939: 0.026229987674172017
Position 4077: 0.021834713483901688
Position 10101: 0.020796197991518654
Position 161: 0.017872905569754644
Position 3197: 0.013101806499073403
Position 8584: 0.00910821563701645
Position 6184: 0.00701966766151446
Position 12415: 0.006534192728775986
Position 12474: 0.005891525340677344
Position 169: 0.005280958287280093
Position 8777: 0.004175950369712396
Position 272: 0.003819277770096294
Position 310: 0.0036588808542280114
Position 11752: 0.003149962993911252
Position 11239: 0.0027693396055231876
Position 85: 0.0021597762058077
Position 11538: 0.0021308739824759063
Position 3651: 0.0020252983733705632
Position 650: 0.0019273575377445702
Position 389: 0.00174893819776549
Position 3533: 0.0016302515627978004
Position 1406: 0.001499546221167859
Position 337: 0.0014180862450181965
Position 455: 0.0012473526389933003
Position 424: 0.00090110732459262
Position 800: 0.0008498853834313431
Position 118: 0.0007023768104961154
Position 107: 0.0006876200080808998
Position 302: 0.0005822768223625158
Position 2782: 0.00038232050864928107
Position 11197: 0.0001786718900265716
Position 203: 2.0718939926873026e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10842: 0.9998287823111606
Position 6658: 0.9859176276046367
Position 2567: 0.9144664704360485
Position 15557: 0.8089184477798352
Position 12309: 0.7522933081823372
Position 13036: 0.3072645006411514
Position 5492: 0.17907947326518697
Position 15191: 0.11699817419659538
Position 3716: 0.11296302884973103
Position 1593: 0.09496391116930468
Position 15282: 0.09422614323049905
Position 701: 0.08774063714136474
Position 2517: 0.07620649065402395
Position 1051: 0.07221498495601081
Position 11349: 0.06473193086792085
Position 1946: 0.061572546847903385
Position 5411: 0.04734774364717894
Position 1501: 0.04706318333106135
Position 12272: 0.04271697353251284
Position 8544: 0.037983907236754766
Position 9639: 0.03690922126842032
Position 5928: 0.03618824570041943
Position 1090: 0.03340822850189389
Position 14034: 0.03312303031617388
Position 12248: 0.03273404889779898
Position 13851: 0.026229987674172013
Position 12199: 0.024349316976405255
Position 3928: 0.021834713483901688
Position 1018: 0.02178260392281704
Position 10037: 0.020796197991518654
Position 5982: 0.01869434351892114
Position 5940: 0.01666523685841394
Position 3018: 0.012917727690483946
Position 2372: 0.00907247723203721
Position 1987: 0.006871719151752104
Position 732: 0.006320715920825107
Position 689: 0.005520113266392504
Position 804: 0.0046625288263643415
Position 8741: 0.004175950369712395
Position 1619: 0.0035452222296018785
Position 11145: 0.002633020692786916
Position 11633: 0.0023118566363025954
Position 12618: 0.001694098549226272
Position 3382: 0.0014502346046227487
Position 12084: 0.0008871915084083335
Position 11665: 0.0008381063576086581
Position 3421: 0.0008183855458969783
Position 3409: 0.0006554822534581741
Position 3574: 0.0005982827878870158
Position 1247: 0.000553523370001277
Position 816: 0.00037845550392310136
Position 987: 0.00035820202030137957
Position 2234: 0.00025456167789077866
Position 11105: 0.00016529742712213878
Position 11033: 0.00014969337564070832
Position 3326: 0.00013316474430344712
Position 2919: 9.741927775895768e-05
Position 3170: 8.665953083050448e-05
Position 902: 7.364945668640747e-05
Position 772: 3.93628775983586e-05
Position 559: 3.2471183071972805e-05
Position 354: 3.0705866185556764e-05
Position 646: 2.9603185330788474e-05
Position 586: 2.7874933075522433e-05
Position 777: 2.5012710350321212e-05
