Gene = Sprn
index = 1018
Annotated 5SS: [329]
Annotated 3SS: [1204]
SMsplice 5SS: [329]
SMsplice 3SS: [1204]
top_k =  100
Partition function (log Z): -8.724542182074444

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.9958525353961284
Position 1367: 0.18391093276666057
Position 1591: 0.06105916116713886
Position 1086: 0.04871036737571465
Position 2022: 0.043008350029687004
Position 3819: 0.025244692981563385
Position 1331: 0.02265893821214758
Position 1361: 0.015042119060556643
Position 1341: 0.007849385600112483
Position 144: 0.0018286102628566727
Position 232: 0.0009473864234864377
Position 523: 0.0006706484893752983
Position 1100: 0.0006408984469125853
Position 342: 0.0005751129812588735
Position 732: 0.000566696484714361
Position 286: 0.000511206399994623
Position 70: 0.0003557282636433687
Position 125: 0.0003435146611619911
Position 333: 0.00032662734392050694
Position 1440: 0.00029611073976096633
Position 119: 0.00016590926094451423
Position 536: 5.986168696277832e-05
Position 1090: 4.689424698547021e-05
Position 75: 4.4823153684823705e-05
Position 77: 2.1792524553603564e-05
Position 457: 1.510850895335536e-05
Position 82: 7.96642044478036e-06
Position 32: 4.527056457453434e-06
Position 322: 2.5062635225811425e-07
Position 161: 4.534244324777722e-08
Position 255: 1.2421194142335532e-08
Position 355: 1.177872452284701e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1204: 0.45517008058969494
Position 1933: 0.21776554698550143
Position 2971: 0.1701541470929123
Position 3636: 0.16256656339139827
Position 3962: 0.08577366833644702
Position 834: 0.046571007961732955
Position 1860: 0.0375210418650682
Position 1281: 0.027142500703348355
Position 2829: 0.022353177082730807
Position 3059: 0.02022261469458484
Position 3023: 0.017648421849651166
Position 1415: 0.01695213186183571
Position 624: 0.01575972448007754
Position 963: 0.013628224540608915
Position 1884: 0.013413871364090238
Position 1172: 0.011002792237183473
Position 3872: 0.009033619918822898
Position 433: 0.008177498303593586
Position 1479: 0.006854496748710885
Position 1040: 0.006224957390319618
Position 1476: 0.004892406988250164
Position 2182: 0.004700953177072398
Position 1487: 0.004476761851425324
Position 790: 0.004384427409104812
Position 966: 0.0033485042065767977
Position 569: 0.003298862240779296
Position 470: 0.0032464921212401405
Position 1744: 0.0032222921793680823
Position 1779: 0.0029628517707218586
Position 206: 0.0027620270184545563
Position 920: 0.0026785894239417895
Position 3728: 0.002447592386979738
Position 901: 0.0017352019713473064
Position 585: 0.001269669375706804
Position 1024: 0.000387824339439059
Position 1218: 0.0003585569102663363
Position 852: 0.0003427057707854422
Position 1003: 0.0002714057401631712
Position 404: 2.4451386002721672e-05
Position 418: 1.856244855381539e-05
