Gene = 4930523C07Rik
index = 52
Annotated 5SS: [  370 26420]
Annotated 3SS: [26315 30646]
SMsplice 5SS: [  370   642 26420 27998 28233]
SMsplice 3SS: [  548 26315 27851 28100 30646]
top_k =  100
Partition function (log Z): -21.410253027761524

Sorted 5' Splice Sites (High to Low Probability):
Position 370: 0.9625711992222077
Position 642: 0.8945888277409474
Position 71: 0.39765762214397976
Position 1407: 0.12595114852088485
Position 5971: 0.039333977171916654
Position 151: 0.0025493832613817415
Position 691: 0.002160870800907416
Position 156: 0.0016344249992383134
Position 1437: 0.0010780111497769797
Position 389: 0.0009795485868108688
Position 120: 0.0002936129249893382
Position 486: 0.00028086006670371863
Position 374: 0.00011080934683213565
Position 138: 4.512956433365191e-05
Position 106: 3.825522006377624e-05
Position 40: 1.818604479056983e-05
Position 42: 1.4940620549951395e-05
Position 206: 9.025499871370873e-06
Position 52: 7.755504036484341e-06
Position 54: 6.4650963729611885e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 548: 0.8877471378852375
Position 9896: 0.8503639614173181
Position 253: 0.19818661791587772
Position 1369: 0.07754008210348745
Position 303: 0.07553290776803667
Position 226: 0.053120414226592305
Position 5814: 0.05037868594361847
Position 1064: 0.04253954678062645
Position 1693: 0.026803628874861755
Position 5327: 0.023301994001614
Position 1638: 0.01380496917732235
Position 5722: 0.012908853645732684
Position 5999: 0.012458756015038822
Position 550: 0.010881778197404327
Position 141: 0.009956395055806401
Position 167: 0.008224032442037203
Position 3053: 0.008223861925825663
Position 4113: 0.006625761536951624
Position 6773: 0.006581961006267969
Position 5074: 0.005293083995436926
Position 138: 0.0052073667535695424
Position 1282: 0.004469629337704466
Position 312: 0.004218786299048399
Position 1124: 0.004031369820693378
Position 2484: 0.0034881773422831366
Position 1300: 0.003052638737290627
Position 5523: 0.003032101644460133
Position 171: 0.002344002791601612
Position 144: 0.0021565902010914385
Position 179: 0.0019374832518710744
Position 3374: 0.0018863967257315706
Position 2394: 0.001511275635397838
Position 4556: 0.0014358575149987151
Position 325: 0.0013933291321899385
Position 3107: 0.0008664484465163963
Position 272: 0.0008280517877489213
Position 952: 0.0008173937338159293
Position 283: 0.0007264404886282162
Position 269: 0.0006570620530205001
Position 265: 0.0006325100633932083
Position 3002: 0.0006235655754266545
Position 263: 0.0004454502883054924
Position 1148: 0.00035913522840145574
Position 1522: 0.00035535592638056293
Position 1163: 0.0003349007110561966
Position 460: 0.00033023165873940385
Position 1317: 0.0002559416550862248
Position 513: 0.00022250789125392075
Position 350: 0.00017627194553896275
Position 314: 0.00017482649382869028
Position 1081: 0.00016043362266023137
Position 525: 0.0001289648530902279
Position 259: 0.00010333365038898776
Position 463: 9.125594170200588e-05
Position 1180: 8.011831655615841e-05
Position 275: 6.805460983836448e-05
Position 146: 6.622597369702818e-05
Position 510: 3.8488560951860525e-05
Position 331: 3.154628483466617e-05
Position 1389: 3.104833768867998e-05
Position 619: 2.9852196737760494e-05
Position 612: 2.1704728860139263e-05
Position 369: 1.0363663889826183e-05
Position 600: 8.801522442589779e-06
Position 445: 8.028103942996261e-06
Position 327: 4.00788794491018e-06
Position 641: 2.270176034891603e-06
Position 483: 2.600517411553183e-08
