Gene = Prpf31
index = 859
Annotated 5SS: [  72  758  921 2767 3417 4246 4878 6374 6767 8774 8946 9720 9903]
Annotated 3SS: [  572   859  2682  3318  4138  4707  6215  6676  8645  8872  9590  9803
 10811]
SMsplice 5SS: [   72   499   758   921  2767  3417  4246  4878  6374  6767  8774  8946
  9720  9903 10909]
SMsplice 3SS: [  402   572   859  2682  3318  4138  4707  6215  6676  8645  8872  9571
  9803 10811 11964]
top_k =  100
Partition function (log Z): 24.992711299181963

Sorted 5' Splice Sites (High to Low Probability):
Position 8774: 0.9987204554250536
Position 6767: 0.991788332939177
Position 758: 0.9821538715475137
Position 72: 0.9605263755644483
Position 9720: 0.9505378181679213
Position 9903: 0.8748553368398831
Position 2767: 0.8641305854113002
Position 8946: 0.8569350424423559
Position 3417: 0.8480274367307821
Position 6374: 0.7942978929958456
Position 921: 0.7931619851318467
Position 499: 0.6544354725393836
Position 4878: 0.5779216516029532
Position 4246: 0.5014500721365396
Position 4262: 0.46110997879049487
Position 10909: 0.36092393785606125
Position 10955: 0.3480516565455543
Position 9288: 0.15400804213534244
Position 9335: 0.14540752713171187
Position 3736: 0.12330312070908345
Position 9995: 0.09816262304053826
Position 4798: 0.07916669162494637
Position 6560: 0.07717997837235299
Position 1138: 0.062410012385214104
Position 9678: 0.034466073762596534
Position 2798: 0.03221752163159375
Position 282: 0.021019474706503203
Position 10902: 0.01984819559610912
Position 7276: 0.013178795922778342
Position 4217: 0.012609211775326132
Position 4883: 0.011609593907652838
Position 10228: 0.01018662128195344
Position 5331: 0.00964258948557317
Position 203: 0.009500431218667865
Position 1963: 0.007614783091551412
Position 3514: 0.007607835508260958
Position 763: 0.007495973646471068
Position 1205: 0.005920124732491449
Position 8963: 0.005546765401625278
Position 4920: 0.004346802540367
Position 2362: 0.0032532691124958946
Position 683: 0.0027905714125020637
Position 359: 0.0026752837289964436
Position 3769: 0.0026395537349271077
Position 339: 0.002319008972524574
Position 302: 0.002236215573501209
Position 128: 0.0021073133824849963
Position 1182: 0.001465585285657062
Position 7312: 0.0011868723183016865
Position 8156: 0.001143439644079838
Position 1978: 0.0008244391337632882
Position 8718: 0.0007529569329455581
Position 511: 0.0005846948725175983
Position 171: 0.0005828273569251772
Position 722: 0.000392349508672157
Position 10440: 0.00032411261056517653
Position 777: 0.00027780813231428886
Position 364: 0.00018831804296396939
Position 8985: 0.00015018302981307223
Position 8969: 0.00011954144108089329
Position 399: 8.590201466393714e-05
Position 55: 7.797154556655455e-05
Position 126: 6.879937512780961e-05
Position 244: 5.846636462146676e-05
Position 367: 5.0878382337285316e-05
