Gene = Slbp
index = 977
Annotated 5SS: [  380   612  2832  6565  7075  8838 10674]
Annotated 3SS: [  494  2726  6504  6936  8687 10591 11645]
SMsplice 5SS: [ 380  612 2832 6565 7075]
SMsplice 3SS: [  494  2726  6504  6936 11645]
top_k =  100
Partition function (log Z): 6.245581938237912

Sorted 5' Splice Sites (High to Low Probability):
Position 7075: 0.9849598800251805
Position 612: 0.9827571391670903
Position 6565: 0.9500395234961332
Position 380: 0.9463202007132406
Position 2832: 0.8578476495073091
Position 8782: 0.20361114366546748
Position 8838: 0.20278563162798358
Position 10674: 0.12949305008756337
Position 156: 0.10819587932570128
Position 4488: 0.09660690501123577
Position 6832: 0.05266593501960872
Position 2907: 0.04433015159624467
Position 4750: 0.03466804467495804
Position 425: 0.0209080534000233
Position 5948: 0.01895631907718377
Position 3128: 0.01757153679126064
Position 637: 0.01724286083290891
Position 1667: 0.01673697727380568
Position 2160: 0.01635223614247802
Position 7067: 0.014779556151282394
Position 8822: 0.0140220682305108
Position 3175: 0.013514771127389403
Position 10867: 0.013506398189337685
Position 7660: 0.011492796425875567
Position 112: 0.00842575490463846
Position 7944: 0.007468245881210684
Position 10750: 0.006383965128284021
Position 8872: 0.00502644572202039
Position 10558: 0.004898135004903628
Position 5931: 0.0047817856934278865
Position 6793: 0.004715169192740159
Position 945: 0.003473186777050698
Position 1583: 0.003253198150881062
Position 373: 0.0032374816465117313
Position 1682: 0.002574959483501276
Position 2523: 0.0022110943682816606
Position 1887: 0.0020881302467280084
Position 6631: 0.0015577461576167467
Position 1710: 0.0013337130724302157
Position 370: 0.0005782025902132352
Position 261: 0.00031368383322284005
Position 236: 0.00028925542713441484
Position 404: 0.0002551507514698241
Position 349: 0.00024952327175482863
Position 388: 9.809566396235255e-05
Position 396: 9.348610167357739e-05
Position 116: 5.021697120146386e-05
Position 101: 4.777097648543509e-05
Position 170: 4.6419383473489213e-05
Position 162: 4.4560337440939035e-05
Position 7293: 4.3609360008823854e-05
Position 421: 3.508339097382265e-05
Position 358: 3.3135113014213365e-05
Position 199: 2.7469471964835927e-05
Position 63: 1.8502004431019855e-05
Position 69: 4.777109290886909e-06
Position 66: 2.959367980782505e-06
Position 265: 2.546699172843515e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6504: 0.9509202197177345
Position 6936: 0.9180889172503469
Position 2726: 0.8955931253552083
Position 11645: 0.8934487827681955
Position 494: 0.759279734718041
Position 8687: 0.4556174582094857
Position 481: 0.2034323775411842
Position 10591: 0.1633947388093424
Position 4344: 0.08682237643835436
Position 331: 0.05476647569755478
Position 6965: 0.050752202141234166
Position 6949: 0.028913145427373783
Position 3034: 0.02697167912268311
Position 6754: 0.025818477167801897
Position 4473: 0.024834204636017557
Position 7406: 0.021627714727699913
Position 308: 0.02034541714133911
Position 518: 0.018999480297112306
Position 5788: 0.017398652665327495
Position 6715: 0.01727925933955604
Position 2052: 0.016352236142478018
Position 8865: 0.0162798390018894
Position 8717: 0.016019763921519305
Position 512: 0.01299534270616897
Position 4690: 0.0127028874591363
Position 1582: 0.012508179886553098
Position 10283: 0.011040904389123168
Position 1520: 0.009287618190269674
Position 6482: 0.008256702920154499
Position 297: 0.008153968934414396
Position 4582: 0.00691548115268559
Position 6732: 0.00671968353065234
Position 5840: 0.0063394521052841605
Position 7795: 0.004108088406626294
Position 11443: 0.0037645069645099215
Position 531: 0.0036219140535507016
Position 2743: 0.003490252469344116
Position 7831: 0.00336015747458439
Position 8041: 0.003068493897551416
Position 2762: 0.003010259259141645
Position 231: 0.0028337086829528105
Position 2274: 0.0022110943682816606
Position 283: 0.002150768168630581
Position 3063: 0.0020815833595006317
Position 1769: 0.0020730888179194915
Position 2906: 0.0020330454364662983
Position 10940: 0.002012582464271708
Position 8531: 0.0019270126639274305
Position 8037: 0.0015881657098428031
Position 1501: 0.0012622904525150937
Position 538: 0.001191030745750636
Position 7943: 0.0011178334072595184
Position 849: 0.0010720515701318478
Position 745: 0.001030454872329259
Position 6911: 0.0010120639930093866
Position 1435: 0.000848465849132168
Position 6952: 0.0008187013978711662
Position 245: 0.0006976335411407608
Position 536: 0.00046911046323809135
Position 755: 0.0004622711540549958
Position 785: 0.000453524368503981
Position 705: 0.00045063585285191394
Position 6894: 0.00039446394090456716
Position 278: 0.0001422251090954116
Position 265: 8.070529201733502e-05
Position 337: 6.992371442965937e-05
Position 2780: 6.850625101553136e-05
Position 8659: 5.922197117498728e-05
Position 7201: 3.33551295583056e-05
Position 340: 2.3255898016324713e-05
Position 2548: 1.565776884309862e-05
Position 255: 1.4692764247357469e-05
Position 358: 9.61675106202716e-06
Position 1799: 7.335030956706679e-06
Position 7247: 3.8567589819063755e-06
Position 821: 1.7173089505589212e-06
Position 7265: 1.5338715591510386e-06
Position 7206: 1.4519919855542294e-06
Position 717: 1.4310419862633718e-06
Position 813: 1.1006082418779253e-06
Position 155: 6.825730099806311e-07
Position 548: 1.0848439745701986e-07
Position 558: 2.477492077500425e-08
Position 577: 1.040270178610725e-08
