Gene = Colca2
index = 283
Annotated 5SS: [ 221  974 4689 6242]
Annotated 3SS: [ 878 4633 6011 7643]
SMsplice 5SS: [ 230  974 4689]
SMsplice 3SS: [ 878 4633 6011]
top_k =  100
Partition function (log Z): -4.27860742383317

Sorted 5' Splice Sites (High to Low Probability):
Position 974: 0.9995556074320627
Position 230: 0.851226772209315
Position 4689: 0.5711925488674501
Position 6242: 0.4357218419769137
Position 7346: 0.19557548947363135
Position 1753: 0.08786737631498594
Position 3788: 0.0807145894719166
Position 3938: 0.07950728571278753
Position 221: 0.07724320657364185
Position 143: 0.05336716633825346
Position 4814: 0.050595405214305555
Position 2273: 0.0489268105668386
Position 5113: 0.03852076523401156
Position 420: 0.02484119425979088
Position 554: 0.013311268607045419
Position 331: 0.008012489166689674
Position 772: 0.00445585750794091
Position 1597: 0.0030778960393292734
Position 674: 0.0030620886633116328
Position 425: 0.002575363952262101
Position 497: 0.001774853964077903
Position 91: 0.0012123813857840065
Position 678: 0.0011905227123131118
Position 1583: 0.00022822098178212896
Position 118: 3.20715089693215e-06
Position 225: 2.4361537446789896e-06
Position 58: 4.0302745807741354e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 878: 0.9782381883024545
Position 6011: 0.7053150159661206
Position 7643: 0.5309330468155379
Position 4633: 0.5128919856474505
Position 7221: 0.2181539170178844
Position 7696: 0.13244619580900727
Position 4612: 0.07553962316082223
Position 1664: 0.07494419927992894
Position 3713: 0.0545496204056349
Position 3737: 0.05367148762386908
Position 295: 0.0351986421464531
Position 5047: 0.03384234011756059
Position 4688: 0.029160923949895473
Position 3778: 0.024572851884890105
Position 3671: 0.021119380387329148
Position 2194: 0.01913127941939609
Position 2085: 0.019051820242098574
Position 5094: 0.01825412313945641
Position 1349: 0.014750251686381638
Position 4664: 0.009024538936792934
Position 840: 0.006690035280086149
Position 771: 0.0065789102055083
Position 889: 0.006049598542701332
Position 2123: 0.005836205163475103
Position 2152: 0.005695133223575084
Position 7731: 0.0053607323172141065
Position 4994: 0.004639476524996236
Position 3899: 0.003997496338756089
Position 540: 0.003911991096487662
Position 3599: 0.003592504450296531
Position 3318: 0.0023984371810979697
Position 798: 0.002384336536316533
Position 3351: 0.002056580454200259
Position 1493: 0.0017168651224516518
Position 6051: 0.0015335240029792727
Position 2718: 0.0014934566381747808
Position 663: 0.0013651103171198665
Position 1606: 0.0013511986900934304
Position 4186: 0.0011752459356303168
Position 4109: 0.0008815712068851469
Position 4139: 0.0007021696150759033
Position 1110: 0.000699322386878201
Position 626: 0.0004502667075235949
Position 308: 0.00037134135731170027
Position 424: 0.00036868672553041517
Position 2692: 0.0003656828975918179
Position 278: 0.0003247302857875141
Position 345: 0.0003089171319903455
Position 2330: 0.00028129518420540585
Position 1429: 9.132851160270003e-05
Position 1511: 6.828189072912215e-05
Position 1624: 5.0947665449015436e-05
Position 1682: 4.87009200553621e-05
Position 1600: 4.5591055384584774e-05
Position 913: 2.9562237991177122e-05
Position 1526: 1.9847488215795877e-05
Position 1505: 1.670968791569761e-05
Position 1550: 1.0178155157726477e-05
Position 1378: 5.9503262397405e-06
Position 899: 3.2370215189570854e-06
Position 775: 2.3583454477818535e-06
Position 330: 3.505758741665307e-08
Position 500: 2.695500751206924e-08
Position 460: 2.458739569639994e-08
Position 348: 1.5593937982631494e-08
