Gene = Bud13
index = 189
Annotated 5SS: [ 166 3426 4094 5428 7336 8403 8826 9243 9522]
Annotated 3SS: [ 3334  4008  4653  7117  8299  8686  9057  9439 15406]
SMsplice 5SS: [  166  3426  4094  5428  7336  8403  8826  9243  9522 14868]
SMsplice 3SS: [ 3334  4008  5338  7117  8299  8686  9057  9439 14793 15406]
top_k =  100
Partition function (log Z): 11.173024148899017

Sorted 5' Splice Sites (High to Low Probability):
Position 4094: 0.9988512053097783
Position 9522: 0.991463378307396
Position 3426: 0.9663292038996055
Position 5428: 0.960919463683886
Position 7336: 0.9507054539610492
Position 8826: 0.9346270994356088
Position 9243: 0.9296218082729386
Position 166: 0.8777528945797294
Position 8403: 0.6456522921353429
Position 4713: 0.36600264713978736
Position 14868: 0.32629288816589386
Position 855: 0.12087092801975426
Position 178: 0.12080694978946038
Position 13072: 0.1101520726830117
Position 8411: 0.09975290819942716
Position 12597: 0.09891965051452217
Position 5191: 0.094981156708702
Position 3923: 0.06921688816936308
Position 660: 0.0495685463824794
Position 8435: 0.04336597166571222
Position 9271: 0.02735500999927237
Position 3851: 0.020094734885333573
Position 3505: 0.01787092678506064
Position 8561: 0.012612753604750962
Position 954: 0.011164180423254368
Position 11239: 0.008650260061387376
Position 6922: 0.00763128203085641
Position 8937: 0.007175473582927365
Position 8917: 0.005512275131602378
Position 681: 0.004396707514671764
Position 741: 0.0036575022628037223
Position 860: 0.0036522487565971476
Position 4294: 0.0032970505780232783
Position 5472: 0.002891336385924354
Position 3430: 0.001186906778867123
Position 4319: 0.0011417351570145074
Position 183: 0.000583838286701106
Position 4042: 0.0003931938657002413
Position 241: 0.00023093854730527858
Position 4175: 0.0001973816736623251
Position 102: 0.00019463364144709948
Position 226: 8.3663063678695e-05
Position 297: 6.76561617718448e-05
Position 198: 5.433344306007708e-05
Position 55: 5.2253521342137886e-05
Position 387: 4.651079526649126e-05
Position 410: 3.636086724557846e-05
Position 185: 3.5823533789369374e-05
Position 423: 1.93498629389376e-05
Position 391: 1.202683843803609e-05
Position 428: 8.622503772450223e-06
Position 114: 3.847358294706253e-06
Position 170: 3.53733518359281e-06
Position 349: 3.5343873359773273e-06
Position 426: 2.8670083707563347e-06
Position 66: 2.431449967380738e-07
Position 400: 1.1532987070287962e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3334: 0.9833815635968733
Position 15406: 0.9364472248891932
Position 5338: 0.9241021778280836
Position 4008: 0.9185247620879496
Position 7117: 0.8970182212493546
Position 8686: 0.8899591097973637
Position 9057: 0.8759632325757647
Position 9439: 0.8672142227976237
Position 8299: 0.7505384202259706
Position 14793: 0.33004822485796503
Position 4653: 0.3077575909731846
Position 568: 0.18404847586282094
Position 12925: 0.1420856883257101
Position 12510: 0.10020627059477571
Position 9479: 0.09412101755329554
Position 3991: 0.07987675428915791
Position 9137: 0.0560560927276454
Position 4608: 0.04951769169144586
Position 4903: 0.04405269294505531
Position 3781: 0.03413996868900449
Position 5190: 0.03026143476646818
Position 8691: 0.02953115930114992
Position 9376: 0.02897541919392521
Position 5056: 0.028743310715891104
Position 4981: 0.026357099717449838
Position 7185: 0.025007309071756786
Position 3720: 0.022799437611143877
Position 8238: 0.02073859214046234
Position 9115: 0.01614015643073133
Position 8719: 0.015338143967662107
Position 8164: 0.013204494509941005
Position 7198: 0.011419466829055543
Position 8543: 0.01112894193901124
Position 8266: 0.010834499762320749
Position 7144: 0.009547919220176285
Position 3672: 0.009519275550358614
Position 11179: 0.009320087647485327
Position 4556: 0.008727364475157144
Position 3841: 0.008708855477287886
Position 3809: 0.007979759508985652
Position 7065: 0.007712537590705927
Position 6740: 0.00763128203085641
Position 780: 0.005423463826635069
Position 8724: 0.005377878153554207
Position 5160: 0.005275240805564399
Position 12675: 0.004976796129923414
Position 3628: 0.0041342060378256
Position 12388: 0.003969472387333193
Position 715: 0.0038381736701044644
Position 9067: 0.0034965645349256777
Position 13917: 0.0034468107607489636
Position 9076: 0.0032744341651886446
Position 4163: 0.0032615022895177742
Position 3806: 0.002628453727518962
Position 15230: 0.0021840449881053055
Position 8350: 0.002047533957935925
Position 3386: 0.0020054738666600777
Position 13443: 0.0017062741630959883
Position 10035: 0.0015448749002361039
Position 9643: 0.0014399578404150435
Position 14414: 0.0013775353320626524
Position 4190: 0.0012954172709772212
Position 9019: 0.001276867624085091
Position 11360: 0.001228692294695448
Position 13953: 0.0010771795858141016
Position 9772: 0.0008736818184712533
Position 9037: 0.0007650268805138132
Position 9329: 0.0007219257455812565
Position 13065: 0.0006366511601133842
Position 13020: 0.0005735180118535757
Position 9692: 0.0005732587188796167
Position 9444: 0.0004109717945123926
Position 11735: 0.00029862701793674523
Position 3859: 0.0002126347867790867
Position 4070: 0.00011116231236870693
Position 9455: 1.7551723736101213e-05
Position 8916: 6.712832078577553e-06
