Gene = Asb17
index = 143
Annotated 5SS: [ 525 6730]
Annotated 3SS: [6449 9125]
SMsplice 5SS: [ 291  525 6730]
SMsplice 3SS: [ 434 6449 9125]
top_k =  100
Partition function (log Z): -5.889976909876237

Sorted 5' Splice Sites (High to Low Probability):
Position 291: 0.9953219785960642
Position 525: 0.9058835659025513
Position 6730: 0.7345790300733867
Position 1575: 0.19003104283591338
Position 552: 0.09408385271372942
Position 6141: 0.04818582688116912
Position 773: 0.04616053199541078
Position 1124: 0.044252718770294276
Position 777: 0.034757225471333336
Position 970: 0.027635301484513788
Position 351: 0.001936676125592547
Position 182: 0.0014499196712292933
Position 782: 0.0004183400347447431
Position 1141: 0.00039891729596762773
Position 202: 0.0003070889421809351
Position 842: 0.0003052200168147673
Position 362: 0.00020746978490972733
Position 99: 9.58386764316132e-05
Position 40: 4.7809283500322016e-05
Position 67: 4.746126686983238e-05
Position 222: 4.7138680625816485e-05
Position 540: 2.8137160837005456e-05
Position 190: 1.6918951266347712e-05
Position 295: 1.0370851305090233e-05
Position 156: 1.0368263669027682e-05
Position 343: 7.5560101479458815e-06
Position 440: 4.444222879991771e-06
Position 387: 9.85371189293028e-07
Position 33: 4.380465168308571e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 434: 0.9102043844206708
Position 6449: 0.7234104242804991
Position 9125: 0.5271050398666841
Position 6552: 0.12761440728158008
Position 629: 0.1202076908384676
Position 8034: 0.09735392580669941
Position 1508: 0.09629882659231011
Position 9357: 0.0834581496158743
Position 439: 0.0763682561632296
Position 6011: 0.0692829111994554
Position 8005: 0.06614506845354312
Position 1285: 0.05374952120683606
Position 1480: 0.039620376443152784
Position 6221: 0.037585092090478694
Position 984: 0.024165361028060578
Position 474: 0.011290371559702764
Position 905: 0.009116950269585651
Position 1533: 0.006811560862241659
Position 1028: 0.006432793947504045
Position 1057: 0.006058009045432133
Position 3355: 0.005767180264994421
Position 4182: 0.0037947449948646135
Position 1703: 0.003247619243921364
Position 1012: 0.003208953070873816
Position 2143: 0.002368968507494249
Position 4118: 0.0022319303057663034
Position 3076: 0.0020619740811848243
Position 2726: 0.0019354322434036579
Position 2432: 0.0018677489007746769
Position 663: 0.0011090419983377483
Position 471: 0.0009921353536000834
Position 2657: 0.0009665033192058929
Position 3264: 0.00073714366940353
Position 3215: 0.000626662817848485
Position 387: 0.0006153319114226251
Position 1087: 0.0005934772907275034
Position 2044: 0.0005876343067684628
Position 1033: 0.0003533272129429754
Position 841: 0.0003363579578860792
Position 920: 0.00033189780690198387
Position 884: 0.0001387961013343662
Position 969: 4.265193650766598e-05
Position 480: 1.6811121442448253e-05
Position 260: 7.668002154911922e-06
Position 269: 4.028571484065073e-06
Position 493: 3.926778553816043e-06
Position 355: 2.7949621090825476e-06
Position 497: 9.908355964939302e-07
Position 500: 3.085761270129546e-07
Position 222: 2.932357094080619e-07
Position 545: 2.1366234777049382e-07
Position 506: 6.53252109891214e-08
