Gene = Ankzf1
index = 125
Annotated 5SS: [ 518 2125 2784 3097 3553 3789 4222 4510 5965 6217 6485 6706]
Annotated 3SS: [2017 2680 2902 3439 3640 3992 4353 5483 6104 6316 6619 6903]
SMsplice 5SS: [ 262  463 2125 2784 3553 3789 6217 6485 6706]
SMsplice 3SS: [ 367 2017 2680 3439 3640 6104 6316 6619 6903]
top_k =  100
Partition function (log Z): 9.84131993434263

Sorted 5' Splice Sites (High to Low Probability):
Position 6217: 0.9950713336757293
Position 6485: 0.9925935328711405
Position 3789: 0.9751425741500246
Position 2125: 0.8984622445530752
Position 262: 0.7951090968700049
Position 3553: 0.768821485533606
Position 2784: 0.7042293933881553
Position 463: 0.5534594180450857
Position 4222: 0.3847207221092193
Position 518: 0.3318261395511023
Position 6706: 0.32729658941120054
Position 4510: 0.2471016031156446
Position 6762: 0.21557537102264787
Position 3573: 0.20271395979847898
Position 5010: 0.10555785825649361
Position 2145: 0.08529006542579894
Position 1930: 0.0416300556397942
Position 170: 0.027938298890403106
Position 1078: 0.011524937690325872
Position 137: 0.007926991534633613
Position 3727: 0.0067390454766479545
Position 6732: 0.005617381641332103
Position 6457: 0.004782622997398929
Position 156: 0.0034161500221238303
Position 133: 0.0028319292661797752
Position 4611: 0.00281752300526874
Position 2181: 0.002686126230988868
Position 4262: 0.0026717885858870026
Position 598: 0.0021044269038524716
Position 4455: 0.001231756494884709
Position 58: 0.0012101264548578011
Position 4215: 0.0011310718052624175
Position 143: 0.0010913522462193432
Position 118: 0.0010493102945927225
Position 230: 0.000927060003131632
Position 113: 0.0008540021948789476
Position 1107: 0.0008297980222137539
Position 198: 0.0003818354657433307
Position 6471: 0.00035272880882581737
Position 146: 0.00029257316758121417
Position 131: 0.0002478073841449792
Position 12: 0.00019060101615371743
Position 61: 0.0001434635336992513
Position 70: 9.624162341029283e-05
Position 252: 6.632429342915212e-05
Position 286: 4.737228429402372e-05
Position 192: 4.202794238938203e-05
Position 151: 2.167765116976432e-05
Position 26: 1.7108320450002386e-05
Position 409: 7.4299286877338145e-06
Position 68: 5.4811348413614844e-06
Position 386: 3.5872080821954347e-06
Position 319: 3.4982289764163217e-06
Position 32: 3.464162073980393e-06
Position 372: 3.2704968952613136e-06
Position 34: 3.0751137020056594e-06
Position 48: 2.962024160600684e-06
Position 29: 8.038108788956819e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6104: 0.9652791396311756
Position 3640: 0.9595119620067879
Position 2017: 0.9539927137196156
Position 6316: 0.9217846294422419
Position 3439: 0.7137918485157803
Position 367: 0.7136750503389685
Position 6619: 0.6982030833306386
Position 2680: 0.6079021618167436
Position 6903: 0.5945874330775917
Position 4353: 0.2511508826157981
Position 4162: 0.24486516087710503
Position 7037: 0.203364773282816
Position 3408: 0.1901710779434847
Position 4909: 0.10555785825649361
Position 6287: 0.06709088514405331
Position 3920: 0.05897226429993815
Position 2759: 0.04360274252636982
Position 1824: 0.041643524129164555
Position 3449: 0.04126210463496897
Position 7104: 0.03415254735087384
Position 4098: 0.03237686623713781
Position 2628: 0.03136601159598263
Position 3992: 0.0288458659020294
Position 3481: 0.027871241231629883
Position 6136: 0.022786992310406852
Position 1929: 0.0209300571260595
Position 3643: 0.020808830626106115
Position 4104: 0.01828636395998244
Position 242: 0.015792374076399152
Position 2609: 0.015351218808185723
Position 6835: 0.013194461430907571
Position 896: 0.01155284296783209
Position 2071: 0.010789223025008874
Position 6355: 0.008970772635646869
Position 5993: 0.0070242416381109795
Position 2682: 0.006007258640873112
Position 3952: 0.002967729490104265
Position 6935: 0.00195715348723539
Position 6323: 0.0013237306244108734
Position 4214: 0.0011162681609847285
Position 3955: 0.0010930635730869958
Position 517: 0.0009719328326132885
Position 221: 0.0008540602199926458
Position 861: 0.0008018927447075355
Position 6655: 0.0007533028203717803
Position 2020: 0.0007129738498094004
Position 6338: 0.0004276883123788356
Position 6621: 0.0003369928360166722
Position 6471: 4.4018727729151196e-05
Position 379: 1.1780154025441677e-05
Position 436: 6.605365252438786e-06
Position 146: 4.823920375349559e-06
Position 159: 4.5643410386692785e-06
Position 6542: 4.137006417226951e-06
Position 143: 3.7158191631452935e-06
Position 6750: 3.5773392522002667e-06
