Gene = Axdnd1
index = 155
Annotated 5SS: [   94  1190  2195 17598 20247 21937 22989 24997 27780 28516 32438 38053
 39649 42047 43942 54813 69071 71528 73733 78645 81684 85086 87244 88942]
Annotated 3SS: [ 1016  2090 17482 20160 21879 22885 24874 27638 28410 32316 37950 39484
 41970 43706 54610 68976 71318 73635 78533 81350 84983 87160 88702 89717]
SMsplice 5SS: [   94  1190  2195  9515 12660 17598 22989 24997 27780 28516 28762 32438
 39747 42047 43942 54064 54813 69071 71528 78645 81684 85086]
SMsplice 3SS: [ 1081  2090  9384 12567 17482 22885 24874 27638 28410 28635 32316 39484
 41970 43706 53982 54610 68976 71318 78533 81350 84983 89717]
top_k =  100
Partition function (log Z): -50.90888015761955

Sorted 5' Splice Sites (High to Low Probability):
Position 2195: 0.998319977641345
Position 1190: 0.9569937986139136
Position 94: 0.952100762850919
Position 9515: 0.4768935792027491
Position 9441: 0.25805062705346804
Position 6698: 0.11466600326011271
Position 8213: 0.05396895941118332
Position 665: 0.052542207436966935
Position 11302: 0.04995029814674301
Position 5517: 0.03030681162230756
Position 4348: 0.02926060291364668
Position 404: 0.012312410742461142
Position 1261: 0.007669199872441314
Position 191: 0.007272374930189532
Position 424: 0.007214988460958309
Position 1532: 0.00462289257205349
Position 1140: 0.0017686513865694219
Position 599: 0.0008125068182689872
Position 991: 0.0007750048563493113
Position 1338: 0.0005830360531864695
Position 1506: 0.00041725650527802316
Position 1563: 0.00038325878484293585
Position 1743: 0.0002379304407143937
Position 1690: 0.0001729157133035191
Position 1166: 2.580193385598884e-06
Position 53: 1.5119545078499217e-06
Position 75: 1.1948330970936715e-06
Position 152: 6.07949719579568e-07
Position 78: 4.371393207660842e-07
Position 202: 2.3610979503607004e-07
Position 15: 1.0605301529739093e-07
Position 17: 5.676325469784808e-08
Position 243: 9.556727539697361e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9384: 0.8776596380205941
Position 2090: 0.8676765927473752
Position 1081: 0.7732109428524153
Position 12009: 0.4331184197599103
Position 11229: 0.19815466627647463
Position 1016: 0.1773858198284052
Position 6494: 0.15267569002428266
Position 2112: 0.13198415818043807
Position 8136: 0.06819159436976338
Position 10563: 0.059918825473220624
Position 9679: 0.04723074797961918
Position 5391: 0.033582875501257284
Position 11143: 0.03189576558497899
Position 10124: 0.014576079328756025
Position 9033: 0.014393110908744702
Position 4186: 0.012342045995560384
Position 4248: 0.01152899790747603
Position 574: 0.010762022412977768
Position 643: 0.009745902538685259
Position 865: 0.00973421578447876
Position 3492: 0.008604463496117655
Position 170: 0.00656736637587143
Position 3509: 0.006094587745695502
Position 1394: 0.0060094453460160825
Position 4138: 0.005239683280114853
Position 7806: 0.005058461817211757
Position 5037: 0.004548502032958302
Position 1130: 0.004349082836409994
Position 2953: 0.004168343415789861
Position 8160: 0.0037773498597676383
Position 5816: 0.003239808582788417
Position 265: 0.0024885464637155307
Position 1092: 0.002349821622225741
Position 5034: 0.0022477584008056936
Position 5865: 0.0021905534213711897
Position 2558: 0.00205655674711139
Position 520: 0.001510842045190381
Position 5040: 0.0014766203929638517
Position 3180: 0.0014603080541265218
Position 2259: 0.0013156368092664705
Position 5260: 0.0012310575835257015
Position 5673: 0.0009108905211235805
Position 4606: 0.0007803654967745631
Position 3354: 0.00048093924774782263
Position 3158: 0.0004708298530105779
Position 2662: 0.00043488058540260216
Position 452: 0.0003763487394294768
Position 423: 0.0003510712053874611
Position 928: 0.0003361829949769954
Position 2430: 0.0002109290467465608
Position 532: 0.00020020520937985028
Position 488: 0.00016529220040103305
Position 598: 0.0001567906068025614
Position 4097: 0.00014987573049541353
Position 591: 0.00013533589020533142
Position 1988: 7.39178105675085e-05
Position 580: 7.219111809250844e-05
Position 605: 6.883229689863635e-05
Position 228: 6.317572880896834e-05
Position 2040: 4.458206443007656e-05
Position 2184: 4.27706846297771e-05
Position 174: 8.586315560996774e-06
Position 334: 7.5821563630652785e-06
Position 2126: 2.0868354210185773e-06
Position 893: 1.2872379727593678e-06
Position 910: 9.00499673448257e-07
Position 936: 8.996620444617263e-07
Position 798: 7.119579187874906e-07
Position 1155: 6.72188885758283e-07
Position 2140: 6.286232523575549e-07
Position 502: 3.777645150474934e-07
Position 661: 3.4616660147215516e-07
Position 393: 3.204135948020973e-07
Position 1920: 7.172406375397505e-08
