Gene = Zfp428
index = 1201
Annotated 5SS: [ 367 3684]
Annotated 3SS: [3475 8005]
SMsplice 5SS: [ 367 3684]
SMsplice 3SS: [3614 7966]
top_k =  100
Partition function (log Z): -5.461231378414819

Sorted 5' Splice Sites (High to Low Probability):
Position 367: 0.9979673796760198
Position 3684: 0.9939246912567089
Position 1908: 0.32594498204248773
Position 8083: 0.22109076892078985
Position 7830: 0.15830599248376648
Position 4644: 0.14228460415052863
Position 1755: 0.08898687172070135
Position 7807: 0.006763630147355985
Position 4510: 0.006519357304765344
Position 4489: 0.0034886499169148257
Position 807: 0.0012823450720003797
Position 162: 0.0011648582815453768
Position 3689: 0.00044707637445565764
Position 4127: 0.00041360378284952025
Position 4203: 0.0003802014211296876
Position 4166: 0.00030181019711349806
Position 1063: 0.00015677888827098614
Position 758: 6.417395112943255e-05
Position 766: 4.1520221184080554e-05
Position 840: 2.3259779546698083e-05
Position 131: 1.8393067345250814e-05
Position 221: 1.882619485420913e-06
Position 118: 4.944791213806047e-07
Position 111: 3.203653563872364e-07
Position 363: 1.4437064223767648e-07
Position 44: 8.30359399728835e-08
Position 373: 6.407728664629321e-08
Position 371: 2.1940741944451108e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3614: 0.5958016598852782
Position 7966: 0.5434994092605627
Position 3475: 0.39452947027363844
Position 1698: 0.28075142510063195
Position 4318: 0.2594096635719843
Position 7735: 0.1944337373469699
Position 8005: 0.11917210503215327
Position 8248: 0.10589572171110773
Position 8166: 0.06855833023571581
Position 1645: 0.06500516191353632
Position 6650: 0.054020900081183605
Position 3926: 0.04714248909830562
Position 1818: 0.03724216023569632
Position 8555: 0.034655199768243425
Position 4342: 0.02832916243935453
Position 1794: 0.014103022674815216
Position 6890: 0.013496672156719566
Position 1571: 0.012431276034385647
Position 8191: 0.011981517205722662
Position 4856: 0.010731869828472818
Position 4468: 0.010184905719315384
Position 5758: 0.00808407654621899
Position 4385: 0.007179129337095753
Position 7806: 0.006855122172882597
Position 4055: 0.005800618723710234
Position 1835: 0.00422702339000343
Position 3386: 0.0037175125021887898
Position 3884: 0.0026442704053578547
Position 1838: 0.00201030893995344
Position 4034: 0.0019316402724646616
Position 3785: 0.0016930778592483804
Position 5174: 0.0015962637696498856
Position 4886: 0.0012222068972145516
Position 493: 0.0004008461054809314
Position 3225: 0.00032312497005949545
Position 698: 0.00011261618346672262
Position 292: 9.489002752401213e-05
Position 656: 9.442756992782893e-05
Position 904: 6.778885625628537e-05
Position 975: 3.875796434222981e-05
Position 877: 2.019140740775293e-05
Position 307: 1.5244995530587706e-05
Position 961: 1.385162549396614e-05
Position 943: 1.098571211285348e-05
Position 1588: 9.121077030344176e-06
Position 705: 5.487970128566625e-06
Position 995: 5.2033226578983735e-06
Position 1500: 5.183454513672486e-06
Position 653: 4.744427287676504e-06
Position 668: 4.36568078970156e-06
Position 1676: 3.7001301993313524e-06
Position 1658: 3.4302148876230238e-06
Position 1615: 2.8874603079491318e-06
