Gene = Emc10
index = 375
Annotated 5SS: [ 258 1706 3324 3960 4370 4559]
Annotated 3SS: [1632 3213 3854 4187 4464 5542]
SMsplice 5SS: [ 258 1706 3324 3960 4370 4559 5638]
SMsplice 3SS: [1632 3213 3854 4187 4464 5542 5974]
top_k =  100
Partition function (log Z): 7.19722967838818

Sorted 5' Splice Sites (High to Low Probability):
Position 4559: 0.9965382779997606
Position 3960: 0.9867067971692102
Position 1706: 0.9742718897243958
Position 4370: 0.939356442504509
Position 3324: 0.855297861118253
Position 258: 0.7716097273342759
Position 5638: 0.5900686057838358
Position 74: 0.16825698901701716
Position 5351: 0.10020566303835737
Position 3336: 0.08343814909898457
Position 3783: 0.07421423192525704
Position 3018: 0.05042169071728389
Position 973: 0.0386939420508657
Position 3752: 0.03536353426936734
Position 4254: 0.03244304931086494
Position 2970: 0.016511331852851058
Position 237: 0.012877746273937027
Position 3025: 0.010878507121734299
Position 2605: 0.009262209237556187
Position 525: 0.00891563600401892
Position 5760: 0.008823924644304705
Position 2961: 0.006875813047014585
Position 4302: 0.005674099054257192
Position 3298: 0.005358795400544744
Position 195: 0.005354058705694548
Position 4068: 0.005243627208227991
Position 371: 0.005228968261112595
Position 2255: 0.004790674371470546
Position 1235: 0.00443239280301172
Position 4274: 0.003644309128168518
Position 1813: 0.0029584158642443916
Position 2981: 0.00275509249349706
Position 4251: 0.002754734364804358
Position 5059: 0.002667588073828356
Position 3165: 0.0024624150284122035
Position 2695: 0.0020462328801979395
Position 112: 0.0018043904709489043
Position 142: 0.0015837718408796045
Position 589: 0.0012460318537605899
Position 97: 0.001137269211512193
Position 165: 0.0010962690418400752
Position 1001: 0.0010897075709717797
Position 157: 0.0008497514633407033
Position 692: 0.0006892863531059604
Position 44: 0.0006180209306147815
Position 59: 0.0005343943745445622
Position 365: 0.00046463514189671337
Position 4233: 0.00045854475774733403
Position 4586: 0.00044966817723477353
Position 4269: 0.0004476421255585493
Position 1106: 0.00043949624769197066
Position 338: 0.00043414991770540797
Position 253: 0.0004141050951428135
Position 1228: 0.00038812963660429236
Position 4262: 0.0003676287527918129
Position 4825: 0.00033182445989098157
Position 1373: 0.00030806508266983056
Position 4266: 0.00027262483961076406
Position 1594: 0.0002623541620556119
Position 4325: 0.0002471096196622856
Position 4272: 0.00020332471709557154
Position 4877: 0.0002014528625898335
Position 4239: 0.000200611965031991
Position 4418: 0.00019422444980824393
Position 4754: 0.00017791235597375765
Position 1715: 0.00015988188703340307
Position 4790: 0.00010653485681939749
Position 3812: 3.1771491103038588e-06
Position 124: 5.525120737649138e-07
Position 95: 4.180421761794478e-07
Position 4607: 3.7397262405014964e-07
Position 2585: 4.056904304428205e-08
Position 2145: 2.1252805054063796e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4464: 0.9894725221603875
Position 4187: 0.9792456106038708
Position 3213: 0.907409280964593
Position 1632: 0.8974445835574416
Position 3854: 0.8235510898855112
Position 5542: 0.603205548176084
Position 5974: 0.5199208482187921
Position 5263: 0.21662799587247736
Position 3883: 0.13548597473180168
Position 6119: 0.13116822365853897
Position 2863: 0.09406771764713176
Position 1590: 0.06171283515700718
Position 3722: 0.05922805023973192
Position 3662: 0.056621398363846075
Position 5321: 0.04189188200452235
Position 6167: 0.03890519939613678
Position 5561: 0.02339296378333695
Position 6005: 0.020506502895238976
Position 1568: 0.0174332588830766
Position 6481: 0.015989478192485248
Position 6245: 0.015363433256962744
Position 5300: 0.015337985904303332
Position 3263: 0.01418604417804741
Position 803: 0.012665264656465296
Position 3460: 0.01214208857019718
Position 5145: 0.010227347131883386
Position 3260: 0.010025428639863587
Position 4702: 0.009865228533352574
Position 6493: 0.009577140903806139
Position 5234: 0.009025637706866688
Position 832: 0.008392792741700943
Position 4220: 0.0073727634061341
Position 3957: 0.0069018091282101925
Position 4471: 0.006788715948109968
Position 2594: 0.006236049535946774
Position 6184: 0.005257614889216192
Position 3233: 0.0052260186814744375
Position 3828: 0.004351489386043386
Position 2071: 0.004125916850088981
Position 5433: 0.0040928943512724015
Position 6078: 0.0035592462366973955
Position 1138: 0.0029644653089122984
Position 5784: 0.0027325561288849567
Position 3008: 0.002093407687566025
Position 2481: 0.0019040377833775015
Position 4343: 0.0017960960251567758
Position 3665: 0.001676071999440018
Position 4863: 0.0016166927208295925
Position 2449: 0.0014707762944408415
Position 6509: 0.0012588425383073382
Position 3924: 0.0011242564334297065
Position 1592: 0.0010604237710311176
Position 909: 0.0010220340812924181
Position 3115: 0.000877117379666985
Position 2462: 0.0008502163323040842
Position 2531: 0.0008473890535632396
Position 1093: 0.0008151552188801655
Position 972: 0.0007565493674646724
Position 4478: 0.0006806699688495202
Position 180: 0.0006779575675096175
Position 2187: 0.0006647657347435145
Position 198: 0.0004724515017503623
Position 936: 0.0004608701167360127
Position 5608: 0.00044605471038090507
Position 4202: 0.0003449841659703858
Position 1166: 0.00022691406223642943
Position 4024: 0.00019025710611955308
Position 4047: 0.00014522634297734022
Position 3603: 0.00011356961474313558
Position 3051: 0.00010775537037179355
Position 4992: 5.774248419827834e-05
Position 4966: 4.644735247303619e-05
Position 4896: 3.237783238452608e-05
Position 4935: 2.638549185791737e-05
Position 878: 1.3450614463464153e-05
Position 3287: 6.885329860881158e-06
Position 4876: 1.3492803403900076e-06
Position 4507: 1.1898850251867477e-06
Position 1329: 4.84980478076327e-07
Position 1332: 4.7070787665427613e-07
Position 1689: 2.6124646574773334e-07
Position 1370: 2.2333435169600775e-07
