Gene = Nppc
index = 762
Annotated 5SS: [223 928]
Annotated 3SS: [ 616 3772]
SMsplice 5SS: [ 223  928 2983]
SMsplice 3SS: [ 616 2910 3772]
top_k =  100
Partition function (log Z): -2.6782029891500807

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9805436782714413
Position 928: 0.9713768599384373
Position 2983: 0.6084718710024536
Position 1396: 0.22970504873730327
Position 479: 0.21903343004292136
Position 3206: 0.1280511466908907
Position 1164: 0.0828769095753081
Position 1662: 0.07733141593670217
Position 3885: 0.019157689058654153
Position 509: 0.01378979538518001
Position 274: 0.007397694992522463
Position 1953: 0.0053433148912028425
Position 227: 0.0016169998885502384
Position 498: 0.001366135220210213
Position 252: 0.0011503833683561373
Position 903: 0.00046365438199467415
Position 119: 0.0003511201796518693
Position 232: 0.00026248532425501484
Position 349: 0.00012325494308046764
Position 472: 9.716953408084772e-05
Position 271: 5.252050132719579e-05
Position 89: 4.259489607948373e-05
Position 684: 3.901193902447805e-05
Position 405: 3.8099528569772975e-05
Position 766: 3.6369919352485325e-05
Position 27: 2.3198008521940954e-06
Position 105: 1.8464937450360886e-06
Position 374: 8.445728033090897e-08
Position 261: 2.4648670573791275e-11
Position 36: 1.0076397538751614e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 616: 0.9703350952434238
Position 3772: 0.9278027003465098
Position 2910: 0.48632969351204464
Position 361: 0.18365297936566144
Position 2838: 0.1318929778112127
Position 1122: 0.11968632013597134
Position 1064: 0.08818600450854489
Position 3117: 0.08170048882697598
Position 1493: 0.05787312863200316
Position 1211: 0.054657848165946425
Position 1007: 0.04107362752793027
Position 3332: 0.03785567852808553
Position 2785: 0.03251553938584681
Position 412: 0.024251966869602067
Position 4235: 0.01766639415578217
Position 1271: 0.01614147286468638
Position 334: 0.015161817834906178
Position 3139: 0.01461843561576675
Position 1534: 0.01209041163453525
Position 1883: 0.007627387375665833
Position 1395: 0.006022196504924741
Position 2804: 0.005713992747261955
Position 1577: 0.0028889259086241673
Position 868: 0.0027868255054358357
Position 4261: 0.0014912949028719836
Position 458: 0.0014548883133313
Position 3443: 0.0012565065394272601
Position 851: 0.0008829594520625209
Position 455: 0.0008036649549858125
Position 433: 0.0006527461232260974
Position 766: 0.0006269964062826348
Position 1922: 0.0006105617935959965
Position 1294: 0.0003640730015764052
Position 658: 0.0003022981289977865
Position 824: 0.00029150803054178286
Position 288: 0.00028133394125026364
Position 721: 0.0001777702868396828
Position 662: 0.00014508482852266293
Position 676: 0.0001276062192668973
Position 702: 0.00011110312801141437
Position 682: 0.0001097928271370342
Position 1347: 9.49902179661849e-05
Position 562: 7.472528009235578e-05
Position 698: 7.055707098918024e-05
Position 635: 6.875236552658538e-05
Position 291: 4.628207964894488e-05
Position 435: 4.042055060898881e-05
Position 308: 3.770985730655254e-05
Position 452: 2.831169635122103e-05
Position 907: 1.9203480001128318e-05
Position 1597: 7.570047426945222e-06
Position 1432: 7.175487138605978e-06
Position 624: 5.106671870757553e-06
Position 370: 1.364134318570191e-09
Position 304: 8.798153956838797e-10
